provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
166,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
225,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,4,
262,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
265,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
266,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
276,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
280,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
299,Prov. Just Sail, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
305,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
312,Prov. Boston Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
321,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
351,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
355,Prov. Famous Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
366,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
368,Prov. Giant Res, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
370,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
382,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
386,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
394,Prov. Just Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
395,Prov. Just Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
404,Prov. Apex Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
405,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
409,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
410,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
413,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
428,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
435,Prov. Driven Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
439,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
440,Prov. Driven Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
442,Prov. Expert Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
446,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
450,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
451,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
452,Prov. Famous Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
454,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
455,Prov. Famous Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
460,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
461,Prov. Giant Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
463,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
467,Prov. Giant Que, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
469,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
470,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
471,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
472,Prov. Humble Li, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
474,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
475,Prov. Humble Op, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
476,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
477,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
478,Prov. Humble Re, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
479,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
480,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
481,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
485,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
488,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
489,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
490,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,6,
491,Prov. Just Key, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
492,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
493,Prov. Just Mach, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
494,Prov. Just Need, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,3,
495,Prov. Just Oper, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
497,Prov. Just Ques, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
498,Prov. Just Rest, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
499,Prov. Just Sail, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
500,Prov. Just Tran, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
347,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
95,Prov. Just Oper, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
346,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
46,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,7,
234,Prov. Driven Ne, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
45,Prov. Expert Op, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,9,
307,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
61,Prov. Giant Key, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,3,
52,Prov. Famous Li, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
33,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,9,
158,Prov. Famous Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
429,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
354,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
93,Prov. Just Mach, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
217,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
106,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,5,
371,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
340,Prov. Driven Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
161,Prov. Giant Key, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
323,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
310,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
109,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
396,Prov. Just Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
74,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
