raceid,driverid,stop,lap,time,duration,milliseconds
848,20,1,14,14:28:11,21.006,21006
963,807,1,9,15:20:45,26.609,26609
940,3,2,29,14:52:12,23.241,23241
849,4,1,12,13:25:42,26.566,26566
929,829,1,19,18:37:18,26.103,26103
879,30,4,54,15:22:33,21.827,21827
843,813,2,25,15:48:09,22.062,22062
978,838,1,26,13:49:50,29.337,29337
913,16,3,31,21:06:15,30.672,30672
966,830,1,12,13:21:26,21.775,21775
860,8,2,37,18:02:13,23.310,23310
963,18,1,9,15:20:44,24.738,24738
848,153,2,42,15:18:33,21.103,21103
842,13,2,27,16:51:17,22.541,22541
950,815,2,18,14:37:55,22.485,22485
900,821,1,1,17:10:12,32.657,32657
851,815,3,32,14:56:05,13.201,13201
883,818,1,2,15:09:07,41.485,41485
960,8,2,5,14:15:56,23.061,23061
880,20,3,37,18:01:32,21.596,21596
933,13,1,34,14:48:45,22.447,22447
982,1,2,2,20:09:49,24.368,24368
845,39,3,47,15:19:38,24.298,24298
890,815,2,38,15:00:37,22.722,22722
926,13,1,21,16:38:38,22.062,22062
842,20,3,41,17:15:08,22.313,22313
843,808,1,17,15:33:36,21.981,21981
909,815,2,34,14:52:29,19.843,19843
867,17,1,19,14:37:40,20.246,20246
879,819,3,55,15:24:35,23.082,23082
864,10,1,14,14:25:27,21.082,21082
883,13,4,36,16:06:01,27.757,27757
847,808,1,36,16:11:52,23.816,23816
855,155,2,24,15:45:21,22.299,22299
857,18,1,18,15:31:05,21.092,21092
899,813,1,23,14:34:24,23.600,23600
868,18,1,16,13:30:09,25.138,25138
945,1,2,41,18:17:11,21.392,21392
932,833,1,35,14:51:40,26.986,26986
962,830,4,44,21:28:59,28.854,28854
844,30,1,2,15:06:35,30.182,30182
927,832,1,14,15:30:50,25.126,25126
882,807,3,36,16:07:00,19.957,19957
904,824,1,21,14:37:01,22.928,22928
917,807,3,60,15:20:21,23.411,23411
846,39,1,25,14:38:46,28.325,28325
930,833,2,30,14:53:03,23.070,23070
881,8,2,21,16:42:42,22.677,22677
943,154,1,11,13:19:15,22.735,22735
899,18,1,20,14:30:03,22.746,22746
895,154,2,29,15:51:38,23.086,23086
934,13,1,20,13:38:21,29.369,29369
848,5,2,26,14:51:06,21.126,21126
894,821,2,31,16:00:19,23.408,23408
857,817,2,32,15:54:51,42.529,42529
875,4,2,34,16:03:41,20.090,20090
956,154,2,28,14:38:29,18.860,18860
951,821,2,9,15:22:11,25.037,25037
973,835,2,21,14:35:11,22.762,22762
874,818,2,35,16:04:02,21.431,21431
914,825,2,11,15:48:17,24.550,24550
937,4,1,8,14:23:03,22.973,22973
928,3,2,31,14:57:50,22.829,22829
965,815,2,27,14:51:47,24.467,24467
851,20,3,41,15:07:32,19.664,19664
895,822,1,8,15:17:18,23.421,23421
854,67,1,11,20:25:50,32.827,32827
869,5,4,53,15:17:23,28.988,28988
881,818,1,7,16:17:57,49.216,49216
879,817,4,56,15:26:13,22.923,22923
841,22,1,13,17:24:29,23.643,23643
899,821,2,47,15:06:09,23.138,23138
917,821,2,27,14:38:26,24.267,24267
944,831,1,14,14:21:27,25.529,25529
875,155,1,1,15:06:00,33.003,33003
851,17,5,53,15:26:20,20.715,20715
945,13,2,26,17:51:15,22.710,22710
909,817,1,13,14:22:38,19.050,19050
851,30,1,13,14:26:02,21.948,21948
882,13,1,7,15:16:16,20.753,20753
981,822,1,33,14:50:35,23.728,23728
849,16,2,25,13:48:32,24.077,24077
903,813,1,11,15:23:51,24.010,24010
868,10,1,18,13:34:02,26.165,26165
844,30,4,45,16:14:46,20.597,20597
869,3,2,32,14:47:31,17.894,17894
859,17,2,38,14:52:52,20.990,20990
959,4,3,47,15:08:04,19.127,19127
901,18,3,39,17:15:13,25.028,25028
970,20,5,34,15:05:37,22.443,22443
888,820,4,37,15:08:55,21.433,21433
863,815,2,21,15:39:34,23.428,23428
967,825,2,20,14:48:00,33:28.979,2008979
979,8,1,33,14:52:06,21.919,21919
962,830,3,27,20:56:59,28.948,28948
976,13,2,17,17:39:20,15.033,15033
977,817,1,33,14:41:11,21.713,21713
896,20,1,2,15:06:36,24.000,24000
856,24,3,38,16:16:35,22.092,22092
844,808,3,34,15:57:21,21.838,21838
868,817,1,16,13:30:14,25.626,25626
945,817,2,26,17:51:05,22.118,22118
918,13,1,13,17:27:05,22.054,22054
957,8,1,5,13:14:16,29.578,29578
868,814,1,1,13:05:45,32.790,32790
844,153,1,13,15:24:25,22.713,22713
953,815,2,30,14:53:05,25.608,25608
883,17,1,8,15:17:54,21.798,21798
944,4,2,32,14:45:34,23.218,23218
897,822,2,45,18:25:31,26.680,26680
956,830,2,28,14:38:17,17.165,17165
894,8,2,25,15:48:47,23.236,23236
895,819,1,1,15:05:34,17.935,17935
982,13,6,37,21:27:05,29.671,29671
868,154,1,2,13:06:42,34.201,34201
948,154,1,18,16:37:12,18:09.417,1089417
