raceid,year,round,circuitid,name,date,time,url
3,2009,3,17,Chinese Grand Prix,2009-04-19,07:00:00,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
11,2009,11,12,European Grand Prix,2009-08-23,12:00:00,http://en.wikipedia.org/wiki/2009_European_Grand_Prix
41,2007,6,7,Canadian Grand Prix,2007-06-10,17:00:00,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix
130,2002,7,6,Monaco Grand Prix,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
149,2001,9,20,European Grand Prix,2001-06-24,,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
160,2000,3,21,San Marino Grand Prix,2000-04-09,,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
200,1998,10,23,Austrian Grand Prix,1998-07-26,,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix
234,1996,11,10,German Grand Prix,1996-07-28,,http://en.wikipedia.org/wiki/1996_German_Grand_Prix
254,1995,15,28,Pacific Grand Prix,1995-10-22,,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix
263,1994,7,8,French Grand Prix,1994-07-03,,http://en.wikipedia.org/wiki/1994_French_Grand_Prix
269,1994,13,27,Portuguese Grand Prix,1994-09-25,,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix
275,1993,3,31,European Grand Prix,1993-04-11,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix
280,1993,8,8,French Grand Prix,1993-07-04,,http://en.wikipedia.org/wiki/1993_French_Grand_Prix
286,1993,14,27,Portuguese Grand Prix,1993-09-26,,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix
330,1990,10,11,Hungarian Grand Prix,1990-08-12,,http://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix
336,1990,16,29,Australian Grand Prix,1990-11-04,,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix
351,2010,15,15,Singapore Grand Prix,2010-09-26,12:00:00,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix
363,1989,8,9,British Grand Prix,1989-07-16,,http://en.wikipedia.org/wiki/1989_British_Grand_Prix
376,1988,5,7,Canadian Grand Prix,1988-06-12,,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix
384,1988,13,27,Portuguese Grand Prix,1988-09-25,,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix
