raceid,year,round,circuitid,name,date,time,url
15,2009,15,22,Japanese Grand Prix,2009-10-04,05:00:00,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix
38,2007,3,3,Bahrain Grand Prix,2007-04-15,11:30:00,http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix
47,2007,12,5,Turkish Grand Prix,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
80,2005,10,8,French Grand Prix,2005-07-03,14:00:00,http://en.wikipedia.org/wiki/2005_French_Grand_Prix
82,2005,12,10,German Grand Prix,2005-07-24,14:00:00,http://en.wikipedia.org/wiki/2005_German_Grand_Prix
87,2005,17,18,Brazilian Grand Prix,2005-09-25,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
166,2000,9,8,French Grand Prix,2000-07-02,,http://en.wikipedia.org/wiki/2000_French_Grand_Prix
179,1999,5,4,Spanish Grand Prix,1999-05-30,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
215,1997,9,9,British Grand Prix,1997-07-13,,http://en.wikipedia.org/wiki/1997_British_Grand_Prix
225,1996,2,18,Brazilian Grand Prix,1996-03-31,,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix
250,1995,11,13,Belgian Grand Prix,1995-08-27,,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix
285,1993,13,14,Italian Grand Prix,1993-09-12,,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix
296,1992,8,8,French Grand Prix,1992-07-05,,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
303,1992,15,22,Japanese Grand Prix,1992-10-25,,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix
307,1991,3,21,San Marino Grand Prix,1991-04-28,,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
339,2010,3,2,Malaysian Grand Prix,2010-04-04,08:00:00,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix
342,2010,6,6,Monaco Grand Prix,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
392,1987,5,37,Detroit Grand Prix,1987-06-21,,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix
420,1985,1,36,Brazilian Grand Prix,1985-04-07,,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix
432,1985,13,13,Belgian Grand Prix,1985-09-15,,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix
433,1985,14,38,European Grand Prix,1985-10-06,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix
449,1984,14,14,Italian Grand Prix,1984-09-09,,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix
454,1983,3,34,French Grand Prix,1983-04-17,,http://en.wikipedia.org/wiki/1983_French_Grand_Prix
475,1982,9,39,Dutch Grand Prix,1982-07-03,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix
505,1980,8,38,British Grand Prix,1980-07-13,,http://en.wikipedia.org/wiki/1980_British_Grand_Prix
510,1980,13,7,Canadian Grand Prix,1980-09-28,,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix
522,1979,11,23,Austrian Grand Prix,1979-08-12,,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix
524,1979,13,14,Italian Grand Prix,1979-09-09,,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix
532,1978,6,40,Belgian Grand Prix,1978-05-21,,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix
533,1978,7,45,Spanish Grand Prix,1978-06-04,,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix
537,1978,11,10,German Grand Prix,1978-07-30,,http://en.wikipedia.org/wiki/1978_German_Grand_Prix
555,1977,13,39,Dutch Grand Prix,1977-08-28,,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix
557,1977,15,46,United States Grand Prix,1977-10-02,,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix
559,1977,17,16,Japanese Grand Prix,1977-10-23,,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix
570,1976,11,23,Austrian Grand Prix,1976-08-15,,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix
582,1975,7,47,Swedish Grand Prix,1975-06-08,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
597,1974,8,39,Dutch Grand Prix,1974-06-23,,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix
600,1974,11,20,German Grand Prix,1974-08-04,,http://en.wikipedia.org/wiki/1974_German_Grand_Prix
610,1973,6,6,Monaco Grand Prix,1973-06-03,,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix
611,1973,7,47,Swedish Grand Prix,1973-06-17,,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix
641,1971,10,48,Canadian Grand Prix,1971-09-19,,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix
683,1967,5,54,French Grand Prix,1967-07-02,,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
689,1967,11,32,Mexican Grand Prix,1967-10-22,,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix
697,1966,8,46,United States Grand Prix,1966-10-02,,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
736,1962,8,46,United States Grand Prix,1962-10-07,,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix
739,1961,2,39,Dutch Grand Prix,1961-05-22,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
742,1961,5,58,British Grand Prix,1961-07-15,,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
755,1960,10,60,United States Grand Prix,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
756,1959,1,6,Monaco Grand Prix,1959-05-10,,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix
763,1959,8,14,Italian Grand Prix,1959-09-13,,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix
772,1958,8,20,German Grand Prix,1958-08-03,,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
774,1958,10,14,Italian Grand Prix,1958-09-07,,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
780,1957,5,58,British Grand Prix,1957-07-20,,http://en.wikipedia.org/wiki/1957_British_Grand_Prix
782,1957,7,65,Pescara Grand Prix,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
794,1955,3,19,Indianapolis 500,1955-05-30,,http://en.wikipedia.org/wiki/1955_Indianapolis_500
796,1955,5,39,Dutch Grand Prix,1955-06-19,,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix
800,1954,2,19,Indianapolis 500,1954-05-31,,http://en.wikipedia.org/wiki/1954_Indianapolis_500
802,1954,4,55,French Grand Prix,1954-07-04,,http://en.wikipedia.org/wiki/1954_French_Grand_Prix
806,1954,8,14,Italian Grand Prix,1954-09-05,,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
811,1953,4,13,Belgian Grand Prix,1953-06-21,,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix
820,1952,4,53,French Grand Prix,1952-07-06,,http://en.wikipedia.org/wiki/1952_French_Grand_Prix
830,1951,6,20,German Grand Prix,1951-07-29,,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
839,1950,7,14,Italian Grand Prix,1950-09-03,,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix
844,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix
860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
870,2012,11,11,Hungarian Grand Prix,2012-07-29,12:00:00,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix
911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
932,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
956,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
3,2009,3,17,Chinese Grand Prix,2009-04-19,07:00:00,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00,http://en.wikipedia.org/wiki/2009_British_Grand_Prix
26,2008,9,9,British Grand Prix,2008-07-06,12:00:00,http://en.wikipedia.org/wiki/2008_British_Grand_Prix
45,2007,10,20,European Grand Prix,2007-07-22,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
67,2006,15,14,Italian Grand Prix,2006-09-10,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
77,2005,7,20,European Grand Prix,2005-05-29,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
99,2004,10,8,French Grand Prix,2004-07-04,,http://en.wikipedia.org/wiki/2004_French_Grand_Prix
107,2004,18,18,Brazilian Grand Prix,2004-10-24,,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix
130,2002,7,6,Monaco Grand Prix,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
135,2002,12,10,German Grand Prix,2002-07-28,,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
146,2001,6,23,Austrian Grand Prix,2001-05-13,,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix
161,2000,4,9,British Grand Prix,2000-04-23,,http://en.wikipedia.org/wiki/2000_British_Grand_Prix
164,2000,7,6,Monaco Grand Prix,2000-06-04,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
194,1998,4,21,San Marino Grand Prix,1998-04-26,,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix
219,1997,13,14,Italian Grand Prix,1997-09-07,,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
228,1996,5,21,San Marino Grand Prix,1996-05-05,,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix
230,1996,7,4,Spanish Grand Prix,1996-06-02,,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix
235,1996,12,11,Hungarian Grand Prix,1996-08-11,,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
241,1995,2,25,Argentine Grand Prix,1995-04-09,,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix
244,1995,5,6,Monaco Grand Prix,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
271,1994,15,22,Japanese Grand Prix,1994-11-06,,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix
275,1993,3,31,European Grand Prix,1993-04-11,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix
276,1993,4,21,San Marino Grand Prix,1993-04-25,,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix
286,1993,14,27,Portuguese Grand Prix,1993-09-26,,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix
290,1992,2,32,Mexican Grand Prix,1992-03-22,,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix
292,1992,4,4,Spanish Grand Prix,1992-05-03,,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix
315,1991,11,13,Belgian Grand Prix,1991-08-25,,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix
325,1990,5,7,Canadian Grand Prix,1990-06-10,,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix
345,2010,9,12,European Grand Prix,2010-06-27,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix
357,1989,2,21,San Marino Grand Prix,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
362,1989,7,34,French Grand Prix,1989-07-09,,http://en.wikipedia.org/wiki/1989_French_Grand_Prix
363,1989,8,9,British Grand Prix,1989-07-16,,http://en.wikipedia.org/wiki/1989_British_Grand_Prix
368,1989,13,27,Portuguese Grand Prix,1989-09-24,,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix
380,1988,9,10,German Grand Prix,1988-07-24,,http://en.wikipedia.org/wiki/1988_German_Grand_Prix
385,1988,14,26,Spanish Grand Prix,1988-10-02,,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix
402,1987,15,22,Japanese Grand Prix,1987-11-01,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix
