raceid,driverid,stop,lap,time,duration,milliseconds
899,807,2,46,15:04:31,23.237,23237
957,8,2,16,13:36:00,30.462,30462
964,4,1,9,14:19:03,22.786,22786
900,18,2,32,18:02:01,22.399,22399
913,825,1,13,20:29:15,28.684,28684
867,4,1,15,14:30:09,19.789,19789
936,8,1,22,14:38:42,22.566,22566
870,1,1,18,14:32:53,20.436,20436
926,817,1,23,16:42:09,22.535,22535
970,154,4,6,14:18:48,17.314,17314
842,22,1,3,16:10:04,32.978,32978
884,13,3,36,14:58:25,19.326,19326
937,829,2,30,15:08:20,24.450,24450
861,4,2,14,17:28:34,22.864,22864
872,3,2,38,15:01:21,21.854,21854
953,1,1,31,14:54:06,26.315,26315
950,822,1,4,14:10:52,22.682,22682
974,840,2,67,15:33:42,25.248,25248
963,822,1,29,15:55:11,23.828,23828
931,13,2,39,14:58:08,24.970,24970
885,807,1,27,14:40:28,24.974,24974
968,13,2,30,17:57:55,21.539,21539
929,813,3,41,19:13:31,1:47.394,107394
852,22,1,13,14:29:38,21.818,21818
844,4,1,10,15:19:05,21.308,21308
861,3,3,26,17:53:46,23.050,23050
864,4,3,44,15:09:47,20.105,20105
906,818,2,39,15:01:02,23.975,23975
847,814,4,53,16:40:04,23.129,23129
938,830,1,1,14:05:02,18.818,18818
977,154,1,36,14:45:10,22.026,22026
961,20,1,16,14:26:54,25.472,25472
874,817,1,17,15:33:31,21.944,21944
891,821,1,19,14:41:20,22.761,22761
907,16,1,11,14:17:03,22.960,22960
901,16,2,24,16:48:28,25.493,25493
966,4,1,16,13:27:27,22.461,22461
863,30,2,23,15:43:00,22.105,22105
903,20,1,12,15:25:00,22.570,22570
913,16,1,8,20:19:52,29.887,29887
870,807,1,15,14:28:52,20.736,20736
965,835,2,26,14:50:20,24.766,24766
860,3,1,12,17:22:31,23.203,23203
884,819,3,41,15:07:38,21.202,21202
948,13,1,11,16:24:32,21.550,21550
873,10,2,25,20:54:19,32.015,32015
916,3,1,15,14:32:19,24.433,24433
882,4,2,23,15:44:07,20.521,20521
936,4,2,36,15:00:39,22.300,22300
872,18,1,22,14:36:49,23.375,23375
909,821,3,50,15:15:08,19.779,19779
855,813,3,41,16:15:38,21.012,21012
918,8,2,26,17:51:27,22.206,22206
857,5,1,21,15:36:36,22.226,22226
910,818,2,34,15:03:00,23.123,23123
927,813,2,18,15:38:27,37.394,37394
970,826,2,4,14:13:00,17.320,17320
912,818,1,24,14:40:20,25.046,25046
869,8,2,38,14:55:22,17.735,17735
901,828,1,11,16:24:33,30.040,30040
850,1,3,51,15:26:17,20.403,20403
885,8,2,70,16:10:41,25.125,25125
961,836,1,16,14:27:29,25.962,25962
931,20,1,36,14:51:19,24.851,24851
847,67,3,34,16:08:53,23.970,23970
955,832,1,4,17:11:34,22.028,22028
856,808,1,14,15:28:33,21.478,21478
941,830,2,24,14:51:41,30.241,30241
907,818,2,39,14:52:32,22.374,22374
903,824,1,11,15:23:56,24.784,24784
976,840,1,13,17:28:26,22.625,22625
898,815,1,22,13:45:19,23.808,23808
954,836,2,38,14:54:55,24.516,24516
908,815,1,26,14:48:38,29.599,29599
871,155,3,24,14:55:27,22.106,22106
849,24,1,11,13:25:12,26.643,26643
951,8,1,20,15:40:29,30.498,30498
914,8,2,11,15:48:20,25.191,25191
963,4,1,9,15:20:50,25.195,25195
956,154,3,29,14:40:32,19.554,19554
958,825,1,24,14:38:48,21.990,21990
968,20,2,37,18:09:47,21.872,21872
980,832,2,29,14:58:50,24.370,24370
904,154,1,15,14:26:57,22.126,22126
903,13,2,31,15:59:50,23.830,23830
972,13,1,21,15:44:10,29.923,29923
916,825,1,1,14:05:26,26.881,26881
850,812,3,51,15:32:52,22.458,22458
886,820,1,38,14:55:52,21.374,21374
936,831,5,45,15:17:21,17.235,17235
880,154,2,19,17:33:53,22.133,22133
861,5,4,38,18:18:52,23.782,23782
854,24,1,13,20:30:31,34.329,34329
940,18,2,27,14:49:59,23.801,23801
879,20,3,52,15:19:17,21.256,21256
883,20,3,42,16:15:09,21.906,21906
945,20,1,23,17:45:22,21.795,21795
936,829,1,26,14:46:47,23.051,23051
852,5,3,33,15:11:16,22.306,22306
