resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
15531,628,238,37,5,11,12.0,12,12,0.0,52,,,,,,,12
5400,266,104,29,9,16,14.0,14,14,0.0,69,,,,,,,7
4394,224,21,18,21,16,,R,14,0.0,32,,,,,,,8
18895,784,579,6,30,1,,R,13,0.0,22,,,,,,,48
706,51,14,9,14,5,8.0,8,8,1.0,56,+1:20.750,5959145.0,55.0,10.0,1:39.640,196.945,1
9801,419,112,27,26,8,8.0,8,8,0.0,79,,,,,,,13
16522,674,370,66,11,20,14.0,14,14,0.0,13,,,,,,,11
11481,480,175,6,27,10,,R,26,0.0,0,,,,,,,82
6024,289,132,34,8,0,,F,30,0.0,0,,,,,,,81
2216,124,66,7,25,16,,R,22,0.0,0,,,,,,,4
2227,125,49,21,20,11,11.0,11,11,0.0,54,,,,,,,12
18989,789,580,105,10,25,8.0,8,8,0.0,94,,,,,,,17
18908,785,501,118,16,5,,R,13,0.0,2,,,,,,,3
7037,321,151,32,12,19,,R,26,0.0,0,,,,,,,6
18789,778,532,113,55,26,,R,32,0.0,0,,,,,,,3
22633,930,833,209,98,20,18.0,18,18,0.0,62,,,51.0,20.0,1:34.211,177.877,14
5953,287,87,27,26,17,7.0,7,7,0.0,52,,,,,,,11
7242,327,127,41,15,10,,R,21,0.0,58,,,,,,,5
17987,743,478,95,11,11,13.0,13,13,0.0,14,,,,,,,11
1655,97,30,6,1,6,1.0,1,1,10.0,70,1:28:24.803,5304803.0,18.0,2.0,1:13.630,213.222,1
20489,343,5,205,19,20,,R,23,0.0,33,,,26.0,22.0,1:34.363,203.647,9
18772,778,529,113,27,22,15.0,15,15,0.0,195,,,,,,,15
9066,391,137,3,6,3,2.0,2,2,6.0,78,+33.212,7107297.0,,,,,1
17903,740,356,170,28,11,,R,17,0.0,12,,,,,,,5
8566,374,112,33,30,13,,R,12,0.0,50,,,,,,,4
20428,341,153,5,17,15,10.0,10,10,1.0,65,,,63.0,11.0,1:25.655,195.645,11
1152,71,11,16,4,20,,14,14,0.0,55,,,36.0,16.0,1:27.877,217.244,12
7715,9,20,9,15,4,2.0,2,2,8.0,60,+9.252,5812562.0,42.0,4.0,1:34.089,196.970,1
22338,909,8,6,7,12,11.0,11,11,0.0,66,,,55.0,7.0,1:21.338,202.444,11
10943,462,182,1,8,14,6.0,6,6,1.0,51,,,,,,,12
14011,570,284,25,39,23,11.0,11,11,0.0,51,,,,,,,13
2908,156,8,15,17,11,,R,22,0.0,2,,,,,,,30
4105,211,49,3,4,1,,R,11,0.0,39,,,,,,,20
8621,376,122,37,16,14,5.0,5,5,2.0,68,,,,,,,11
22707,934,833,209,98,20,12.0,12,12,0.0,49,,,26.0,15.0,1:42.324,207.259,13
15013,607,197,37,14,18,,N,14,0.0,66,,,,,,,62
14175,576,200,1,2,13,14.0,14,14,0.0,50,,,,,,,13
4432,226,44,27,9,12,8.0,8,8,0.0,72,+1:14.295,6969617.0,,,,,1
21323,863,37,164,22,20,20.0,20,20,0.0,55,,,41.0,22.0,1:40.237,194.371,12
4097,211,56,6,6,15,3.0,3,3,4.0,62,+1:22.108,7287762.0,,,,,1
14500,588,245,74,35,0,,F,28,0.0,0,,,,,,,81
9860,421,123,21,18,10,,R,16,0.0,28,,,,,,,10
2503,138,14,1,3,7,7.0,7,7,0.0,53,+1:09.047,4649029.0,,,,,1
12411,513,119,21,29,16,9.0,9,9,0.0,39,,,,,,,11
1971,112,35,16,16,11,,R,17,0.0,12,,,,,,,10
2879,155,62,18,20,22,,R,15,0.0,44,,,,,,,20
16589,677,207,180,12,1,,R,18,0.0,32,,,,,,,8
18979,788,475,105,2,8,,R,18,0.0,12,,,,,,,6
7024,321,90,44,33,16,13.0,13,13,0.0,67,,,,,,,15
7767,11,10,7,10,13,14.0,14,14,0.0,57,+1:26.519,5837808.0,55.0,1.0,1:38.683,197.687,1
888,59,35,2,17,14,14.0,14,14,0.0,77,,,74.0,18.0,1:17.767,154.615,11
7681,7,10,7,10,13,8.0,8,8,1.0,58,+46.959,5231807.0,56.0,5.0,1:27.883,218.663,1
7274,328,118,32,11,16,,R,18,0.0,46,,,,,,,5
21605,875,813,3,18,15,14.0,14,14,0.0,55,+94.924,5883575.0,55.0,7.0,1:42.679,196.865,1
10257,437,110,27,26,14,5.0,5,5,2.0,73,,,,,,,12
6224,296,110,25,4,19,,R,13,0.0,51,,,,,,,20
2930,157,55,17,12,11,,R,22,0.0,5,,,,,,,4
11409,478,187,1,7,10,,R,12,0.0,36,,,,,,,22
8301,367,77,6,28,2,2.0,2,2,6.0,53,+7.326,4774876.0,,,,,1
4759,241,88,27,25,19,,R,13,0.0,47,,,,,,,4
4116,211,64,21,2,16,,R,22,0.0,0,,,,,,,20
15305,619,232,6,4,11,16.0,16,16,0.0,55,,,,,,,14
