playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
nichosi01,1913,1,VML,PCHA,L,12,14,7,21,18,,,,,,,,,,,,,,,,,,,,
sloanbl01,2000,1,DAL,NHL,R,33,2,2,4,4,-2,0,0,0,0,1,0,29,,,,,,,,,,,,
gilhera01,1995,1,WIN,NHL,C,22,2,3,5,12,1,0,0,0,0,0,0,26,,,,,,,,,,,,
moranpa01,1910,1,QU1,NHA,G,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
folkbi01,1952,1,DET,NHL,D,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,
lisinen01,2009,1,NYR,NHL,R,57,6,8,14,18,-1,0,1,0,0,0,,91,,,,,,,,,,,,
shelljo01,2003,1,CBS,NHL,L,76,3,3,6,228,-10,1,0,0,0,0,0,62,,,,,,,,,,,,
garneje01,1974,1,QUN,WHA,L,17,0,5,5,27,,0,,0,,0,,,,,,,,,,,,,0,
mavetla01,1974,1,CHC,WHA,D,57,10,22,32,126,-3,3,,0,,,,169,,,,,,,,,,,,
zemlari01,1987,1,MNS,NHL,R,54,1,4,5,307,-15,0,0,0,0,0,0,19,,,,,,,,,,,,
jonesry01,2009,1,NAS,NHL,L,41,7,4,11,18,3,2,0,0,0,0,,53,,,,,,,,,,,,
macleri01,1983,1,PHI,NHL,C,29,8,14,22,4,4,3,,0,,2,0,70,,,,,,,,,,,,
ferguge01,1976,1,TOR,NHL,R,50,9,15,24,24,0,0,,2,,0,0,73,9,0,3,3,7,,0,,0,,0,
howevi01,1953,1,NYR,NHL,R,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
allenge01,1943,1,CHI,NHL,L,45,17,24,41,36,,,,,,,,,9,5,4,9,8,,,,,,,
wilksbr01,1986,1,LAK,NHL,C,1,0,0,0,0,-2,0,,0,,0,0,0,,,,,,,,,,,,
tyrelda01,2011,1,TBL,NHL,C,26,0,5,5,6,-5,0,0,0,0,0,,23,,,,,,,,,,,,
mcreapa01,1941,1,BOS,NHL,C,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,
bernhti01,1986,1,TOR,NHL,G,1,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
riccimi01,2002,1,SJS,NHL,C,75,11,23,34,53,-12,5,8,1,0,2,0,101,,,,,,,,,,,,
watsoha01,1947,1,TOR,NHL,L,57,21,20,41,16,,,,,,,,,9,5,2,7,9,,,,,,,
comeabl01,2007,1,NYI,NHL,L,51,8,7,15,22,1,1,1,0,0,1,,67,,,,,,,,,,,,
nealja01,2009,1,DAL,NHL,L,78,27,28,55,64,-5,2,8,1,1,4,,200,,,,,,,,,,,,
millery01,2011,1,BUF,NHL,G,61,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
davidjo02,1999,1,ANA,NHL,C,5,1,0,1,2,0,0,0,0,0,1,0,8,,,,,,,,,,,,
dyeba01,1930,1,TOR,NHL,R,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
jakopjo01,2000,1,FLO,NHL,D,60,1,2,3,62,-4,0,0,0,0,0,0,23,,,,,,,,,,,,
passmst01,2001,1,CHI,NHL,G,23,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
richabr02,2005,1,COL,NHL,C,41,3,10,13,12,0,1,0,0,0,0,,51,9,1,0,1,6,-3,0,0,0,0,0,7
greenky01,2007,1,PHI,NHL,L,2,0,0,0,0,-1,0,0,0,0,0,,3,,,,,,,,,,,,
mccletr01,1996,1,BOS,NHL,C,59,3,5,8,33,-16,0,0,0,1,1,0,41,,,,,,,,,,,,
eklunpe01,1988,1,PHI,NHL,L,79,18,51,69,23,5,8,32,1,2,2,0,121,19,3,8,11,2,-4,3,6,0,0,1,22
hrdinji01,1990,1,CAL,NHL,C,14,0,3,3,4,-4,0,,0,,0,0,8,,,,,,,,,,,,
emeljan01,1977,1,SOV,WHA,R,8,2,4,6,10,,,,,,,,,,,,,,,,,,,,
roberre01,1971,2,BUF,NHL,R,12,6,3,9,2,-5,3,,0,,0,2,42,,,,,,,,,,,,
wasnini01,1927,1,CHI,NHL,R,14,1,0,1,22,,,,,,,,,,,,,,,,,,,,
carlyra01,1989,1,WIN,NHL,D,53,3,15,18,50,8,2,3,0,0,0,0,92,,,,,,,,,,,,
maniace01,1960,1,TOR,NHL,G,7,0,0,0,2,,,,,,,,,2,0,0,0,0,,,,,,0,
larmeje01,1982,1,NJD,NHL,L,65,21,24,45,21,-6,5,,0,,0,2,123,,,,,,,,,,,,
mcdoubi01,1990,1,DET,NHL,C,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,0,0,0,0
bozekst01,1983,1,CAL,NHL,L,46,10,10,20,16,-16,0,,0,,2,0,76,10,3,1,4,15,-4,1,,0,,0,16
mosiebi01,1950,1,CHI,NHL,R,65,21,15,36,18,,,,,,,,,,,,,,,,,,,,
kolstde01,1990,1,MNS,NHL,D,5,0,0,0,15,-2,0,0,0,0,0,0,9,,,,,,,,,,,,
flemire01,1970,1,BUF,NHL,L,78,6,10,16,159,-8,0,,0,,0,0,54,,,,,,,,,,,,
bodnagu01,1947,1,CHI,NHL,C,46,13,22,35,23,,,,,,,,,,,,,,,,,,,,
reidda02,1991,1,BOS,NHL,C,43,7,7,14,27,5,2,1,1,0,0,0,70,15,2,5,7,4,2,0,1,0,0,1,17
buskaro01,1991,1,LAK,NHL,D,5,0,0,0,11,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
kearnbr01,2011,1,FLO,NHL,C,5,0,0,0,10,0,0,0,0,0,0,,0,,,,,,,,,,,,
erreybo01,1986,1,PIT,NHL,L,72,16,18,34,46,-5,2,,1,,1,0,138,,,,,,,,,,,,
lefebsy01,1999,1,NYR,NHL,D,82,2,10,12,43,-13,0,1,0,1,0,1,67,,,,,,,,,,,,
gaudean01,1974,1,QUN,WHA,C,67,10,17,27,6,-4,0,,0,,,,88,9,0,1,1,0,,0,,0,,0,
chrisje01,1991,1,NJD,NHL,L,2,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,,,
sheppja01,2007,1,MIN,NHL,C,78,4,15,19,29,0,0,3,0,0,1,,57,6,0,1,1,4,-1,0,0,0,0,0,4
connebe01,1934,1,NYR,NHL,C,47,10,11,21,23,,,,,,,,,4,1,0,1,0,,,,,,,
fowlehe01,1923,1,VC1,PCHA,G,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,
donnemi01,1987,1,NYR,NHL,L,17,2,2,4,8,-5,0,,0,0,0,0,30,,,,,,,,,,,,
buchbke01,1999,2,LAK,NHL,L,13,2,1,3,13,-2,0,0,0,0,0,0,20,4,0,0,0,4,-1,0,0,0,0,0,1
boydra01,1987,1,VAN,NHL,D,60,7,16,23,64,-9,2,7,0,0,1,0,85,,,,,,,,,,,,
dornhga01,1964,1,BOS,NHL,R,20,0,1,1,13,,0,,0,,0,0,,,,,,,,,,,,,
walkema01,2010,1,PHI,NHL,D,4,0,0,0,4,0,0,0,0,0,0,,3,,,,,,,,,,,,
stevejo01,1986,1,PHI,NHL,D,6,0,2,2,14,0,0,,0,,0,0,2,,,,,,,,,,,,
sorrejo01,1934,1,DET,NHL,L,47,20,16,36,12,,,,,,,,,,,,,,,,,,,,
lupuljo01,2010,2,TOR,NHL,C,28,9,9,18,19,-7,2,5,0,0,1,,75,,,,,,,,,,,,
heiskea01,1970,1,PHI,NHL,L,41,2,1,3,72,-9,0,,0,,1,0,39,,,,,,,,,,,,
rowebo01,1922,1,SEA,PCHA,D,30,7,3,10,51,,,,,,,,,,,,,,,,,,,,
marchbr02,2003,1,TOR,NHL,D,75,1,3,4,106,4,0,0,0,0,0,0,56,13,0,0,0,8,0,0,0,0,0,0,2
