playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
peterju01,,,Justin,Peters,,,,73,205,R,,71879,peterju01,2009,2011,,,G,1986,8,30,Canada,ON,Blyth,,,,,,
paslagr01,,,Greg,Paslawski,,Gregory Stephen,Mud,71,190,R,11255,4167,paslagr01,1983,1993,,,R,1961,8,25,Canada,SK,Kindersley,,,,,,
greenan01,,,Andy,Greene,,,,71,195,L,21912,72382,greenan01,2006,2011,,,D,1982,10,30,USA,MI,Trenton,,,,,,
chapmbl01,,,Blair,Chapman,,Blair Douglas,Chappy,73,190,R,12247,890,chapmbl01,1976,1982,,,R,1956,6,13,Canada,SK,Lloydminster,,,,,,
ronansk01,,,Skene,Ronan,,Erskine Rockcliffe,,66,150,R,14170,4653,ronansk01,1918,1918,,,C,1889,2,9,Canada,ON,Ottawa,1937,6,25,Canada,ON,Ottawa
seiliri01,,,Ric,Seiling,,Richard James,,73,180,R,14267,4859,seiliri01,1977,1986,,,R,1957,12,15,Canada,ON,Elmira,,,,,,
,thomppe01c,,Percy,Thompson,,Percy,,,,,,,thomppe99c,,,,,,,,,,,,9999,,,,,
granttr01,,,Triston,Grant,,,,73,215,L,21544,55391,granttr01,2006,2009,,,L,1984,2,2,Canada,MB,Brandon,,,,,,
keenado01,,,Don,Keenan,,Donald Robert James,,72,170,L,18578,11145,keenado01,1958,1958,,,G,1938,8,8,Canada,ON,Toronto,2005,11,29,Canada,ON,Toronto
bironma02,,,Mathieu,Biron,,Mathieu,,78,230,R,16666,35745,bironma02,1999,2005,,,D,1980,4,29,Canada,QC,Lac St. Charles,,,,,,
thangry01,,,Ryan,Thang,,,,72,194,,,,thangry01,2011,2011,,,L,1987,5,11,,,,,,,,,
deaho01,,,Howard,Dea,,Howard Edmund,,67,175,L,,54439,,,,,,L,1891,4,9,Canada,ON,Midland,,,,,,
lewistr01,,,Trevor,Lewis,,,,73,204,R,21940,81078,lewistr01,2008,2011,,,C,1987,1,8,USA,UT,Salt Lake City,,,,,,
mcinebe01,,,Bert,McInenly,,Albert Harold,,69,160,L,13645,3575,mcinebe01,1930,1935,,,D,1906,5,6,Canada,QC,Quebec,1993,10,15,,,
klepija01,,,Jakub,Klepis,,,,73,198,R,20533,62529,klepija01,2005,2006,,,C,1984,6,5,Czech Republic,,Prague,,,,,,
rosatmi01,,,Mike,Rosati,,Michael,,70,170,L,19096,7306,rosatmi01,1998,1998,,,G,1968,1,7,Canada,ON,Toronto,,,,,,
grosvle01,,,Len,Grosvenor,,Leonard Cecil,,69,172,R,12791,21446,grosvle01,1927,1932,,,C,1905,7,21,Canada,ON,Ottawa,1981,3,15,,,
thornsh01,,,Shawn,Thornton,,,,74,217,R,17529,24107,thornsh01,2002,2011,,,R,1977,7,23,Canada,ON,Oshawa,,,,,,
gilmoto01,,,Tom,Gilmore,,Thomas McCracken,,71,190,L,,8745,gilmoto01,,,1972,1974,L,1948,5,14,Canada,MB,Flin Flon,,,,,,
osborke01,,,Keith,Osborne,,Keith J.,,73,180,R,11237,4087,osborke01,1989,1992,,,R,1969,4,2,Canada,ON,Toronto,,,,,,
dufouma01,,,Marc,Dufour,,Marc Carol,,72,175,R,12501,6781,dufouma01,1963,1968,,,R,1941,9,11,Canada,QC,Trois-Rivieres,,,,,,
kurkato01,,,Tomas,Kurka,,,,71,190,L,19587,50231,kurkato01,2002,2003,,,L,1981,12,14,Czech Republic,,Most,,,,,,
kavanpa01,,,Pat,Kavanagh,,,,75,192,R,11252,25855,kavanpa01,2000,2005,,,R,1979,3,14,Canada,ON,Ottawa,,,,,,
larioig01,,larioig01h,Igor,Larionov,,Igor,The Professor,69,170,L,P200802,2973,larioig01,1989,2003,,,C,1960,12,3,Russia,,Voskresensk,,,,,,
corvojo01,,,Joe,Corvo,,,,72,204,R,11639,22067,corvojo01,2002,2011,,,D,1977,6,20,USA,IL,Oak Park,,,,,,
,,waghofr01h,Fred,Waghorne,,Fred C.,Wag/Old Wag,,,,B196103,,,,,,,,1866,,,England,,Tunbridge Wells,1956,,,,,
hagglro01,,,Roger,Hagglund,,Roger,Bullen,73,175,L,12807,8279,hagglro01,1984,1984,,,D,1961,7,2,Sweden,,Umea,1992,6,6,Sweden,,
kontoch01,,,Chris,Kontos,,Christopher T.,,73,195,L,10819,2781,kontoch01,1982,1992,,,L,1963,12,10,Canada,ON,Toronto,,,,,,
ridlemi01,,,Mike,Ridley,,Michael Owen Guy,,72,195,L,11378,4566,ridlemi01,1985,1996,,,C,1963,7,8,Canada,MB,Winnipeg,,,,,,
reardke01,,reardke01h,Ken,Reardon,,Kenneth Joseph,,70,180,L,P196609,4472,reardke01,1940,1949,,,D,1921,4,1,Canada,MB,Winnipeg,2008,3,15,,,
moretan01,,,Angelo,Moretto,,Angelo Joseph,,75,212,L,13771,7865,moretan01,1976,1976,1978,1978,C,1953,9,18,Canada,ON,Toronto,,,,,,
,,scapira01h,Ray,Scapinello,,Raymond Angelo Joseph,Scampy,,,,O200801,,,,,,,,1946,11,5,Canada,ON,Glen Christie,,,,,,
harridu01,,,Duke,Harris,,George Francis,,70,180,R,12863,8746,harridu01,1967,1967,1972,1974,R,1942,2,25,Canada,ON,Sarnia,,,,,,
benysla01,,,Ladislav,Benysek,,Ladislav,,74,190,L,15738,13120,benysla01,1997,2002,,,D,1975,3,25,Czech Republic,,Olomouc,,,,,,
daiglal02,,,Alexandre,Daigle,,Alexandre,,72,195,L,15002,1230,daiglal02,1993,2005,,,R,1975,2,7,Canada,QC,Montreal,,,,,,
mayorma01,,,Maxim,Mayorov,,,,74,213,L,22299,105402,mayorma01,2008,2011,,,L,1989,3,26,Russia,,Magnitogorsk,,,,,,
lindju01,,,Juha,Lind,,Juha,,71,185,L,14849,28402,lindju01,1997,2000,,,L,1974,1,2,Finland,,Helsinki,,,,,,
fiorepe01,,,Peter,Fiorentino,,Peter N.,,73,205,R,10475,1683,fiorepe01,1991,1991,,,D,1968,12,22,Canada,ON,Niagara Falls,,,,,,
holdebi01,,,Bill,Holden,,William,,71,170,R,,14121,holdebi01,,,1973,1973,G,1949,7,23,Canada,ON,Toronto,,,,,,
