corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
143,Corp. Expert MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
167,Corp. Giant QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
252,Corp. Famous LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
348,Corp. Expert RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,6,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
468,Corp. Giant RestaurantsAg., , ,,,,,2004-10-12T10:41:26,3,
474,Corp. Humble NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
187,Corp. Imperial QuestsCo., , ,,,,,2004-10-12T10:41:26,2,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
277,Corp. Humble QuestsCorp., , ,,,,,2004-10-12T10:41:26,4,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
380,Corp. Humble TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
33,Corp. Driven MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
247,Corp. Expert QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
304,Corp. Apex NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
368,Corp. Giant RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
373,Corp. Humble MachineryLtd., , ,,,,,2004-10-12T10:41:26,4,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
382,Corp. Imperial LightingLtd., , ,,,,,2004-10-12T10:41:26,3,
417,Corp. Boston QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
436,Corp. Driven PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
157,Corp. Famous QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
105,Corp. Apex OperaCo., , ,,,,,2004-10-12T10:41:26,7,
398,Corp. Just RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,3,
223,Corp. Computer MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
169,Corp. Giant Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
12,Corp. Boston LightingInc., , ,,,,,2004-10-12T10:41:26,1,
54,Corp. Famous NeedleworkInc., , ,,,,,2004-10-12T10:41:26,2,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
41,Corp. Expert Key StonesInc., , ,,,,,2004-10-12T10:41:26,2,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
394,Corp. Just NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
91,Corp. Just Key StonesInc., , ,,,,,2004-10-12T10:41:26,3,
10,Corp. Apex TransitInc., , ,,,,,2004-10-12T10:41:26,1,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
44,Corp. Expert NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
495,Corp. Just OperaAg., , ,,,,,2004-10-12T10:41:26,3,
321,Corp. Computer Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
182,Corp. Imperial LightingCo., , ,,,,,2004-10-12T10:41:26,4,
179,Corp. Humble Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
119,Corp. Boston Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
99,Corp. Just Sail MakersInc., , ,,,,,2004-10-12T10:41:26,5,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
52,Corp. Famous LightingInc., , ,,,,,2004-10-12T10:41:26,7,
265,Corp. Giant OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
