statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1631,1631,1999-08-13T00:00:00,1999-09-02T00:00:00,1209.0,
1981,1981,1999-08-13T00:00:00,1999-09-02T00:00:00,5278.0,
2790,2790,1999-08-13T00:00:00,1999-09-02T00:00:00,2224.0,
4152,4152,1999-08-13T00:00:00,1999-09-02T00:00:00,13205.0,
4330,4330,1999-08-13T00:00:00,1999-09-02T00:00:00,5760.0,
5432,5432,1999-08-13T00:00:00,1999-09-02T00:00:00,17085.0,
5946,5946,1999-08-13T00:00:00,1999-09-02T00:00:00,11693.0,
6602,6602,1999-08-13T00:00:00,1999-09-02T00:00:00,16131.0,
6851,6851,1999-08-13T00:00:00,1999-09-02T00:00:00,12744.0,
7133,7133,1999-08-13T00:00:00,1999-09-02T00:00:00,7871.0,
7192,7192,1999-08-13T00:00:00,1999-09-02T00:00:00,15577.0,
7250,7250,1999-08-13T00:00:00,1999-09-02T00:00:00,8141.0,
7254,7254,1999-08-13T00:00:00,1999-09-02T00:00:00,3362.0,
7686,7686,1999-08-13T00:00:00,1999-09-02T00:00:00,12992.0,
7765,7765,1999-08-13T00:00:00,1999-09-02T00:00:00,18585.0,
7796,7796,1999-08-13T00:00:00,1999-09-02T00:00:00,15446.0,
7801,7801,1999-08-13T00:00:00,1999-09-02T00:00:00,10024.0,
7812,7812,1999-08-13T00:00:00,1999-09-02T00:00:00,30876.0,
8013,8013,1999-08-13T00:00:00,1999-09-02T00:00:00,44454.0,
8052,8052,1999-08-13T00:00:00,1999-09-02T00:00:00,23630.0,
8078,8078,1999-08-13T00:00:00,1999-09-02T00:00:00,20874.0,
8101,8101,1999-08-13T00:00:00,1999-09-02T00:00:00,12489.0,
8251,8251,1999-08-13T00:00:00,1999-09-02T00:00:00,30415.0,
8517,8517,1999-08-13T00:00:00,1999-09-02T00:00:00,18574.0,
8823,8823,1999-08-13T00:00:00,1999-09-02T00:00:00,37636.0,
8925,8925,1999-08-13T00:00:00,1999-09-02T00:00:00,46400.0,
8932,8932,1999-08-13T00:00:00,1999-09-02T00:00:00,30188.0,
9072,9072,1999-08-13T00:00:00,1999-09-02T00:00:00,46095.0,
9400,9400,1999-08-13T00:00:00,1999-09-02T00:00:00,42305.0,
9482,9482,1999-08-13T00:00:00,1999-09-02T00:00:00,55096.0,
9533,9533,1999-08-13T00:00:00,1999-09-02T00:00:00,26994.0,
9578,9578,1999-08-13T00:00:00,1999-09-02T00:00:00,27382.0,
9616,9616,1999-08-13T00:00:00,1999-09-02T00:00:00,39629.0,
9649,9649,1999-08-13T00:00:00,1999-09-02T00:00:00,55363.0,
9779,9779,1999-08-13T00:00:00,1999-09-02T00:00:00,44897.0,
9876,9876,1999-08-13T00:00:00,1999-09-02T00:00:00,39385.0,
9912,9912,1999-08-13T00:00:00,1999-09-02T00:00:00,49877.0,
9977,9977,1999-08-13T00:00:00,1999-09-02T00:00:00,64049.0,
13862,3862,1999-09-13T00:00:00,1999-10-03T00:00:00,9137.0,
14941,4941,1999-09-13T00:00:00,1999-10-03T00:00:00,5288.0,
15326,5326,1999-09-13T00:00:00,1999-10-03T00:00:00,1268.0,
15560,5560,1999-09-13T00:00:00,1999-10-03T00:00:00,11569.0,
15935,5935,1999-09-13T00:00:00,1999-10-03T00:00:00,5847.0,
16102,6102,1999-09-13T00:00:00,1999-10-03T00:00:00,17543.0,
16608,6608,1999-09-13T00:00:00,1999-10-03T00:00:00,27975.0,
16740,6740,1999-09-13T00:00:00,1999-10-03T00:00:00,13765.0,
16744,6744,1999-09-13T00:00:00,1999-10-03T00:00:00,3178.0,
16924,6924,1999-09-13T00:00:00,1999-10-03T00:00:00,8408.0,
