team_id,team_name
1102,ВВС
1103,Акрон
1104,Алабама
1106,Аллабама-стрит
1107,Альбани (Нью-Йорк)
1109,Альянт Интл
1110,Американский университет
1111,Аппалачский колледж
1112,Аризона
1114,Арканзасский музей
1117,Арканзас Стейт
1118,Астронг Ст
1119,Армия
1122,Остин Пэй
1124,Бэйлор
1127,Бингемтон
1129,Боуи-стрит
1132,Боулинг-Грин
1133,Брэдли
1146,Центр Арканса
1148,Центральный Конн
1149,Чарльстон-со
1150,Шарлотта
1151,Чаттануга
1155,Клемсон
1159,Колгейт
1161,Колорадо Стэйт
1163,Коннектикут
1167,КС Бэйкерсфилд
1168,"Фулертон, Калифорния"
1174,Делавэр
1179,Дрейк
1182,Дюнкерк
1184,Восточный Кентукки
1187,Восточная Каролина
1188,Эдвардсвилл
1194,ФЛ Атлантик
1198,Международный аэропорт Флориды
1204,Го-Южный
1206,Джордж Мейсон
1209,Грузия Ст
1214,Хэмптон
1215,Хардин-Симмонс
1217,Харвард
1223,Хьюстон Бап
1231,Индיאנה
1238,Джексон-стрит
1239,Джексонвилл
1240,Джексонвилл Стрит
1242,Канзас
1244,Кенесо
1249,Ламар
1252,Липскомб
1253,Долина Долины
1255,Лонгвуд
1256,Луизианский технический университет
1262,МА Лоулес
1264,Мехико
1265,Марист
1267,Маршалл
1271,МД Э Шор
1273,Мерцер
1275,"Майами, Огайо"
1276,Мичиган
1280,Миссисипи Стейт
1294,Н-Колорадо
1295,Северная Дакота
1297,Северная Кентукки
1300,Центральный университет Северной Каролины
1304,Небраска
1305,Нева
1306,Нью-Гэмпшир
1307,Новый Мексика
1314,Северная Каролина
1319,Северная Аризона
1322,Северо-запад Лос-Анджелеса
1323,Нотр-Дам
1326,Огайо Ст
1327,Оклахома-Сити
1328,Оклахома
1329,Оклахома-Стейт
1330,Старая Доминион
1336,Пенн Ст
1338,Питтсбург
1340,Портленд-стрит
1343,Принстон
1348,Род-Айленд
1350,Ричмонд
1354,Южная Каролина
1360,Сан-Диего
1367,СК Успатстейл
1368,Юго-Восточная Луизиана
1369,Университет штата Миссури-Сэкилла
1378,Южный Флорида
1379,Южный Мисс
1381,Южная Юта
1385,Сент-Джонс
1386,"Св. Иосифа, ПА"
1392,Стоуни-Брук
1394,Там C. Христи
1396,Храм
1399,Технологический институт Теннесси
1408,Тулан
1411,Юг Техаса
1415,Калифорнийский университет в Риверсайде
1416,УКФ
1419,УЛЬМ
1425,УЦС
1428,Юта
1434,Валпараисо
1435,Вандервиль
1436,Виртмонт
1438,Вирджиния
1441,Западная Каролина
1444,Западный Мичиган
1445,Улица Вэसलем-стрит
1450,Вашингтон-стрит
1454,ВИ Милуоки
1462,Хавьер
