resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
11378,477,205,25,4,23,10.0,10,10,0.0,53,,,,,,,11
13510,552,251,37,10,24,,R,23,0.0,6,,,,,,,3
349,35,13,6,2,1,1.0,1,1,10.0,71,1:34:11.435,5651435.0,36.0,1.0,1:13.736,210.377,1
15825,640,223,6,4,8,,R,16,0.0,17,,,,,,,5
5905,285,83,32,11,26,11.0,11,11,0.0,49,,,,,,,10
8276,366,112,33,30,11,16.0,16,16,0.0,39,,,,,,,5
19491,811,627,6,32,13,8.0,8,8,0.0,33,,,,,,,13
19122,794,532,135,37,13,,R,22,0.0,112,,,,,,,80
10642,451,172,3,5,15,14.0,14,14,0.0,67,,,,,,,13
8100,361,160,45,18,0,,F,34,0.0,0,,,,,,,97
21134,855,24,164,23,24,23.0,23,23,0.0,50,,,37.0,24.0,1:42.409,204.134,13
23440,972,20,6,5,1,2.0,2,2,18.0,52,+0.617,5289360.0,49.0,2.0,1:37.312,216.343,1
22269,906,818,5,25,8,8.0,8,8,4.0,70,+28.026,5980856.0,56.0,12.0,1:19.399,197.730,1
688,50,29,12,21,22,12.0,12,12,0.0,66,,,33.0,20.0,1:32.130,178.300,11
6484,305,55,6,28,6,12.0,12,12,0.0,72,,,,,,,6
3283,174,14,1,2,3,2.0,2,2,6.0,56,+0.732,5754967.0,,,,,1
15251,617,306,66,20,13,13.0,13,13,0.0,54,,,,,,,11
22340,909,818,5,25,13,13.0,13,13,0.0,66,,,58.0,11.0,1:21.876,201.113,11
12812,528,202,25,3,19,6.0,6,6,1.0,62,,,,,,,11
5462,268,111,31,32,25,,R,20,0.0,20,,,,,,,6
20289,777,501,105,34,14,,R,8,0.0,64,,,,,,,44
9174,395,112,33,30,21,6.0,6,6,1.0,42,,,,,,,12
17377,718,341,6,7,4,2.0,2,2,6.0,65,+1:08.94,7859260.0,,,,,1
519,42,11,8,22,18,,R,19,0.0,13,,,8.0,19.0,1:16.680,196.807,20
13798,562,276,32,5,0,,F,24,0.0,0,,,,,,,81
18226,752,376,170,24,17,,R,18,0.0,62,,,,,,,10
6101,292,92,33,29,24,,R,17,0.0,35,,,,,,,5
15671,633,346,66,15,15,,R,20,0.0,5,,,,,,,6
22292,907,807,10,27,10,9.0,9,9,2.0,71,+44.137,5319113.0,60.0,11.0,1:13.156,212.882,1
3688,192,65,15,15,14,11.0,11,11,0.0,67,,,,,,,82
8976,387,138,32,2,13,,R,19,0.0,45,,,,,,,4
7850,15,17,9,14,19,17.0,17,17,0.0,51,,,50.0,1.0,1:32.569,225.833,12
22984,951,1,131,44,10,2.0,2,2,18.0,53,+25.022,5587019.0,36.0,4.0,1:40.266,209.969,1
18996,789,427,118,17,16,,R,15,0.0,74,,,,,,,69
21994,893,819,207,20,19,19.0,19,19,0.0,60,,,58.0,10.0,1:50.990,164.285,11
19270,801,669,105,20,13,6.0,6,6,0.0,35,,,,,,,11
16656,681,388,176,18,13,7.0,7,7,0.0,88,,,,,,,12
22164,901,155,207,10,20,13.0,13,13,0.0,55,,,53.0,15.0,1:47.753,185.190,11
14116,574,178,63,19,18,8.0,8,8,0.0,58,,,,,,,11
11551,483,192,56,21,18,7.0,7,7,0.0,78,,,,,,,12
6428,303,88,29,10,16,8.0,8,8,0.0,52,,,,,,,11
3603,188,63,6,3,12,,R,14,0.0,44,,,,,,,23
3891,201,65,15,15,12,,R,17,0.0,37,,,,,,,6
13921,567,232,37,35,20,9.0,9,9,0.0,54,+1:53.57,6172170.0,,,,,1
12006,498,172,27,26,2,,R,13,0.0,30,,,,,,,5
20273,786,532,113,10,14,,R,23,0.0,160,,,,,,,23
11351,476,176,21,29,22,,R,13,0.0,59,,,,,,,5
1921,110,23,3,4,6,7.0,7,7,2.0,54,+38.526,5516726.0,,,,,1
17991,743,435,6,6,13,,R,17,0.0,13,,,,,,,3
8379,369,77,6,28,2,2.0,2,2,6.0,73,+27.051,6495315.0,,,,,1
6070,291,65,32,12,26,,R,16,0.0,36,,,,,,,20
984,63,11,8,22,21,,R,22,0.0,0,,,,,,,7
9101,392,156,25,3,13,11.0,11,11,0.0,60,,,,,,,13
20839,843,16,10,14,11,15.0,15,15,0.0,55,,,,0.0,,,11
12673,523,202,25,3,10,,R,8,0.0,51,,,,,,,22
14297,581,187,63,18,18,10.0,10,10,0.0,68,,,,,,,12
6943,318,143,32,12,0,,F,29,0.0,0,,,,,,,81
3500,183,68,21,15,20,,R,21,0.0,25,,,,,,,5
16991,699,356,183,7,3,8.0,8,8,0.0,81,,,,,,,14
11861,493,105,25,4,22,,R,16,0.0,40,,,,,,,6
4812,243,94,18,23,19,14.0,14,14,0.0,62,,,,,,,13
9094,392,77,6,28,12,4.0,4,4,3.0,63,+1:02.601,6678959.0,,,,,1
12678,523,187,1,7,12,,R,13,0.0,22,,,,,,,5
20354,338,22,3,9,8,8.0,8,8,4.0,58,+1:00.536,5677067.0,58.0,5.0,1:29.210,213.998,1
5235,260,108,30,33,24,,R,13,0.0,53,,,,,,,68
755,53,26,5,21,16,13.0,13,13,0.0,56,,,45.0,9.0,1:33.108,209.253,11
20588,348,4,6,8,3,2.0,2,2,18.0,70,+17.821,6083392.0,67.0,4.0,1:23.195,189.573,1
19849,824,760,153,44,0,,F,34,0.0,0,,,,,,,81
18763,778,533,113,6,5,6.0,6,6,0.0,200,+4:35.27,13549520.0,,,,,1
7512,335,110,35,22,26,,R,19,0.0,13,,,,,,,20
4078,210,57,1,9,8,6.0,6,6,1.0,61,,,,,,,11
5042,252,97,29,9,20,,R,24,0.0,0,,,,,,,6
10968,463,175,6,27,2,2.0,2,2,6.0,72,+20.839,5942789.0,,,,,1
13172,540,137,1,29,24,9.0,9,9,0.0,40,+1:06.83,4091370.0,,,,,1
4854,245,44,27,26,11,4.0,4,4,3.0,68,+36.506,6330677.0,,,,,1
16198,655,243,34,16,17,,R,14,0.0,15,,,,,,,69
16250,658,262,66,15,13,,R,16,0.0,0,,,,,,,3
7488,334,147,18,24,0,,F,28,0.0,0,,,,,,,81
