team_id,team_name
1103,Akron
1106,Alabama St
1107,Albany NY
1110,American Univ
1111,Appalachian St
1112,Arizona
1113,Arizona St
1114,Ark Little Rock
1116,Arkansas
1117,Arkansas St
1118,Armstrong St
1119,Army
1120,Auburn
1121,Augusta
1123,Ball St
1125,Belmont
1127,Binghamton
1128,Birmingham So
1129,Boise St
1130,Boston College
1133,Bradley
1135,Brown
1136,Bryant
1139,Butler
1140,BYU
1141,C Michigan
1143,California
1151,Chattanooga
1153,Cincinnati
1154,Citadel
1155,Clemson
1157,Coastal Car
1158,Col Charleston
1159,Colgate
1163,Connecticut
1165,Cornell
1166,Creighton
1167,CS Bakersfield
1169,CS Northridge
1170,CS Sacramento
1171,Dartmouth
1173,Dayton
1174,Delaware
1175,Delaware St
1179,Drake
1180,Drexel
1181,Duke
1185,E Michigan
1186,E Washington
1187,East Carolina
1189,Elon
1190,ETSU
1191,Evansville
1195,FL Gulf Coast
1197,Florida A&M
1198,Florida Intl
1199,Florida St
1200,Fordham
1201,Fresno St
1203,G Washington
1206,George Mason
1207,Georgetown
1210,Georgia Tech
1211,Gonzaga
1215,Hardin-Simmons
1216,Hartford
1217,Harvard
1218,Hawaii
1221,Holy Cross
1222,Houston
1227,IL Chicago
1228,Illinois
1229,Illinois St
1230,Incarnate Word
1231,Indiana
1234,Iowa
1235,Iowa St
1237,IUPUI
1239,Jacksonville
1241,James Madison
1242,Kansas
1243,Kansas St
1244,Kennesaw
1246,Kentucky
1247,La Salle
1249,Lamar
1250,Lehigh
1253,Long Beach St
1255,Longwood
1256,Louisiana Tech
1257,Louisville
1258,Loy Marymount
1259,Loyola MD
1261,LSU
1262,MA Lowell
1266,Marquette
1267,Marshall
1268,Maryland
1270,McNeese St
1272,Memphis
1274,Miami FL
1275,Miami OH
1276,Michigan
1277,Michigan St
1278,Minnesota
1279,Mississippi
1280,Mississippi St
1281,Missouri
1284,Monmouth NJ
1285,Montana
1286,Montana St
1287,Morehead St
1288,Morgan St
1290,MS Valley St
1291,Mt St Mary's
1292,MTSU
1293,Murray St
1296,N Illinois
1298,Navy
1300,NC Central
1301,NC State
1303,NE Omaha
1304,Nebraska
1306,New Hampshire
1307,New Mexico
1308,New Mexico St
1311,Nicholls St
1314,North Carolina
1317,North Texas
1318,Northeastern
1322,Northwestern LA
1323,Notre Dame
1325,Ohio
1326,Ohio St
1327,Okla City
1328,Oklahoma
1329,Oklahoma St
1330,Old Dominion
1332,Oregon
1334,Pacific
1336,Penn St
1337,Pepperdine
1338,Pittsburgh
1340,Portland St
1344,Providence
1345,Purdue
1346,Quinnipiac
1353,Rutgers
1354,S Carolina St
1356,S Illinois
1357,Sacred Heart
1358,Sam Houston St
1360,San Diego
1362,San Francisco
1365,Santa Clara
1369,SE Missouri St
1371,Seton Hall
1375,South Alabama
1378,South Florida
1379,Southern Miss
1381,Southern Utah
1382,St Bonaventure
1384,St Francis PA
1385,St John's
1386,St Joseph's PA
1389,St Peter's
1390,Stanford
1392,Stony Brook
1393,Syracuse
1394,TAM C. Christi
1395,TCU
1396,Temple
1397,Tennessee
1398,Tennessee St
1399,Tennessee Tech
1400,Texas
1401,Texas A&M
1402,Texas St
1403,Texas Tech
1404,TN Martin
1406,Towson
1407,Troy
1409,Tulsa
1410,TX Pan American
1411,TX Southern
1413,UC Davis
1414,UC Irvine
1415,UC Riverside
1417,UCLA
1418,ULL
1420,UMBC
1421,UNC Asheville
1422,UNC Greensboro
1423,UNC Wilmington
1425,USC
1427,UT San Antonio
1433,VA Commonwealth
1435,Vanderbilt
1437,Villanova
1438,Virginia
1441,W Carolina
1445,W Salem St
1446,W Texas A&M
1447,Wagner
1448,Wake Forest
1449,Washington
1450,Washington St
1451,Weber St
1452,West Virginia
1453,WI Green Bay
1458,Wisconsin
1459,Wofford
1460,Wright St
1461,Wyoming
1462,Xavier
1463,Yale
