id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
38,1967,0,0,0,HSM,Tony,Eatmon,,,Pan-American,ABA
60,1967,0,0,0,INA,Gene,Washington,,,Michigan State,ABA
92,1967,0,0,0,NJA,Frank,Holloendoner,,,Georgetown,ABA
111,1967,0,0,0,OAK,Art,Allen,,,Bethune-Cookman,ABA
279,1968,0,0,0,NYA,Harry,Laurie,,lauriha01,St. Peter's,ABA
282,1968,0,0,0,OAK,Skip,Harlicka,,harlisk01,South Carolina,ABA
302,1969,0,0,0,CAR,Neal,Walk,,walkne01,Florida,ABA
351,1969,0,0,0,KEN,Dick,Garrett,,,Southern Illinois,ABA
435,1970,0,0,0,CAR,Jim,Signorile,,,New York University,ABA
447,1970,0,0,0,DNR,Mike,Price,,pricemi01,Illinois,ABA
449,1970,0,0,0,DNR,Fred,Taylor,,taylofr01,Pan American,ABA
603,1971,0,0,0,DNR,Dave,Robisch,,robisda01,Kansas,ABA
611,1971,0,0,0,DNR,Glen,Richels,,,Wisconsin,ABA
690,1971,0,0,0,MMP,Thorpe,Weber,,,Vanderbilt,ABA
751,1971,0,0,0,UTS,Mo,Layton,,laytomo01,Southern California,ABA
758,1971,0,0,0,VIR,Austin,Carr,,carrau01,Notre Dame,ABA
769,1972,0,0,0,CAR,Dennis,Wuycik,,wuycide01,North Carolina,ABA
817,1972,0,0,0,DLC,Jeff,Hickman,,,Houston,ABA
1044,1973,1,0,0,VIR,Phil,Smith,,smithph01,San Francisco,ABA
1180,1973,9,0,0,INA,Robert,Wilson,,,Wichita State (redshirt),ABA
1240,1974,2,0,0,KEN,Al,Eberhard,,eberhal01,Missouri,ABA
1363,1974,10,0,0,VIR,Mark,Cartwright,,,Bowling Green,ABA
1365,1975,1,0,0,INA,Dan,Roundfield,,roundda01,Central Michigan,ABA
1476,1947,0,0,0,NYK,Ed,Golub,,,Norfolk Naval Training Center,NBA
1715,1950,1,2,2,BLB,Don,Rehfeldt,,rehfedo01,Wisconsin,NBA
1831,1950,11,0,0,INO,Jimmy,Doyle,,,Butler,NBA
1963,1952,0,0,0,MNL,Bob,Holt,,,Tulane,NBA
2012,1952,1,5,5,NYK,Ralph,Polson,,polsora01,Whitworth,NBA
2054,1953,0,0,0,MLH,Gene,Dyker,,dykerge01,DePaul,NBA
2071,1953,0,0,0,MNL,Harold,Christensen,,,Brigham Young,NBA
2134,1953,6,0,0,BOS,Vernon,Stokes,,,St. Francis (NY),NBA
2328,1955,8,0,0,BOS,Dean,Parsons,,,Washington,NBA
2436,1957,1,2,2,DET,Charles,Tyra,,tyrach01,Louisville,NBA
2518,1957,15,1,84,PHW,Jerry,Gibson,,,None,NBA
