playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
mckayra02,,,Randy,McKay,,Hugh Randall,Rocket,74,210,R,11077,3583,mckayra02,1988,2002,,,R,1967,1,25,Canada,QC,Montreal,,,,,,
parrima01,,,Mark,Parrish,,Mark,,71,205,R,14915,24461,parrima01,1998,2010,,,R,1977,2,2,USA,MN,Edina,,,,,,
brownbr01,,,Brad,Brown,,Bradley,,76,220,R,10481,11364,brownbr01,1996,2003,,,D,1975,12,27,Canada,NL,Baie Verte,,,,,,
hextade01,,,Dennis,Hextall,,Dennis Harold,Hexie,71,175,L,12927,2262,hextade01,1967,1979,,,C,1943,4,17,Canada,MB,Poplar Point,,,,,,
muellpe01,,,Peter,Mueller,,,,74,205,R,21931,89967,muellpe01,2007,2011,,,C,1988,4,14,USA,MN,Bloomington,,,,,,
laferri01,,,Rick,LaFerriere,,Richard Jacques,,68,165,L,18584,7473,laferri01,1981,1981,,,G,1961,1,3,Canada,ON,Hawkesbury,,,,,,
plaxthu01,,,Hugh,Plaxton,,Hugh John,,70,184,L,13998,20345,plaxthu01,1932,1932,,,L,1904,5,16,Canada,ON,Barrie,1982,12,1,,,
lundimi01,,,Mike,Lundin,,,,73,195,L,21360,77718,lundimi01,2007,2011,,,D,1984,9,24,USA,MN,Burnsville,,,,,,
newbukr01,,,Kris,Newbury,,,,70,205,L,20681,42303,newbukr01,2006,2011,,,C,1982,2,19,Canada,ON,Brampton,,,,,,
beaurst01,,,Stephane,Beauregard,,Stephane,Wolf,71,190,R,18214,277,beaurst01,1989,1993,,,G,1968,1,10,Canada,QC,Cowansville,,,,,,
lucasda01,,,Dave,Lucas,,David Charles,,72,205,L,13428,10641,lucasda01,1962,1962,,,D,1932,3,22,Canada,ON,Downeyville,,,,,,
plantal01,,,Alex,Plante,,,,76,225,R,,81719,plantal01,2009,2011,,,D,1989,5,9,Canada,MB,Brandon,,,,,,
kroljo01,,,Joe,Krol,,Joseph,,71,173,L,13232,14656,kroljo01,1936,1941,,,L,1915,8,13,Canada,MB,Winnipeg,1993,10,26,,,
hustoro01,,,Ron,Huston,,Ronald Earle,Spike,69,170,R,13046,2431,hustoro01,1973,1974,1975,1976,C,1945,4,8,Canada,MB,Manitou,,,,,,
trefian01,,,Andrei,Trefilov,,Andrei,,72,190,L,18396,5450,trefian01,1992,1998,,,G,1969,8,31,Russia,,Moscow,,,,,,
ruututu01,,,Tuomo,Ruutu,,,,72,200,L,20232,50514,ruututu01,2003,2011,,,C,1983,2,16,Finland,,Vantaa,,,,,,
malletr01,,,Troy,Mallette,,Troy Mathew,,74,210,L,11010,3350,malletr01,1989,1997,,,L,1970,2,25,Canada,ON,Sudbury,,,,,,
barbebo01,,,Bob,Barber,,Robert Ian,Butch,70,172,L,,6801,barbebo01,,,1972,1973,D,1943,8,31,Canada,AB,Fairview,,,,,,
surovto01,,,Tomas,Surovy,,,,73,205,L,20331,56828,surovto01,2002,2005,,,L,1981,9,24,Slovakia,,Banska Bystrica,,,,,,
turnbfr01,,,Frank,Turnbull,,Frank,,68,155,L,,8406,turnbfr01,,,1975,1977,G,1953,1,13,Canada,ON,Trenton,,,,,,
richalu01,,,Luke,Richardson,,Luke Glen,,76,215,L,11374,4556,richalu01,1987,2008,,,D,1969,3,26,Canada,ON,Ottawa,,,,,,
lewistr01,,,Trevor,Lewis,,,,73,204,R,21940,81078,lewistr01,2008,2011,,,C,1987,1,8,USA,UT,Salt Lake City,,,,,,
lambela01,,,Lane,Lambert,,Lane Douglas,,72,185,R,13286,2931,lambela01,1983,1988,,,R,1964,11,18,Canada,SK,Melfort,,,,,,
dornhga01,,,Gary,Dornhoefer,,Gerhardt Otto,,73,190,R,12481,1411,dornhga01,1963,1977,,,R,1943,2,2,Canada,ON,Kitchener,,,,,,
rossji01,,,Jim,Ross,,James,,75,185,R,14176,11424,rossji01,1951,1952,,,D,1926,5,20,Scotland,,Edinburgh,,,,,,
haanpar01,,,Ari,Haanpaa,,Ari Eerik,,72,185,L,12802,9657,haanpar01,1985,1987,,,R,1965,11,29,Finland,,Nokia,,,,,,
stahabu01,,,Butch,Stahan,,Francis Ralph,,73,195,L,14418,12919,stahabu01,1944,1944,,,D,1918,10,29,Canada,MB,Minnedosa,1995,5,25,,,
ryanma01,,,Matt,Ryan,,,,71,185,R,21575,71754,ryanma01,2005,2005,,,C,1983,11,12,Canada,ON,Sharon,,,,,,
drouije01,,,Jeff,Drouin-Deslauriers,,,,76,189,R,20539,62260,drouije01,2008,2011,,,G,1984,5,15,Canada,QC,St-Jean-Richelieu,,,,,,
hansoda01,,,Dave,Hanson,,David,Killer,72,190,L,12846,6413,hansoda01,1978,1979,1976,1978,D,1954,4,12,USA,WI,Cumberland,,,,,,
lidstni01,,,Nicklas,Lidstrom,,Nicklas Erik,,73,189,L,10944,3146,lidstni01,1991,2011,,,D,1970,4,28,Sweden,,Vasteras,,,,,,
felixch01,,,Chris,Felix,,Christopher Robin,,71,190,R,12577,1640,felixch01,1987,1990,,,D,1964,5,27,Canada,ON,Bramalea,,,,,,
seminal01,,,Alexander,Semin,,Alexander Valerievich,,74,200,L,20617,64573,seminal01,2003,2011,,,L,1984,3,3,Russia,,Krasjonarsk,,,,,,
klatttr01,,,Trent,Klatt,,Trent Thomas,,73,210,R,10800,2744,klatttr01,1991,2003,,,R,1971,1,30,USA,MN,Robbinsdale,,,,,,
rochetr01,,,Travis,Roche,,,,73,200,R,20261,49768,rochetr01,2000,2006,,,D,1978,6,17,Canada,AB,Grand Cache,,,,,,
ronnicl01,,,Cliff,Ronning,,Clifford John,,68,165,L,11404,4654,ronnicl01,1985,2003,,,C,1965,10,1,Canada,BC,Burnaby,,,,,,
tabarri01,,,Rick,Tabaracci,,Richard Stephen,,73,190,L,18391,5290,tabarri01,1988,1999,,,G,1969,1,2,Canada,ON,Toronto,,,,,,
hergefr01,,,Fred,Hergerts,,Frederick,,73,190,R,12919,16116,hergefr01,1934,1935,,,C,1913,1,29,Canada,AB,Calgary,,,,,,
tomlami01,,,Mike,Tomlak,,Michael Richard,,75,205,L,11647,5424,tomlami01,1989,1993,,,C,1964,10,17,Canada,ON,Thunder Bay,,,,,,
tuhoiha01,,,Harri,Tuhoimaa,,,,,,,,,tuhoiha01,,,1978,1978,,,,,,,,,,,,,
yakubmi01,,,Mikhail,Yakubov,,,,75,202,L,19565,51193,yakubmi01,2003,2005,,,C,1982,2,16,Russia,,Barnaul,,,,,,
mavetla01,,,Larry,Mavety,,Lawrence Douglas,,71,185,R,,3475,mavetla01,,,1972,1976,D,1942,5,29,Canada,ON,Woodstock,,,,,,
turnbpe01,,,Perry,Turnbull,,Perry John,Percy,74,200,L,14585,5499,turnbpe01,1979,1987,,,L,1959,3,9,Canada,AB,Rimbey,,,,,,
deblolu01,,,Lucien,DeBlois,,Lucien,Louie,71,200,R,10349,1283,deblolu01,1977,1991,,,F,1957,6,21,Canada,QC,Joliette,,,,,,
parkeer01,,,Ernie,Parkes,,George Ernest,,70,150,R,13927,29883,parkeer01,1924,1924,,,R,1898,11,4,Canada,ON,Dunnville,1948,7,7,,,
vishnvi01,,,Vitaly,Vishnevski,,Vitaly,,74,215,L,16451,34001,vishnvi01,1999,2007,,,D,1980,3,18,Russia,,Kharkov,,,,,,
jonesda01,,,David,Jones,,,,74,220,R,21174,72708,jonesda01,2007,2011,,,R,1984,8,10,Canada,ON,Guelph,,,,,,
kellybo01,,,Bob,Kelly,,Robert James,Hound Dog,70,200,L,13173,2675,kellybo02,1970,1981,,,L,1950,11,25,Canada,ON,Oakville,,,,,,
mannno01,,,Norm,Mann,,Norman Thomas,,70,155,R,13516,16186,mannno01,1935,1940,,,R,1914,3,3,England,,Bradford,9999,,,,,
corbebe01,,,Bert,Corbeau,,Bertram Orian,Pig Iron,71,200,R,12328,23807,corbebe01,1917,1926,,,D,1894,2,9,Canada,ON,Penetanguishene,1942,9,21,,,
reardte01,,,Terry,Reardon,,Terence George,,70,170,R,14085,13045,reardte01,1938,1946,,,C,1919,4,6,Canada,MB,Winnipeg,1993,2,14,,,
perezal01,,,Alexander,Perezhogin,,,,72,205,L,20237,56797,perezal01,2005,2006,,,R,1983,8,10,Kazakhstan,,Ust-Kamenogorsk,,,,,,
marinch01,,,Chris,Marinucci,,Christopher Jon,,72,188,L,11021,3393,marinch01,1994,1996,,,C,1971,12,29,USA,MN,Grand Rapids,,,,,,
blatnzd01,,,Zdenek,Blatny,,,,73,190,L,19182,45058,blatnzd01,2002,2005,,,L,1981,1,14,Czech Republic,,Brno,,,,,,
lalanhe01,,,Hec,Lalande,,Hector J.,,69,150,L,13281,2922,lalanhe01,1953,1957,,,C,1934,11,24,Canada,ON,North Bay,,,,,,
carvejo01,,,Joe,Carveth,,Joseph Gordon,Dad,70,180,R,12234,12066,carvejo01,1940,1950,,,R,1918,3,21,Canada,SK,Regina,1985,8,15,,,
jonssjo01,,,Jorgen,Jonsson,,Jorgen,,72,185,L,10129,14100,jonssjo01,1999,1999,,,L,1972,9,29,Sweden,,Angelholm,,,,,,
bullobr01,,,Bruce,Bullock,,Bruce John,,67,160,R,18456,7917,bullobr01,1972,1976,,,G,1949,5,9,Canada,ON,Toronto,,,,,,
kuzmige01,,,George,Kuzmicz,,George,,73,200,L,,10259,kuzmige01,,,1974,1975,D,1952,5,24,Canada,QC,Montreal,,,,,,
