raceid,year,round,circuitid,name,date,time,url
17,2009,17,24,Abu Dhabi Grand Prix,2009-11-01,11:00:00,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix
22,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix
31,2008,14,14,Italian Grand Prix,2008-09-14,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
39,2007,4,4,Spanish Grand Prix,2007-05-13,12:00:00,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix
42,2007,7,19,United States Grand Prix,2007-06-17,17:00:00,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix
43,2007,8,8,French Grand Prix,2007-07-01,12:00:00,http://en.wikipedia.org/wiki/2007_French_Grand_Prix
57,2006,5,20,European Grand Prix,2006-05-07,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
65,2006,13,11,Hungarian Grand Prix,2006-08-06,14:00:00,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
105,2004,16,17,Chinese Grand Prix,2004-09-26,,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix
112,2003,5,4,Spanish Grand Prix,2003-05-04,,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
153,2001,13,11,Hungarian Grand Prix,2001-08-19,,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix
190,1999,16,22,Japanese Grand Prix,1999-10-31,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix
198,1998,8,8,French Grand Prix,1998-06-28,,http://en.wikipedia.org/wiki/1998_French_Grand_Prix
213,1997,7,7,Canadian Grand Prix,1997-06-15,,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix
217,1997,11,11,Hungarian Grand Prix,1997-08-10,,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix
219,1997,13,14,Italian Grand Prix,1997-09-07,,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
235,1996,12,11,Hungarian Grand Prix,1996-08-11,,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
240,1995,1,18,Brazilian Grand Prix,1995-03-26,,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix
246,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix
249,1995,10,11,Hungarian Grand Prix,1995-08-13,,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix
252,1995,13,27,Portuguese Grand Prix,1995-09-24,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
262,1994,6,7,Canadian Grand Prix,1994-06-12,,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix
266,1994,10,11,Hungarian Grand Prix,1994-08-14,,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix
272,1994,16,29,Australian Grand Prix,1994-11-13,,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix
288,1993,16,29,Australian Grand Prix,1993-11-07,,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix
299,1992,11,11,Hungarian Grand Prix,1992-08-16,,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
306,1991,2,18,Brazilian Grand Prix,1991-03-24,,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix
315,1991,11,13,Belgian Grand Prix,1991-08-25,,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix
357,1989,2,21,San Marino Grand Prix,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
