raceid,driverid,stop,lap,time,duration,milliseconds
936,1,6,54,15:31:15,16.579,16579
952,836,2,33,14:56:46,24.387,24387
848,816,2,37,15:11:48,22.250,22250
911,20,2,22,14:46:57,22.731,22731
958,826,1,24,14:39:02,22.105,22105
950,835,2,24,14:49:09,23.280,23280
974,830,2,60,15:20:48,25.678,25678
934,8,3,47,14:26:56,30.178,30178
868,4,1,15,13:28:03,25.372,25372
941,833,1,13,14:30:08,35.072,35072
968,20,1,8,17:17:54,21.711,21711
967,839,2,28,15:37:35,24:45.092,1485092
949,826,1,16,18:30:45,24.419,24419
887,8,1,11,13:21:52,24.992,24992
936,817,1,21,14:37:37,21.824,21824
975,835,1,11,14:19:55,24.423,24423
874,808,3,48,16:27:04,14.250,14250
916,825,2,27,14:54:14,24.497,24497
862,819,1,19,15:37:45,22.306,22306
965,822,2,20,14:40:06,25.222,25222
883,813,1,10,15:21:26,23.173,23173
965,817,2,25,14:47:19,23.534,23534
841,22,4,40,18:08:03,26.309,26309
891,18,1,17,14:37:03,22.465,22465
975,836,2,40,14:59:18,24.202,24202
844,18,1,13,15:23:57,21.368,21368
953,836,1,31,14:55:34,26.517,26517
881,823,1,6,16:16:05,23.252,23252
861,37,2,16,17:33:35,38.887,38887
949,837,3,44,19:18:30,25.517,25517
982,13,2,2,20:10:08,30.790,30790
962,825,3,38,21:17:53,29.754,29754
855,5,1,10,15:21:10,21.412,21412
870,5,2,36,15:00:48,21.855,21855
949,828,1,13,18:25:47,24.775,24775
842,17,3,32,17:00:01,22.069,22069
862,155,3,38,16:10:03,21.795,21795
849,816,2,28,13:55:39,25.428,25428
875,17,2,32,16:00:11,19.616,19616
967,828,1,9,14:27:41,25.395,25395
884,807,4,35,14:57:53,24.001,24001
971,826,2,41,19:13:18,25.246,25246
974,828,1,35,14:49:08,24.949,24949
927,831,1,2,15:07:27,33.918,33918
870,3,1,16,14:30:21,20.352,20352
842,13,3,38,17:10:28,22.893,22893
934,13,2,44,14:19:54,31.948,31948
864,5,2,27,14:45:19,22.566,22566
962,817,2,15,20:33:33,28.890,28890
864,18,3,38,15:01:44,19.888,19888
864,20,1,7,14:14:11,19.745,19745
864,13,4,45,15:12:32,22.645,22645
966,13,1,14,13:24:24,21.863,21863
859,67,2,42,14:59:19,22.461,22461
880,824,2,27,17:47:07,23.387,23387
933,833,1,34,14:50:23,23.926,23926
962,836,3,36,21:14:53,30.471,30471
870,4,2,43,15:10:01,19.365,19365
956,13,3,29,14:40:35,19.015,19015
938,13,1,19,14:31:39,25.207,25207
982,836,4,21,20:55:34,32.249,32249
864,18,2,25,14:41:49,21.061,21061
895,3,4,39,16:08:49,22.551,22551
