corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
10,Corp. Apex TransitInc., , ,,,,,2004-10-12T10:41:26,1,
106,Corp. Apex PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
178,Corp. Humble RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
182,Corp. Imperial LightingCo., , ,,,,,2004-10-12T10:41:26,4,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
212,Corp. Boston LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
215,Corp. Boston OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
261,Corp. Giant Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
313,Corp. Boston MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
342,Corp. Expert LightingLtd., , ,,,,,2004-10-12T10:41:26,5,
383,Corp. Imperial MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
395,Corp. Just OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
453,Corp. Famous MachineryAg., , ,,,,,2004-10-12T10:41:26,8,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
486,Corp. Imperial PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
203,Corp. Apex MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
87,Corp. Imperial QuestsInc., , ,,,,,2004-10-12T10:41:26,6,
278,Corp. Humble RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,1,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
288,Corp. Imperial RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
308,Corp. Apex RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,8,
318,Corp. Boston RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,4,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
348,Corp. Expert RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,6,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
436,Corp. Driven PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
490,Corp. Imperial TransitAg., , ,,,,,2004-10-12T10:41:26,2,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
47,Corp. Expert QuestsInc., , ,,,,,2004-10-12T10:41:26,4,
63,Corp. Giant MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
185,Corp. Imperial OperaCo., , ,,,,,2004-10-12T10:41:26,2,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
26,Corp. Computer PetroleumInc., , ,,,,,2004-10-12T10:41:26,5,
17,Corp. Boston QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
388,Corp. Imperial RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,5,
206,Corp. Apex PetroleumCorp., , ,,,,,2004-10-12T10:41:26,6,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
30,Corp. Computer TransitInc., , ,,,,,2004-10-12T10:41:26,1,
6,Corp. Apex PetroleumInc., , ,,,,,2004-10-12T10:41:26,1,
90,Corp. Imperial TransitInc., , ,,,,,2004-10-12T10:41:26,6,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
153,Corp. Famous MachineryCo., , ,,,,,2004-10-12T10:41:26,1,
156,Corp. Famous PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
54,Corp. Famous NeedleworkInc., , ,,,,,2004-10-12T10:41:26,2,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
36,Corp. Driven PetroleumInc., , ,,,,,2004-10-12T10:41:26,7,
391,Corp. Just Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
