statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2709,2709,1999-08-13T00:00:00,1999-09-02T00:00:00,4864.0,
3325,3325,1999-08-13T00:00:00,1999-09-02T00:00:00,10780.0,
3542,3542,1999-08-13T00:00:00,1999-09-02T00:00:00,4150.0,
3652,3652,1999-08-13T00:00:00,1999-09-02T00:00:00,7290.0,
4032,4032,1999-08-13T00:00:00,1999-09-02T00:00:00,10532.0,
4212,4212,1999-08-13T00:00:00,1999-09-02T00:00:00,9383.0,
4395,4395,1999-08-13T00:00:00,1999-09-02T00:00:00,9231.0,
4645,4645,1999-08-13T00:00:00,1999-09-02T00:00:00,10313.0,
4759,4759,1999-08-13T00:00:00,1999-09-02T00:00:00,14689.0,
6254,6254,1999-08-13T00:00:00,1999-09-02T00:00:00,8185.0,
6890,6890,1999-08-13T00:00:00,1999-09-02T00:00:00,16567.0,
7151,7151,1999-08-13T00:00:00,1999-09-02T00:00:00,6505.0,
7543,7543,1999-08-13T00:00:00,1999-09-02T00:00:00,26712.0,
8570,8570,1999-08-13T00:00:00,1999-09-02T00:00:00,32507.0,
8873,8873,1999-08-13T00:00:00,1999-09-02T00:00:00,37922.0,
9055,9055,1999-08-13T00:00:00,1999-09-02T00:00:00,19008.0,
9133,9133,1999-08-13T00:00:00,1999-09-02T00:00:00,31181.0,
9177,9177,1999-08-13T00:00:00,1999-09-02T00:00:00,24221.0,
9466,9466,1999-08-13T00:00:00,1999-09-02T00:00:00,24200.0,
9474,9474,1999-08-13T00:00:00,1999-09-02T00:00:00,69247.0,
9513,9513,1999-08-13T00:00:00,1999-09-02T00:00:00,40485.0,
9538,9538,1999-08-13T00:00:00,1999-09-02T00:00:00,14308.0,
9595,9595,1999-08-13T00:00:00,1999-09-02T00:00:00,35603.0,
9703,9703,1999-08-13T00:00:00,1999-09-02T00:00:00,59465.0,
9723,9723,1999-08-13T00:00:00,1999-09-02T00:00:00,53483.0,
9787,9787,1999-08-13T00:00:00,1999-09-02T00:00:00,36787.0,
9845,9845,1999-08-13T00:00:00,1999-09-02T00:00:00,47363.0,
11869,1869,1999-09-13T00:00:00,1999-10-03T00:00:00,8216.0,
12410,2410,1999-09-13T00:00:00,1999-10-03T00:00:00,1140.0,
14580,4580,1999-09-13T00:00:00,1999-10-03T00:00:00,11146.0,
15210,5210,1999-09-13T00:00:00,1999-10-03T00:00:00,4409.0,
15937,5937,1999-09-13T00:00:00,1999-10-03T00:00:00,8775.0,
16360,6360,1999-09-13T00:00:00,1999-10-03T00:00:00,15128.0,
16754,6754,1999-09-13T00:00:00,1999-10-03T00:00:00,9211.0,
17058,7058,1999-09-13T00:00:00,1999-10-03T00:00:00,2340.0,
17600,7600,1999-09-13T00:00:00,1999-10-03T00:00:00,6547.0,
