payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
13397,7833,1999-10-03T00:00:00,2961.0,0,
12813,7236,1999-10-03T00:00:00,3711.0,0,
9281,2950,1999-10-03T00:00:00,5186.0,0,
8351,538,1999-10-03T00:00:00,2321.0,0,
10469,4632,1999-10-03T00:00:00,7756.0,0,
12521,6930,1999-10-03T00:00:00,7421.0,0,
6169,7850,1999-09-02T00:00:00,10513.0,0,
7937,9618,1999-09-02T00:00:00,30272.0,0,
13800,8241,1999-10-03T00:00:00,12656.0,0,
8509,1275,1999-10-03T00:00:00,2934.0,0,
8005,9686,1999-09-02T00:00:00,28891.0,0,
11039,5303,1999-10-03T00:00:00,6718.0,0,
3007,4644,1999-09-02T00:00:00,6325.0,0,
2354,3951,1999-09-02T00:00:00,6456.0,0,
2091,3665,1999-09-02T00:00:00,4952.0,0,
8796,2044,1999-10-03T00:00:00,3073.0,0,
13551,7989,1999-10-03T00:00:00,4997.0,0,
6814,8495,1999-09-02T00:00:00,13497.0,0,
12110,6497,1999-10-03T00:00:00,5708.0,0,
7821,9502,1999-09-02T00:00:00,31377.0,0,
11048,5312,1999-10-03T00:00:00,1381.0,0,
5276,6954,1999-09-02T00:00:00,20945.0,0,
5237,6915,1999-09-02T00:00:00,13840.0,0,
4197,5868,1999-09-02T00:00:00,17984.0,0,
4053,5721,1999-09-02T00:00:00,4484.0,0,
3263,4908,1999-09-02T00:00:00,10510.0,0,
13615,8054,1999-10-03T00:00:00,16852.0,0,
10142,4183,1999-10-03T00:00:00,2591.0,0,
3150,4793,1999-09-02T00:00:00,9326.0,0,
8625,1606,1999-10-03T00:00:00,406.0,0,
6908,8589,1999-09-02T00:00:00,17356.0,0,
6882,8563,1999-09-02T00:00:00,17431.0,0,
1398,2853,1999-09-02T00:00:00,9584.0,0,
3260,4905,1999-09-02T00:00:00,5417.0,0,
79,603,1999-09-02T00:00:00,2322.0,0,
3746,5406,1999-09-02T00:00:00,4353.0,0,
14147,8590,1999-10-03T00:00:00,6319.0,0,
314,1223,1999-09-02T00:00:00,4985.0,0,
9705,3591,1999-10-03T00:00:00,8753.0,0,
801,2054,1999-09-02T00:00:00,2469.0,0,
545,1653,1999-09-02T00:00:00,5514.0,0,
11622,5969,1999-10-03T00:00:00,3658.0,0,
6975,8656,1999-09-02T00:00:00,34934.0,0,
5773,7453,1999-09-02T00:00:00,4454.0,0,
9811,3742,1999-10-03T00:00:00,6516.0,0,
14929,9375,1999-10-03T00:00:00,15530.0,0,
14032,8475,1999-10-03T00:00:00,10168.0,0,
1273,2706,1999-09-02T00:00:00,4137.0,0,
15171,9617,1999-10-03T00:00:00,28313.0,0,
5665,7345,1999-09-02T00:00:00,25397.0,0,
15289,9735,1999-10-03T00:00:00,11181.0,0,
11712,6069,1999-10-03T00:00:00,2687.0,0,
1752,3283,1999-09-02T00:00:00,2436.0,0,
10669,4866,1999-10-03T00:00:00,2266.0,0,
4393,6066,1999-09-02T00:00:00,5744.0,0,
13719,8160,1999-10-03T00:00:00,11840.0,0,
13007,7436,1999-10-03T00:00:00,3642.0,0,
3777,5437,1999-09-02T00:00:00,10553.0,0,
10867,5095,1999-10-03T00:00:00,12041.0,0,
12152,6540,1999-10-03T00:00:00,6095.0,0,
7293,8974,1999-09-02T00:00:00,34456.0,0,
8241,9922,1999-09-02T00:00:00,49440.0,0,
5442,7121,1999-09-02T00:00:00,11736.0,0,
3789,5451,1999-09-02T00:00:00,7070.0,0,
12891,7315,1999-10-03T00:00:00,14647.0,0,
67,555,1999-09-02T00:00:00,2067.0,0,
10196,4268,1999-10-03T00:00:00,2246.0,0,
2883,4516,1999-09-02T00:00:00,3617.0,0,
7797,9478,1999-09-02T00:00:00,25930.0,0,
2714,4337,1999-09-02T00:00:00,4569.0,0,
8001,9682,1999-09-02T00:00:00,52895.0,0,
6646,8327,1999-09-02T00:00:00,8157.0,0,
8772,1986,1999-10-03T00:00:00,2421.0,0,
9827,3764,1999-10-03T00:00:00,3122.0,0,
11322,5631,1999-10-03T00:00:00,6957.0,0,
9646,3505,1999-10-03T00:00:00,1051.0,0,
1654,3172,1999-09-02T00:00:00,4680.0,0,
7860,9541,1999-09-02T00:00:00,38441.0,0,
2875,4506,1999-09-02T00:00:00,16338.0,0,
8284,9965,1999-09-02T00:00:00,65188.0,0,
1917,3473,1999-09-02T00:00:00,937.0,0,
3375,5025,1999-09-02T00:00:00,6695.0,0,
8375,673,1999-10-03T00:00:00,380.0,0,
12358,6761,1999-10-03T00:00:00,15428.0,0,
7312,8993,1999-09-02T00:00:00,31438.0,0,
10267,4366,1999-10-03T00:00:00,3314.0,0,
10652,4849,1999-10-03T00:00:00,582.0,0,
12254,6653,1999-10-03T00:00:00,3132.0,0,
7650,9331,1999-09-02T00:00:00,31172.0,0,
4797,6474,1999-09-02T00:00:00,12864.0,0,
6082,7763,1999-09-02T00:00:00,20172.0,0,
