charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
831989,9538,423,6,1999-07-13T10:46:04,500.0,9538,
1712686,7154,486,4,1999-10-08T10:44:34,2635.0,27154,
1058948,9153,458,10,1999-10-09T10:48:08,205.0,29153,
1549918,2709,465,2,1999-07-16T10:47:28,4864.0,2709,
1889638,7823,401,8,1999-10-02T10:50:32,312.0,27823,
1167177,7600,366,7,1999-09-05T10:48:47,1765.0,17600,
1230507,6254,376,2,1999-07-29T10:45:57,1794.0,6254,
25920,7488,499,10,1999-09-26T10:45:36,438.0,27488,
1488278,6890,335,8,1999-06-19T10:50:26,1469.0,6890,
1428903,9917,426,6,1999-09-07T10:45:50,2598.0,19917,
1403136,7058,476,5,1999-09-10T10:43:51,1771.0,17058,
1534327,9177,484,8,1999-07-13T10:46:16,4274.0,9177,
783140,8862,498,9,1999-09-25T10:50:01,3562.0,28862,
1020742,8176,498,4,1999-08-26T10:45:11,411.0,18176,
1038266,9545,399,7,1999-10-07T10:46:34,4892.0,29545,
612114,9646,482,10,1999-10-04T10:44:32,943.0,29646,
79361,9133,432,7,1999-07-13T10:49:44,3680.0,9133,
545970,7551,270,5,1999-09-20T10:47:09,2110.0,27551,
1155195,3542,496,5,1999-08-01T10:47:52,4150.0,3542,
1246492,9626,477,2,1999-09-25T10:47:12,3867.0,29626,
554852,9787,468,7,1999-07-13T10:47:50,1883.0,9787,
1785879,9595,424,7,1999-06-16T10:50:14,2264.0,9595,
1467124,9989,429,7,1999-08-18T10:48:46,2500.0,19989,
823475,6754,499,9,1999-09-08T10:45:23,997.0,16754,
1411500,4580,475,6,1999-09-02T10:44:28,3862.0,14580,
920093,4212,499,2,1999-06-28T10:45:08,4146.0,4212,
807722,9823,431,7,1999-08-15T10:44:11,3842.0,19823,
1117609,9513,452,5,1999-07-22T10:44:56,2543.0,9513,
1472205,2394,498,8,1999-10-13T10:49:11,292.0,0,
1313812,9055,280,5,1999-08-09T10:44:39,3262.0,9055,
834911,4759,429,5,1999-07-24T10:46:18,429.0,4759,
699469,9723,486,4,1999-06-23T10:51:17,920.0,9723,
788307,5937,479,8,1999-08-13T10:50:26,3908.0,15937,
1425464,1869,415,2,1999-09-09T10:45:34,4616.0,11869,
1819455,3325,500,7,1999-07-31T10:45:05,825.0,3325,
705029,4032,492,9,1999-08-04T10:44:00,2218.0,4032,
1137021,9466,474,2,1999-08-01T10:46:28,2734.0,9466,
1909805,2410,496,9,1999-09-07T10:44:21,1140.0,12410,
1540518,9703,495,10,1999-07-17T10:46:44,1286.0,9703,
1261779,3652,487,7,1999-06-19T10:48:21,2415.0,3652,
860127,9901,466,8,1999-10-06T10:48:14,2787.0,29901,
1013047,4029,497,7,1999-09-29T10:44:36,4990.0,24029,
895066,8737,421,5,1999-10-13T10:50:57,1350.0,0,
501008,8570,375,7,1999-06-23T10:43:42,4433.0,8570,
1201270,9934,472,5,1999-10-11T10:43:43,1391.0,29934,
1408877,9845,369,4,1999-07-08T10:44:17,1175.0,9845,
673389,9638,499,5,1999-10-07T10:49:16,3765.0,29638,
1483007,8193,431,9,1999-08-22T10:50:01,1954.0,18193,
1017117,9969,356,7,1999-09-29T10:44:54,3724.0,29969,
1220276,8971,406,4,1999-10-12T10:45:09,622.0,28971,
1508125,6360,500,8,1999-08-21T10:44:14,2857.0,16360,
1883633,9474,473,3,1999-07-10T10:50:03,1986.0,9474,
1561576,9958,496,8,1999-08-27T10:48:20,2460.0,19958,
831976,7151,398,10,1999-06-19T10:46:04,3186.0,7151,
1971512,4395,454,8,1999-06-18T10:49:07,4417.0,4395,
1052565,8485,460,7,1999-08-14T10:47:40,4409.0,18485,
1968836,8873,486,7,1999-07-01T10:48:55,397.0,8873,
1778417,8653,450,6,1999-08-21T10:49:39,376.0,18653,
53223,8240,337,9,1999-08-15T10:47:43,4338.0,18240,
1069745,9452,496,7,1999-08-24T10:48:59,2616.0,19452,
569296,5210,467,10,1999-08-21T10:48:57,4409.0,15210,
1921447,4645,448,3,1999-07-14T10:45:14,1220.0,4645,
37367,7543,494,8,1999-07-23T10:46:30,3553.0,7543,
1742038,8784,422,5,1999-08-28T10:46:51,266.0,18784,
