constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
23,brawn,Brawn,British,http://en.wikipedia.org/wiki/Brawn_GP
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
