city_id,city,country_id,last_update
13,al-Hawiya,82,2006-02-15T03:45:25
17,Alessandria,49,2006-02-15T03:45:25
23,Amersfoort,67,2006-02-15T03:45:25
40,Atlixco,60,2006-02-15T03:45:25
53,Bandar Seri Begawan,16,2006-02-15T03:45:25
56,Basel,91,2006-02-15T03:45:25
57,Bat Yam,48,2006-02-15T03:45:25
61,Baybay,75,2006-02-15T03:45:25
64,Beira,63,2006-02-15T03:45:25
65,Bellevue,103,2006-02-15T03:45:25
82,Bislig,75,2006-02-15T03:45:25
107,Chandrapur,44,2006-02-15T03:45:25
108,Changhwa,92,2006-02-15T03:45:25
116,Chungho,92,2006-02-15T03:45:25
118,Ciomas,45,2006-02-15T03:45:25
123,Clarksville,103,2006-02-15T03:45:25
133,Czestochowa,76,2006-02-15T03:45:25
137,Daugavpils,54,2006-02-15T03:45:25
148,Duisburg,38,2006-02-15T03:45:25
149,Dundee,102,2006-02-15T03:45:25
152,Effon-Alaiye,69,2006-02-15T03:45:25
161,Escobar,6,2006-02-15T03:45:25
164,Etawah,44,2006-02-15T03:45:25
174,Fuyu,23,2006-02-15T03:45:25
175,Fuzhou,23,2006-02-15T03:45:25
186,Graz,9,2006-02-15T03:45:25
190,guas Lindas de Gois,15,2006-02-15T03:45:25
202,Hidalgo,60,2006-02-15T03:45:25
206,Hodeida,107,2006-02-15T03:45:25
227,Iwakuni,50,2006-02-15T03:45:25
237,Jedda,82,2006-02-15T03:45:25
243,Jodhpur,44,2006-02-15T03:45:25
248,Juiz de Fora,15,2006-02-15T03:45:25
256,Kamakura,50,2006-02-15T03:45:25
257,Kamarhati,44,2006-02-15T03:45:25
260,Kanazawa,50,2006-02-15T03:45:25
290,La Romana,27,2006-02-15T03:45:25
298,Lengshuijiang,23,2006-02-15T03:45:25
302,Liaocheng,23,2006-02-15T03:45:25
306,Lincoln,103,2006-02-15T03:45:25
308,Lipetsk,80,2006-02-15T03:45:25
318,Madiun,45,2006-02-15T03:45:25
321,Malm,90,2006-02-15T03:45:25
324,Mandi Bahauddin,72,2006-02-15T03:45:25
326,Maracabo,104,2006-02-15T03:45:25
332,Meixian,23,2006-02-15T03:45:25
336,Miraj,44,2006-02-15T03:45:25
344,Mosul,47,2006-02-15T03:45:25
346,Munger (Monghyr),44,2006-02-15T03:45:25
359,Nam Dinh,105,2006-02-15T03:45:25
372,Nyeri,52,2006-02-15T03:45:25
384,Osmaniye,97,2006-02-15T03:45:25
400,Patiala,44,2006-02-15T03:45:25
403,Pemalang,45,2006-02-15T03:45:25
410,Po,15,2006-02-15T03:45:25
418,Purnea (Purnia),44,2006-02-15T03:45:25
419,Purwakarta,45,2006-02-15T03:45:25
423,Qomsheh,46,2006-02-15T03:45:25
427,Rampur,44,2006-02-15T03:45:25
439,Saarbrcken,38,2006-02-15T03:45:25
448,Sambhal,44,2006-02-15T03:45:25
451,San Felipe del Progreso,60,2006-02-15T03:45:25
461,Santo Andr,15,2006-02-15T03:45:25
465,Sawhaj,29,2006-02-15T03:45:25
481,Sirjan,46,2006-02-15T03:45:25
494,Southampton,102,2006-02-15T03:45:25
498,Stara Zagora,17,2006-02-15T03:45:25
499,Sterling Heights,103,2006-02-15T03:45:25
509,Surakarta,45,2006-02-15T03:45:25
511,Syrakusa,49,2006-02-15T03:45:25
525,Tangail,12,2006-02-15T03:45:25
533,Tel Aviv-Jaffa,48,2006-02-15T03:45:25
548,Tuguegarao,75,2006-02-15T03:45:25
552,Ueda,50,2006-02-15T03:45:25
560,Vaduz,55,2006-02-15T03:45:25
566,Varanasi (Benares),44,2006-02-15T03:45:25
567,Vicente Lpez,6,2006-02-15T03:45:25
577,Wroclaw,76,2006-02-15T03:45:25
583,Yangor,65,2006-02-15T03:45:25
586,Yerevan,7,2006-02-15T03:45:25
