id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
1,1967,0,0,0,ANA,Даррелл,Харди,,hardyda01,Бэйлор,ABA
10,1967,0,0,0,ANA,Малкольм,Сильные,,,Сиэтл,ABA
18,1967,0,0,0,DNR,Вон,Харпер,,,Сиракуз,ABA
20,1967,0,0,0,DNR,Нил,Хескин,,,Джорджтаун,ABA
21,1967,0,0,0,DNR,Дэйв,Латтин,,lattida01,Западный Техас,ABA
29,1967,0,0,0,DLC,Джейми,Томпсон,,,Штат Уичита,ABA
30,1967,0,0,0,DLC,Пол,Братрис,,,Теннесси Уэслиан,ABA
32,1967,0,0,0,DLC,Тед,Манифест,,,Северная Каролина АиТ,ABA
33,1967,0,0,0,DLC,Дуэйн,Хекман,,,Дикинсон,ABA
34,1967,0,0,0,DLC,Гилберт,МакДауэлл,,,Теннесси Уэслиан,ABA
40,1967,0,0,0,HSM,Фрэнк,Стрончек,,,Международная организация американских государств,ABA
45,1967,0,0,0,HSM,Джим,Монахан,,,Нотр-Дам,ABA
46,1967,0,0,0,HSM,Майк,Нау,,,Государство Орегон,ABA
52,1967,0,0,0,INA,Боб,Netolicky,,netolbo01,Дрейк,ABA
54,1967,0,0,0,INA,Фрэнк,Гейдджуны,,,Вильянова,ABA
65,1967,0,0,0,KEN,Боб,Вирга,,,Дюк,ABA
67,1967,0,0,0,KEN,Мэл,Кокс,,,Центральный Вашингтон,ABA
70,1967,0,0,0,KEN,Гвенделл,МакСвен,,,Государство Вальдоста,ABA
78,1967,0,0,0,MNM,Al,Кларк,,,Восточный Кентукки,ABA
84,1967,0,0,0,MNM,Рон,Перри,,perryro01,Вирджинский политехнический институт,ABA
85,1967,0,0,0,NJA,Сонни,Голубка,,doveso01,Сент-Джонс,ABA
92,1967,0,0,0,NJA,Фрэнк,Holloendoner,,,Джорджтаун,ABA
98,1967,0,0,0,NOB,Рон,Видби,,widbyro01,Теннесси.,ABA
102,1967,0,0,0,NOB,Аллан,Пэррис,,,Юта,ABA
110,1967,0,0,0,OAK,Al,Такер,,tuckeal01,Батист Оклахома,ABA
115,1967,0,0,0,OAK,Рон,Франц,,franzro01,Канзас,ABA
159,1968,0,0,0,DLC,Вилли,Уорсли,,worslwi01,Техас-эль-Пасо,ABA
167,1968,0,0,0,HSM,Кельвин,Мартин,,,Южный Техас,ABA
168,1968,0,0,0,HSM,Майк,Нордхольц,,,Алабама,ABA
169,1968,0,0,0,HSM,Дэн,Смит,,,Говард - Пейн,ABA
172,1968,0,0,0,HSM,Билл,Доходы,,gainebi01,Восточно-Техасский штат,ABA
173,1968,0,0,0,HSM,Джим,Джонс,,,Предательство,ABA
174,1968,0,0,0,HSM,Фрэнк,Стандартные,,,Южная Каролина,ABA
181,1968,0,0,0,INA,Руди,Богад,,,Сент-Джонс,ABA
187,1968,0,0,0,INA,Гарри,Джойнер,,joyneha01,Индианаa,ABA
192,1968,0,0,0,KEN,Фред,Фостер,,fostefr01,Майами (ОХ),ABA
196,1968,0,0,0,KEN,Мэнни,Утечки,,leaksma01,Ниагара,ABA
228,1968,0,0,0,MMF,Дэн,Спарки,,sparkda01,Государство Вебер,ABA
229,1968,0,0,0,MMF,Даллас,Торнтон,,thornda01,Кентукки Уэслиан,ABA
230,1968,0,0,0,MMF,Кен,Барнетт,,,Делавэр,ABA
233,1968,0,0,0,MMF,Al,Узел@ info: whatsthis,,,Седарвилль (ОХ),ABA
244,1968,0,0,0,MNP,Сэм,Уильямс,,willisa01,Айова,ABA
245,1968,0,0,0,MNP,Вас понял.,Боненстиэль,,,Канзас,ABA
246,1968,0,0,0,MNP,Кларенс,Брукины,,brookcl01,Храм,ABA
248,1968,0,0,0,MNP,Кит,Хоштейн,,,Святой Крест,ABA
254,1968,0,0,0,MNP,Билл,Тиндал,,,Массакусеты,ABA
259,1968,0,0,0,NOB,Рон,Уильямс,,williro01,Западная Вирджиния,ABA
264,1968,0,0,0,NOB,Джаспер,Уилсон,,wilsoja01,Южный университет,ABA
270,1968,0,0,0,NYA,Эдди,Биденбах,,biedeed01,штат Северная Каролина,ABA
272,1968,0,0,0,NYA,Пит,ОДЕА,,,Святого Петра,ABA
280,1968,0,0,0,OAK,Уоррен,Армстронг,,,Уичита,ABA
281,1968,0,0,0,OAK,Джим,Екины,,eakinji01,Бригам Янг,ABA
288,1968,0,0,0,OAK,Бад,Огден,,,Санта-Клара,ABA
305,1969,0,0,0,CAR,Джин,Маленькие,,littlge01,Высокий пункт (NC),ABA
315,1969,0,0,0,DNR,Боб,Талантливый,,,Джордж Вашингтон,ABA
334,1969,0,0,0,INA,Боб,Арнцен,,arnzebo01,Нотр-Дам,ABA
337,1969,0,0,0,INA,Вилли,МакКартер,,mccarwi01,Дрейк,ABA
341,1969,0,0,0,INA,Джеральд,МакКи,,mckeeje01,Огайо,ABA
350,1969,0,0,0,KEN,Крис,Эллис,,,Вирджиния Технология,ABA
353,1969,0,0,0,KEN,Дэн,Садье,,,Дейтон,ABA
363,1969,0,0,0,LAS,Майк,Дэвис,,,Состояние Колорадо,ABA
367,1969,0,0,0,LAS,Винс,Фриц,,,Государство Орегон,ABA
373,1969,0,0,0,MMF,Уилберт,Джонс,,joneswi02,Государство Олбани (ГА),ABA
378,1969,0,0,0,MMF,Ларри,Льюис,,,Сент-Фрэнсис (ПА),ABA
395,1969,0,0,0,NOB,Харли,Быстрее,,swiftsk01,Восточный штат Теннесси,ABA
397,1969,0,0,0,NOB,Сэмми,Маленький,,littlsa01,Государство дельта (МС),ABA
406,1969,0,0,0,NYA,Билл,Эванс,,evansbi01,Бостонский колледж,ABA
428,1970,0,0,0,CAR,Карл,Джонсон,,,Густав Адольф,ABA
433,1970,0,0,0,CAR,Джон,Фульц,,,Род-Айленд,ABA
434,1970,0,0,0,CAR,Чак,Ллойд,,lloydch01,Янкон,ABA
455,1970,0,0,0,FLO,Джон,МакКинни,,,Государство Норфолк,ABA
463,1970,0,0,0,INA,Сюрприз,Оливер,,,Стивен Ф. Остин,ABA
468,1970,0,0,0,INA,Боб,Верно.,,,Мэтт Сент-Мэри,ABA
484,1970,0,0,0,KEN,Пропустить,Хесс,,,Толедо,ABA
487,1970,0,0,0,KEN,Вилли,Вудс,,,Восточный Кентукки,ABA
488,1970,0,0,0,MMP,Гарфилд,Слышал,,heardga01,Оклахома,ABA
489,1970,0,0,0,MMP,Джордж,Джонсон,,johnsge01,Стивен Ф. Остин,ABA
496,1970,0,0,0,MMP,Марвин,Винклер,,winklma01,Юго-западная Луизиана,ABA
516,1970,0,0,0,PTC,Джордж,Янки,,,Дейтон,ABA
518,1970,0,0,0,PTC,Рекс,Морган,,morgare01,Джексонвилль,ABA
540,1970,0,0,0,TEX,Стив,Паттерсон,,pattest01,ОАКЛА,ABA
541,1970,0,0,0,TEX,Глен,Виднович,,,Айова,ABA
562,1970,0,0,0,VIR,Гэри,Фримен,,freemga01,Государство Орегон,ABA
580,1971,0,0,0,CAR,Элмор,Смит,,smithel01,Государство Кентукки (красная рубашка),ABA
588,1971,0,0,0,CAR,Роберт,МакКенни,,,Пеппердин,ABA
594,1971,0,0,0,CAR,Дэн,Файф,,,Мичиган,ABA
602,1971,0,0,0,DNR,Al,Смит,,smithal01,Брэдли,ABA
605,1971,0,0,0,DNR,Кен,Гарднер,,gardnke01,Юта,ABA
616,1971,0,0,0,DNR,Рон,Смит,,,Уичита,ABA
617,1971,0,0,0,DNR,Бобби,Джонс,,,Дрейк,ABA
618,1971,0,0,0,DNR,Микки,Дэвис,,davismi02,Дюкесне,ABA
640,1971,0,0,0,FLO,Ларри,Холлидей,,,Орегон,ABA
643,1971,0,0,0,FLO,Джим,Адерлейн,,,Лойола (CA),ABA
646,1971,0,0,0,FLO,Вилли,Аллен,,allenwi01,Майами (ФЛ),ABA
674,1971,0,0,0,KEN,Артис,Гилмор,,gilmoar01,Джексонвилль,ABA
685,1971,0,0,0,KEN,Пьер,Рассел,,russepi01,Канзас,ABA
701,1971,0,0,0,MMP,Эдвард,Хоскинс,,,Лемойн,ABA
702,1971,0,0,0,MMP,Кен,Райли,,,Средний штат Теннесси,ABA
703,1971,0,0,0,MMP,Род,Беренс,,,Стэнфорд,ABA
711,1971,0,0,0,NYA,Марвин,Стюарт;,,,Небраска,ABA
716,1971,0,0,0,NYA,Джон,Дункан,,,Кентукки Уэслиан,ABA
721,1971,0,0,0,NYA,Пропустить,Молодой,,,Флорида,ABA
722,1971,0,0,0,NYA,Джордж,Сиск,,,Южная Грузия,ABA
724,1971,0,0,0,NYA,Олли,Шерман,,,Миннесота,ABA
726,1971,0,0,0,NYA,Кельвин,Оливер,,,Панамериканцы,ABA
732,1971,0,0,0,PTC,Бубба,Джонс,,,Эшланд,ABA
739,1971,0,0,0,PTC,Джеймс,Флемминг,,,A&M Alcorn A&M,ABA
753,1971,0,0,0,UTS,Бобби,Поле,,fieldbo01,ЛаСалле,ABA
754,1971,0,0,0,UTS,Эрвин (Чип),Джонсон,,,Августa,ABA
769,1972,0,0,0,CAR,Дэннис,Вуйчик,,wuycide01,Северная Каролина,ABA
774,1972,0,0,0,CAR,Генрих,Бибби,,bibbyhe01,ОАКЛА,ABA
777,1972,0,0,0,CAR,Уилбур,Лофтин,,,Юго-западная Луизиана,ABA
781,1972,0,0,0,CAR,Кент,Мартенс,,,Абилин Кристиан,ABA
783,1972,0,0,0,CAR,Дэвид,Смит,,,Западная Каролина,ABA
785,1972,0,0,0,CAR,Пол,Кодер,,,штат Северная Каролина,ABA
788,1972,0,0,0,DNR,Пол,Вестфал,,westppa01,Южная Калифорния,ABA
794,1972,0,0,0,DNR,Тед,Мартинюк,,,Сент-Питерс (NJ),ABA
810,1972,0,0,0,DLC,Билл,Уолтон,,waltobi01,ОАКЛА,ABA
823,1972,0,0,0,DLC,Al,Вилчек,,,Луисвилль,ABA
851,1972,0,0,0,INA,Билл,Бёртон,,,Восточный Кентукки,ABA
891,1972,0,0,0,NYA,Хэнк,Сиемонтковски,,,Вильянова,ABA
896,1972,0,0,0,NYA,Билл,Филлипс,,,Сент-Джонс,ABA
898,1972,0,0,0,NYA,Пол,Хоффман,,,Сент-Бонатура,ABA
920,1972,0,0,0,SDA,Искусство,Бекер,,beckear01,Денвер,ABA
922,1972,0,0,0,SDA,Лес,Охотник,,huntele01,Кентукки,ABA
926,1972,0,0,0,SDA,Майк,Барретт,,barremi01,Вирджиния,ABA
931,1972,0,0,0,SDA,Лонни,Райт,,wrighlo01,Кентукки,ABA
951,1972,0,0,0,UTS,Генрих,Спекеле,,,Северо-восточная Луизиана,ABA
954,1972,0,0,0,UTS,Джордж,Брайант,,,Восточный Кентукки,ABA
965,1972,0,0,0,VIR,Скотт,МакКэндлиш,,,Вирджиния,ABA
971,1972,1,0,0,DLC,Джон,Рычаг,,briskjo01,Питтсбург,ABA
983,1972,2,0,0,INA,Дуайт,Джонс,,jonesdw01,(Хьюстон) Флориды,ABA
984,1972,2,0,0,KEN,Эрни,Флеминг,,,(Джексонвилль) Флориды,ABA
989,1972,3,0,0,DNR,Al,Такер,,tuckeal01,Флориды,ABA
1003,1972,4,0,0,VIR,Джим,Лигон,,,Питтсбург,ABA
1012,1973,1,0,0,DNR,Эд,Кролик,,ratleed01,Государство Лонг-Бич,ABA
1016,1973,1,0,0,INA,Стив,Погружение,,downist01,Индианаa,ABA
1021,1973,1,0,0,KEN,Стив,Роуэлл,,,Род-Айленд,ABA
1029,1973,1,0,0,SAA,Кевин,Куннерт,,kunneke01,Айова,ABA
1031,1973,1,0,0,SAA,Дуайт,Джонс,,jonesdw01,Хьюстон,ABA
1032,1973,1,0,0,SAA,Крейг,Маленькая страница,,,Пенсильвания,ABA
1041,1973,1,0,0,UTS,Дэннис,Джонсон,,,Государство Феррис,ABA
1042,1973,1,0,0,VIR,Джордж,Гервин,,gervige01,Восточный Мичиган,ABA
1047,1973,2,0,0,CAR,Том,Бёрлсон,,burleto01,штат Северная Каролина,ABA
1052,1973,2,0,0,DNR,Стив,Митчелл,,,Государство Канзас,ABA
1055,1973,2,0,0,INA,Луис,Данбар,,,Хьюстон,ABA
1064,1973,2,0,0,MMT,Ларри,Робинсон,,,Техас,ABA
1066,1973,2,0,0,NYA,Билл,Шеффер,,schaebi01,Сент-Джонс,ABA
1072,1973,2,0,0,SDA,Птица,Averitt,,averibi01,Пеппердин,ABA
1076,1973,2,0,0,UTS,Альван,Адамс,,adamsal01,Оклахома,ABA
1085,1973,3,0,0,DNR,Кевин,Стаком,,stacoke01,Провидение,ABA
1090,1973,3,0,0,MMT,Рой,Симпсон,,,Фурман,ABA
1111,1973,4,0,0,UTS,Мартин,Терри,,,Арканзас,ABA
1116,1973,5,0,0,CAR,Карл,Джексон,,,Сент-Бонатура,ABA
1121,1973,5,0,0,MMT,Аарон,Ковингтон,,,Каниций,ABA
1137,1973,6,0,0,NYA,Нил,Йоргенсон,,,Государство Орегон,ABA
1143,1973,6,0,0,UTS,Ли,Колбёрн,,,Южная Дакота,ABA
1150,1973,7,0,0,KEN,Лес,Тейлор,,,Мюррейский штат,ABA
1151,1973,7,0,0,MMT,ЕС,Коулман,,colemec01,Хьюстон Батист,ABA
1160,1973,7,0,0,VIR,Рубин,Монтанес,,,Дюкесне,ABA
1167,1973,8,0,0,MMT,Род,Фримен,,freemro01,Вандербильт,ABA
1168,1973,8,0,0,MMT,Джим,Кроуфорд,,,ЛаСалле,ABA
1183,1973,9,0,0,MMT,Рик,Уильямс,,,Айова,ABA
