corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
106,Corp. Apex PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
117,Corp. Boston QuestsCo., , ,,,,,2004-10-12T10:41:26,1,
164,Corp. Giant NeedleworkCo., , ,,,,,2004-10-12T10:41:26,8,
178,Corp. Humble RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
191,Corp. Just Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
228,Corp. Computer RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
463,Corp. Giant MachineryAg., , ,,,,,2004-10-12T10:41:26,1,
469,Corp. Giant Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
33,Corp. Driven MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
144,Corp. Expert NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
161,Corp. Giant Key StonesCo., , ,,,,,2004-10-12T10:41:26,3,
192,Corp. Just LightingCo., , ,,,,,2004-10-12T10:41:26,7,
262,Corp. Giant LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
288,Corp. Imperial RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
362,Corp. Giant LightingLtd., , ,,,,,2004-10-12T10:41:26,8,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
156,Corp. Famous PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
185,Corp. Imperial OperaCo., , ,,,,,2004-10-12T10:41:26,2,
224,Corp. Computer NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
261,Corp. Giant Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
300,Corp. Just TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
329,Corp. Computer Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
377,Corp. Humble QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
440,Corp. Driven TransitAg., , ,,,,,2004-10-12T10:41:26,4,
3,Corp. Apex MachineryInc., , ,,,,,2004-10-12T10:41:26,6,
321,Corp. Computer Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
141,Corp. Expert Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
374,Corp. Humble NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
89,Corp. Imperial Sail MakersInc., , ,,,,,2004-10-12T10:41:26,5,
308,Corp. Apex RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,8,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
265,Corp. Giant OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
446,Corp. Expert PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
20,Corp. Boston TransitInc., , ,,,,,2004-10-12T10:41:26,2,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
255,Corp. Famous OperaCorp., , ,,,,,2004-10-12T10:41:26,2,
99,Corp. Just Sail MakersInc., , ,,,,,2004-10-12T10:41:26,5,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
24,Corp. Computer NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
490,Corp. Imperial TransitAg., , ,,,,,2004-10-12T10:41:26,2,
291,Corp. Just Key StonesCorp., , ,,,,,2004-10-12T10:41:26,3,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
57,Corp. Famous QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
282,Corp. Imperial LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
62,Corp. Giant LightingInc., , ,,,,,2004-10-12T10:41:26,2,
44,Corp. Expert NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
316,Corp. Boston PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
5,Corp. Apex OperaInc., , ,,,,,2004-10-12T10:41:26,3,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
91,Corp. Just Key StonesInc., , ,,,,,2004-10-12T10:41:26,3,
205,Corp. Apex OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
30,Corp. Computer TransitInc., , ,,,,,2004-10-12T10:41:26,1,
80,Corp. Humble TransitInc., , ,,,,,2004-10-12T10:41:26,6,
317,Corp. Boston QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
136,Corp. Driven PetroleumCo., , ,,,,,2004-10-12T10:41:26,3,
18,Corp. Boston RestaurantsInc., , ,,,,,2004-10-12T10:41:26,5,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
384,Corp. Imperial NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
102,Corp. Apex LightingCo., , ,,,,,2004-10-12T10:41:26,5,
139,Corp. Driven Sail MakersCo., , ,,,,,2004-10-12T10:41:26,6,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
486,Corp. Imperial PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
273,Corp. Humble MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
23,Corp. Computer MachineryInc., , ,,,,,2004-10-12T10:41:26,6,
147,Corp. Expert QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
123,Corp. Computer MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
122,Corp. Computer LightingCo., , ,,,,,2004-10-12T10:41:26,4,
66,Corp. Giant PetroleumInc., , ,,,,,2004-10-12T10:41:26,8,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
28,Corp. Computer RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
81,Corp. Imperial Key StonesInc., , ,,,,,2004-10-12T10:41:26,6,
