statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2321,2321,1999-08-13T00:00:00,1999-09-02T00:00:00,4790.0,
2536,2536,1999-08-13T00:00:00,1999-09-02T00:00:00,4625.0,
3418,3418,1999-08-13T00:00:00,1999-09-02T00:00:00,7366.0,
3682,3682,1999-08-13T00:00:00,1999-09-02T00:00:00,11337.0,
4315,4315,1999-08-13T00:00:00,1999-09-02T00:00:00,11385.0,
4411,4411,1999-08-13T00:00:00,1999-09-02T00:00:00,14630.0,
4427,4427,1999-08-13T00:00:00,1999-09-02T00:00:00,2796.0,
5165,5165,1999-08-13T00:00:00,1999-09-02T00:00:00,12204.0,
5389,5389,1999-08-13T00:00:00,1999-09-02T00:00:00,10883.0,
5625,5625,1999-08-13T00:00:00,1999-09-02T00:00:00,8920.0,
5654,5654,1999-08-13T00:00:00,1999-09-02T00:00:00,11318.0,
5668,5668,1999-08-13T00:00:00,1999-09-02T00:00:00,3364.0,
6089,6089,1999-08-13T00:00:00,1999-09-02T00:00:00,2783.0,
6318,6318,1999-08-13T00:00:00,1999-09-02T00:00:00,18272.0,
6591,6591,1999-08-13T00:00:00,1999-09-02T00:00:00,16644.0,
6961,6961,1999-08-13T00:00:00,1999-09-02T00:00:00,5885.0,
6974,6974,1999-08-13T00:00:00,1999-09-02T00:00:00,13151.0,
6998,6998,1999-08-13T00:00:00,1999-09-02T00:00:00,17660.0,
7008,7008,1999-08-13T00:00:00,1999-09-02T00:00:00,24437.0,
7169,7169,1999-08-13T00:00:00,1999-09-02T00:00:00,5529.0,
7310,7310,1999-08-13T00:00:00,1999-09-02T00:00:00,30930.0,
7377,7377,1999-08-13T00:00:00,1999-09-02T00:00:00,25482.0,
7466,7466,1999-08-13T00:00:00,1999-09-02T00:00:00,10841.0,
7534,7534,1999-08-13T00:00:00,1999-09-02T00:00:00,14507.0,
7559,7559,1999-08-13T00:00:00,1999-09-02T00:00:00,17603.0,
7634,7634,1999-08-13T00:00:00,1999-09-02T00:00:00,25896.0,
7676,7676,1999-08-13T00:00:00,1999-09-02T00:00:00,25125.0,
7774,7774,1999-08-13T00:00:00,1999-09-02T00:00:00,17083.0,
7778,7778,1999-08-13T00:00:00,1999-09-02T00:00:00,13371.0,
7961,7961,1999-08-13T00:00:00,1999-09-02T00:00:00,23829.0,
8011,8011,1999-08-13T00:00:00,1999-09-02T00:00:00,16338.0,
8143,8143,1999-08-13T00:00:00,1999-09-02T00:00:00,30973.0,
8451,8451,1999-08-13T00:00:00,1999-09-02T00:00:00,15029.0,
8531,8531,1999-08-13T00:00:00,1999-09-02T00:00:00,19093.0,
8589,8589,1999-08-13T00:00:00,1999-09-02T00:00:00,17356.0,
8590,8590,1999-08-13T00:00:00,1999-09-02T00:00:00,29911.0,
8667,8667,1999-08-13T00:00:00,1999-09-02T00:00:00,39838.0,
8730,8730,1999-08-13T00:00:00,1999-09-02T00:00:00,24786.0,
8869,8869,1999-08-13T00:00:00,1999-09-02T00:00:00,35142.0,
8933,8933,1999-08-13T00:00:00,1999-09-02T00:00:00,21156.0,
9027,9027,1999-08-13T00:00:00,1999-09-02T00:00:00,35543.0,
9032,9032,1999-08-13T00:00:00,1999-09-02T00:00:00,28665.0,
9465,9465,1999-08-13T00:00:00,1999-09-02T00:00:00,29842.0,
9518,9518,1999-08-13T00:00:00,1999-09-02T00:00:00,45433.0,
9532,9532,1999-08-13T00:00:00,1999-09-02T00:00:00,34222.0,
9626,9626,1999-08-13T00:00:00,1999-09-02T00:00:00,63331.0,
9631,9631,1999-08-13T00:00:00,1999-09-02T00:00:00,24130.0,
9663,9663,1999-08-13T00:00:00,1999-09-02T00:00:00,40109.0,
9755,9755,1999-08-13T00:00:00,1999-09-02T00:00:00,32744.0,
9879,9879,1999-08-13T00:00:00,1999-09-02T00:00:00,48568.0,
9928,9928,1999-08-13T00:00:00,1999-09-02T00:00:00,59081.0,
9994,9994,1999-08-13T00:00:00,1999-09-02T00:00:00,129829.0,
12980,2980,1999-09-13T00:00:00,1999-10-03T00:00:00,7885.0,
13756,3756,1999-09-13T00:00:00,1999-10-03T00:00:00,1025.0,
13833,3833,1999-09-13T00:00:00,1999-10-03T00:00:00,8391.0,
14557,4557,1999-09-13T00:00:00,1999-10-03T00:00:00,5643.0,
14603,4603,1999-09-13T00:00:00,1999-10-03T00:00:00,10356.0,
14937,4937,1999-09-13T00:00:00,1999-10-03T00:00:00,2482.0,
15267,5267,1999-09-13T00:00:00,1999-10-03T00:00:00,8679.0,
16614,6614,1999-09-13T00:00:00,1999-10-03T00:00:00,9004.0,
16693,6693,1999-09-13T00:00:00,1999-10-03T00:00:00,4965.0,
17022,7022,1999-09-13T00:00:00,1999-10-03T00:00:00,6880.0,
17231,7231,1999-09-13T00:00:00,1999-10-03T00:00:00,7602.0,
