raceid,driverid,stop,lap,time,duration,milliseconds
892,16,1,24,14:39:52,26.873,26873
976,8,1,12,17:25:39,23.237,23237
862,4,2,27,15:50:50,20.136,20136
872,814,1,21,14:35:39,22.190,22190
884,823,2,20,14:34:59,22.029,22029
847,20,1,20,13:36:13,23.872,23872
979,1,1,31,14:49:30,21.338,21338
979,4,1,35,14:55:33,22.399,22399
852,811,1,1,14:06:10,30.795,30795
978,840,2,42,14:15:32,28.335,28335
910,826,2,30,14:57:13,22.202,22202
845,15,3,43,15:10:27,23.001,23001
871,10,1,11,14:29:54,22.463,22463
861,5,3,23,17:48:07,34.109,34109
851,1,6,56,15:30:48,13.173,13173
979,8,1,33,14:52:06,21.919,21919
851,1,2,26,14:45:16,20.803,20803
844,4,4,46,16:15:17,21.379,21379
850,24,1,20,14:37:44,22.048,22048
844,813,1,11,15:21:09,23.881,23881
928,8,1,15,14:29:55,22.818,22818
939,830,2,36,21:16:29,30.844,30844
932,18,2,44,15:03:06,25.374,25374
891,13,2,26,14:54:35,22.634,22634
892,8,2,30,14:48:51,24.764,24764
899,807,2,46,15:04:31,23.237,23237
939,18,1,13,20:28:57,1:05.317,65317
965,13,3,54,15:39:55,23.464,23464
936,815,4,44,15:14:51,16.958,16958
943,20,2,35,13:53:28,22.156,22156
886,819,2,36,14:53:10,22.033,22033
943,815,1,18,13:29:04,23.547,23547
894,822,2,28,15:54:54,24.240,24240
844,808,1,8,15:16:06,21.422,21422
932,1,1,29,14:41:11,23.708,23708
843,3,3,39,16:11:19,20.720,20720
883,820,2,23,15:44:27,24.141,24141
860,20,2,37,18:01:36,24.131,24131
861,10,2,13,17:26:37,25.660,25660
982,825,1,1,20:06:39,32.701,32701
901,820,3,41,17:20:31,27.828,27828
913,8,2,25,20:52:18,29.164,29164
884,824,2,16,14:28:59,20.656,20656
862,817,2,33,16:01:52,22.318,22318
979,20,1,32,14:50:43,22.317,22317
937,8,2,21,14:48:53,23.143,23143
913,822,1,11,20:25:21,30.340,30340
914,817,2,11,15:48:16,24.184,24184
861,18,5,39,18:19:49,23.477,23477
851,5,5,52,15:28:12,21.715,21715
852,808,1,12,14:27:22,21.395,21395
856,13,2,34,16:06:13,21.080,21080
903,825,2,31,15:59:19,22.579,22579
973,839,1,16,14:26:51,22.616,22616
884,4,3,36,14:58:10,19.519,19519
886,823,1,8,14:14:22,22.323,22323
888,819,3,34,15:03:58,22.986,22986
860,10,1,20,17:36:09,26.322,26322
845,808,3,41,15:06:36,21.739,21739
907,4,1,14,14:20:35,21.234,21234
942,13,1,18,14:40:23,24.646,24646
891,1,2,26,14:54:11,22.682,22682
856,20,1,16,15:31:42,19.985,19985
959,821,2,47,15:08:16,19.326,19326
926,807,2,44,17:15:43,21.612,21612
856,20,2,34,16:05:58,20.170,20170
981,13,1,21,14:33:59,25.078,25078
929,807,2,25,18:46:33,24.679,24679
962,828,1,1,20:06:30,26.135,26135
884,815,3,38,15:02:10,19.866,19866
956,1,3,29,14:40:21,18.716,18716
879,30,3,17,14:29:13,22.243,22243
902,4,1,12,18:24:52,25.770,25770
914,155,3,26,16:18:42,25.635,25635
883,17,2,21,15:40:08,21.221,21221
849,153,1,12,13:26:20,24.719,24719
871,30,1,19,14:45:02,21.664,21664
952,821,1,16,14:29:51,23.206,23206
909,3,2,41,15:01:08,20.257,20257
899,817,1,14,14:22:11,22.721,22721
899,13,1,19,14:28:38,22.342,22342
942,831,5,42,15:29:13,35.546,35546
955,830,2,20,17:41:33,22.497,22497
870,814,1,16,14:30:26,20.460,20460
950,822,1,4,14:10:52,22.682,22682
943,832,2,43,14:04:29,23.776,23776
961,826,1,13,14:23:07,25.183,25183
856,18,2,34,16:06:08,20.758,20758
871,17,2,27,15:00:39,20.385,20385
962,826,1,1,20:06:24,24.584,24584
975,835,1,11,14:19:55,24.423,24423
937,830,2,21,14:48:54,23.041,23041
855,814,2,24,15:45:11,21.964,21964
866,13,2,58,15:20:18,21.115,21115
853,5,2,35,14:59:46,22.611,22611
861,808,1,4,16:12:28,24.718,24718
942,4,1,1,14:06:40,31.987,31987
843,18,2,24,15:45:35,20.758,20758
887,814,3,42,14:18:34,33.401,33401
954,815,1,30,14:43:33,22.556,22556
944,813,2,44,15:01:06,30.082,30082
852,814,1,14,14:32:11,21.334,21334
867,18,2,26,14:50:09,19.640,19640
884,814,4,53,15:24:38,19.481,19481
929,8,2,40,19:10:55,24.547,24547
