playerid,award,year,lgid,note,pos
jagrja01,Art Ross,1998,NHL,,
stewaga01,Calder,1942,NHL,,
crawfja01,First Team All-Star,1945,NHL,,D
vossca01,Calder,1932,NHL,,
hullbo01,First Team All-Star,1968,NHL,,LW
smithbi01,Vezina,1981,NHL,,
stlouma01,First Team All-Star,2003,NHL,,RW
tardima01,Howe,1975,WHA,MVP,
roachjo01,First Team All-Star,1932,NHL,,G
malkiev01,Lindsay,2011,NHL,,
whitebi01,Second Team All-Star,1971,NHL,,D
dahlikj01,All-Rookie,1985,NHL,,RW
gretzwa01,Hart,1982,NHL,,
shoreed01,Hart,1937,NHL,,
howego01,Davidson,1973,WHA,MVP,
theodjo01,Hart,2001,NHL,,
dionnma01,Second Team All-Star,1978,NHL,,C
gillicl01,First Team All-Star,1977,NHL,,LW
berarbr01,All-Rookie,1996,NHL,,D
tayloda01,Second Team All-Star,1980,NHL,,RW
gonchse01,Second Team All-Star,2002,NHL,,D
mortsgu01,First Team All-Star,1949,NHL,,D
oconnbu01,Lady Byng,1947,NHL,,
bourqra01,Second Team All-Star,1998,NHL,,D
hextaro01,All-Rookie,1986,NHL,,G
oatesad01,Second Team All-Star,1990,NHL,,C
blakero01,Second Team All-Star,2001,NHL,,D
bossymi01,Second Team All-Star,1984,NHL,,RW
macadal01,Masterton,1979,NHL,,
drurych01,Calder,1998,NHL,,
nashri01,All-Rookie,2002,NHL,,F
shuttst01,Second Team All-Star,1979,NHL,,LW
reardke01,First Team All-Star,1949,NHL,,D
howego01,Second Team All-Star,1949,NHL,,RW
lindrer01,First Team All-Star,1994,NHL,,C
lecavvi01,Second Team All-Star,2006,NHL,,C
barrato01,All-Rookie,1983,NHL,,G
cudewi01,Second Team All-Star,1935,NHL,,G
parenbe01,First Team All-Star,1973,NHL,,G
leetcbr01,Norris,1991,NHL,,
graharo02,Second Team All-Star,1975,WHA,,G
schrisw01,Art Ross,1935,NHL,,
clarkbo01,Second Team All-Star,1973,NHL,,C
leetcbr01,Second Team All-Star,1995,NHL,,D
harvedo01,First Team All-Star,1953,NHL,,D
bauerbo01,Second Team All-Star,1939,NHL,,RW
mikitst01,Hart,1966,NHL,,
belfoed01,All-Rookie,1990,NHL,,G
worslgu01,First Team All-Star,1967,NHL,,G
lemiema01,Calder,1984,NHL,,
raynech01,Second Team All-Star,1948,NHL,,G
gardich01,First Team All-Star,1931,NHL,,G
trottbr01,Second Team All-Star,1981,NHL,,C
laperja01,Second Team All-Star,1963,NHL,,D
lawsoda01,First Team All-Star,1972,WHA,,RW
halakja01,Jennings,2011,NHL,shared,
hodgeke02,All-Rookie,1990,NHL,,RW
bossymi01,Lady Byng,1983,NHL,,
toddke01,All-Rookie,1991,NHL,,C
hamilal01,Second Team All-Star,1973,WHA,,D
thomati01,Conn Smythe,2010,NHL,,
duchema01,All-Rookie,2009,NHL,,F
nilssul01,First Team All-Star,1975,WHA,,C
larmest01,All-Rookie,1982,NHL,,RW
johnsto01,Second Team All-Star,1955,NHL,,D
gretzwa01,Plus-Minus,1986,NHL,,
bossymi01,Lady Byng,1982,NHL,,
roypa01,Vezina,1988,NHL,,
thompti01,Second Team All-Star,1934,NHL,,G
stastpe01,Calder,1980,NHL,,
parenbe01,First Team All-Star,1974,NHL,,G
pitkajo01,All-Rookie,2003,NHL,,D
stlouma01,Second Team All-Star,2010,NHL,,RW
waltomi01,Second Team All-Star,1973,WHA,,RW
laflegu01,First Team All-Star,1977,NHL,,RW
leclajo01,Plus-Minus,1996,NHL,,
bennibr01,All-Rookie,1986,NHL,,D
cudewi01,Second Team All-Star,1936,NHL,,G
burepa01,Richard,2000,NHL,,
theodjo01,Second Team All-Star,2001,NHL,,G
coffepa01,First Team All-Star,1994,NHL,,D
geoffbe01,Calder,1951,NHL,,
smithbo01,Calder,1978,NHL,,
coultar01,Second Team All-Star,1934,NHL,,D
martiri01,First Team All-Star,1974,NHL,,LW
carlema01,All-Rookie,2006,NHL,,D
daleyjo01,First Team All-Star,1975,WHA,,G
bossymi01,Lady Byng,1985,NHL,,
lemiecl01,Conn Smythe,1994,NHL,,
langwro01,First Team All-Star,1982,NHL,,D
mooredi01,Second Team All-Star,1960,NHL,,LW
pilotpi01,Second Team All-Star,1959,NHL,,D
laflegu01,Pearson,1975,NHL,,
macinal01,Second Team All-Star,1993,NHL,,D
jagrja01,First Team All-Star,2000,NHL,,RW
ranfobi01,Conn Smythe,1989,NHL,,
langwro01,First Team All-Star,1983,NHL,,D
potvide01,First Team All-Star,1977,NHL,,D
drydeke01,First Team All-Star,1978,NHL,,G
sakicjo01,First Team All-Star,2003,NHL,,C
howema01,First Team All-Star,1982,NHL,,D
lemiema01,First Team All-Star,1987,NHL,,C
alfreda01,King Clancy,2011,NHL,,
neelyca01,Second Team All-Star,1990,NHL,,RW
reardke01,Second Team All-Star,1947,NHL,,D
bouchbu01,First Team All-Star,1945,NHL,,D
stevesc01,Second Team All-Star,1991,NHL,,D
clappdi01,First Team All-Star,1938,NHL,,D
wilsodo01,Second Team All-Star,1984,NHL,,D
hullbo01,Davidson,1972,WHA,MVP,
