corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
212,Corp. Boston LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
239,Corp. Driven Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
266,Corp. Giant PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
427,Corp. Computer QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
459,Corp. Famous Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
476,Corp. Humble PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
197,Corp. Just QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
205,Corp. Apex OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
277,Corp. Humble QuestsCorp., , ,,,,,2004-10-12T10:41:26,4,
304,Corp. Apex NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
399,Corp. Just Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,8,
448,Corp. Expert RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
463,Corp. Giant MachineryAg., , ,,,,,2004-10-12T10:41:26,1,
465,Corp. Giant OperaAg., , ,,,,,2004-10-12T10:41:26,2,
126,Corp. Computer PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
196,Corp. Just PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
249,Corp. Expert Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
329,Corp. Computer Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
125,Corp. Computer OperaCo., , ,,,,,2004-10-12T10:41:26,5,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
60,Corp. Famous TransitInc., , ,,,,,2004-10-12T10:41:26,4,
