statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1542,1542,1999-08-13T00:00:00,1999-09-02T00:00:00,1871.0,
1565,1565,1999-08-13T00:00:00,1999-09-02T00:00:00,9000.0,
1848,1848,1999-08-13T00:00:00,1999-09-02T00:00:00,8002.0,
2821,2821,1999-08-13T00:00:00,1999-09-02T00:00:00,6653.0,
3593,3593,1999-08-13T00:00:00,1999-09-02T00:00:00,1248.0,
3656,3656,1999-08-13T00:00:00,1999-09-02T00:00:00,8798.0,
4541,4541,1999-08-13T00:00:00,1999-09-02T00:00:00,8080.0,
4724,4724,1999-08-13T00:00:00,1999-09-02T00:00:00,7191.0,
5143,5143,1999-08-13T00:00:00,1999-09-02T00:00:00,18572.0,
5267,5267,1999-08-13T00:00:00,1999-09-02T00:00:00,14201.0,
5945,5945,1999-08-13T00:00:00,1999-09-02T00:00:00,4248.0,
6546,6546,1999-08-13T00:00:00,1999-09-02T00:00:00,19208.0,
6552,6552,1999-08-13T00:00:00,1999-09-02T00:00:00,4938.0,
6582,6582,1999-08-13T00:00:00,1999-09-02T00:00:00,9529.0,
6662,6662,1999-08-13T00:00:00,1999-09-02T00:00:00,8331.0,
6728,6728,1999-08-13T00:00:00,1999-09-02T00:00:00,16675.0,
6732,6732,1999-08-13T00:00:00,1999-09-02T00:00:00,30394.0,
6756,6756,1999-08-13T00:00:00,1999-09-02T00:00:00,24198.0,
6792,6792,1999-08-13T00:00:00,1999-09-02T00:00:00,13861.0,
7206,7206,1999-08-13T00:00:00,1999-09-02T00:00:00,23674.0,
7324,7324,1999-08-13T00:00:00,1999-09-02T00:00:00,13514.0,
7401,7401,1999-08-13T00:00:00,1999-09-02T00:00:00,24522.0,
7798,7798,1999-08-13T00:00:00,1999-09-02T00:00:00,30769.0,
7842,7842,1999-08-13T00:00:00,1999-09-02T00:00:00,21100.0,
8149,8149,1999-08-13T00:00:00,1999-09-02T00:00:00,38125.0,
8256,8256,1999-08-13T00:00:00,1999-09-02T00:00:00,16379.0,
8258,8258,1999-08-13T00:00:00,1999-09-02T00:00:00,9954.0,
8364,8364,1999-08-13T00:00:00,1999-09-02T00:00:00,30866.0,
8496,8496,1999-08-13T00:00:00,1999-09-02T00:00:00,21140.0,
8763,8763,1999-08-13T00:00:00,1999-09-02T00:00:00,9831.0,
8808,8808,1999-08-13T00:00:00,1999-09-02T00:00:00,29107.0,
8809,8809,1999-08-13T00:00:00,1999-09-02T00:00:00,26134.0,
8818,8818,1999-08-13T00:00:00,1999-09-02T00:00:00,12320.0,
8899,8899,1999-08-13T00:00:00,1999-09-02T00:00:00,22391.0,
8926,8926,1999-08-13T00:00:00,1999-09-02T00:00:00,24182.0,
8971,8971,1999-08-13T00:00:00,1999-09-02T00:00:00,26417.0,
9082,9082,1999-08-13T00:00:00,1999-09-02T00:00:00,37802.0,
9302,9302,1999-08-13T00:00:00,1999-09-02T00:00:00,29824.0,
9312,9312,1999-08-13T00:00:00,1999-09-02T00:00:00,43696.0,
9340,9340,1999-08-13T00:00:00,1999-09-02T00:00:00,32428.0,
9371,9371,1999-08-13T00:00:00,1999-09-02T00:00:00,35108.0,
9383,9383,1999-08-13T00:00:00,1999-09-02T00:00:00,38569.0,
9466,9466,1999-08-13T00:00:00,1999-09-02T00:00:00,24200.0,
9471,9471,1999-08-13T00:00:00,1999-09-02T00:00:00,27899.0,
9575,9575,1999-08-13T00:00:00,1999-09-02T00:00:00,65574.0,
9582,9582,1999-08-13T00:00:00,1999-09-02T00:00:00,30783.0,
9597,9597,1999-08-13T00:00:00,1999-09-02T00:00:00,47404.0,
9626,9626,1999-08-13T00:00:00,1999-09-02T00:00:00,63331.0,
9679,9679,1999-08-13T00:00:00,1999-09-02T00:00:00,38226.0,
9728,9728,1999-08-13T00:00:00,1999-09-02T00:00:00,26644.0,
9745,9745,1999-08-13T00:00:00,1999-09-02T00:00:00,52796.0,
9777,9777,1999-08-13T00:00:00,1999-09-02T00:00:00,54515.0,
9809,9809,1999-08-13T00:00:00,1999-09-02T00:00:00,65073.0,
9888,9888,1999-08-13T00:00:00,1999-09-02T00:00:00,47200.0,
9922,9922,1999-08-13T00:00:00,1999-09-02T00:00:00,49440.0,
9975,9975,1999-08-13T00:00:00,1999-09-02T00:00:00,67920.0,
9976,9976,1999-08-13T00:00:00,1999-09-02T00:00:00,70446.0,
12825,2825,1999-09-13T00:00:00,1999-10-03T00:00:00,6544.0,
13942,3942,1999-09-13T00:00:00,1999-10-03T00:00:00,264.0,
14425,4425,1999-09-13T00:00:00,1999-10-03T00:00:00,5119.0,
14946,4946,1999-09-13T00:00:00,1999-10-03T00:00:00,2060.0,
15175,5175,1999-09-13T00:00:00,1999-10-03T00:00:00,3627.0,
15443,5443,1999-09-13T00:00:00,1999-10-03T00:00:00,2204.0,
16569,6569,1999-09-13T00:00:00,1999-10-03T00:00:00,4074.0,
16959,6959,1999-09-13T00:00:00,1999-10-03T00:00:00,14458.0,
17303,7303,1999-09-13T00:00:00,1999-10-03T00:00:00,9079.0,
17326,7326,1999-09-13T00:00:00,1999-10-03T00:00:00,24552.0,
17626,7626,1999-09-13T00:00:00,1999-10-03T00:00:00,12700.0,
18017,8017,1999-09-13T00:00:00,1999-10-03T00:00:00,6911.0,
18067,8067,1999-09-13T00:00:00,1999-10-03T00:00:00,14910.0,
18091,8091,1999-09-13T00:00:00,1999-10-03T00:00:00,24285.0,
18279,8279,1999-09-13T00:00:00,1999-10-03T00:00:00,10471.0,
