raceid,year,round,circuitid,name,date,time,url
9,2009,9,20,German Grand Prix,2009-07-12,12:00:00,http://en.wikipedia.org/wiki/2009_German_Grand_Prix
21,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix
31,2008,14,14,Italian Grand Prix,2008-09-14,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
87,2005,17,18,Brazilian Grand Prix,2005-09-25,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
95,2004,6,6,Monaco Grand Prix,2004-05-23,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
104,2004,15,14,Italian Grand Prix,2004-09-12,,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
127,2002,4,21,San Marino Grand Prix,2002-04-14,,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix
157,2001,17,22,Japanese Grand Prix,2001-10-14,,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix
187,1999,13,14,Italian Grand Prix,1999-09-12,,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix
189,1999,15,2,Malaysian Grand Prix,1999-10-17,,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix
211,1997,5,6,Monaco Grand Prix,1997-05-11,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
243,1995,4,4,Spanish Grand Prix,1995-05-14,,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix
254,1995,15,28,Pacific Grand Prix,1995-10-22,,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix
264,1994,8,9,British Grand Prix,1994-07-10,,http://en.wikipedia.org/wiki/1994_British_Grand_Prix
268,1994,12,14,Italian Grand Prix,1994-09-11,,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix
270,1994,14,26,European Grand Prix,1994-10-16,,http://en.wikipedia.org/wiki/1994_European_Grand_Prix
285,1993,13,14,Italian Grand Prix,1993-09-12,,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix
291,1992,3,18,Brazilian Grand Prix,1992-04-05,,http://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix
313,1991,9,10,German Grand Prix,1991-07-28,,http://en.wikipedia.org/wiki/1991_German_Grand_Prix
318,1991,14,4,Spanish Grand Prix,1991-09-29,,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix
321,1990,1,33,United States Grand Prix,1990-03-11,,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix
326,1990,6,32,Mexican Grand Prix,1990-06-24,,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix
353,2010,17,35,Korean Grand Prix,2010-10-24,05:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix
362,1989,7,34,French Grand Prix,1989-07-09,,http://en.wikipedia.org/wiki/1989_French_Grand_Prix
369,1989,14,26,Spanish Grand Prix,1989-10-01,,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix
371,1989,16,29,Australian Grand Prix,1989-11-05,,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix
384,1988,13,27,Portuguese Grand Prix,1988-09-25,,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix
385,1988,14,26,Spanish Grand Prix,1988-10-02,,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix
394,1987,7,9,British Grand Prix,1987-07-12,,http://en.wikipedia.org/wiki/1987_British_Grand_Prix
402,1987,15,22,Japanese Grand Prix,1987-11-01,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix
403,1987,16,29,Australian Grand Prix,1987-11-15,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
413,1986,10,10,German Grand Prix,1986-07-27,,http://en.wikipedia.org/wiki/1986_German_Grand_Prix
414,1986,11,11,Hungarian Grand Prix,1986-08-10,,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix
418,1986,15,32,Mexican Grand Prix,1986-10-12,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix
433,1985,14,38,European Grand Prix,1985-10-06,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix
439,1984,4,21,San Marino Grand Prix,1984-05-06,,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix
455,1983,4,21,San Marino Grand Prix,1983-05-01,,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix
465,1983,14,38,European Grand Prix,1983-09-25,,http://en.wikipedia.org/wiki/1983_European_Grand_Prix
507,1980,10,23,Austrian Grand Prix,1980-08-17,,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix
518,1979,7,6,Monaco Grand Prix,1979-05-27,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
523,1979,12,39,Dutch Grand Prix,1979-08-26,,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix
534,1978,8,47,Swedish Grand Prix,1978-06-17,,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix
563,1976,4,45,Spanish Grand Prix,1976-05-02,,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix
572,1976,13,14,Italian Grand Prix,1976-09-12,,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix
575,1976,16,16,Japanese Grand Prix,1976-10-24,,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix
586,1975,11,20,German Grand Prix,1975-08-03,,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
599,1974,10,38,British Grand Prix,1974-07-20,,http://en.wikipedia.org/wiki/1974_British_Grand_Prix
613,1973,9,9,British Grand Prix,1973-07-14,,http://en.wikipedia.org/wiki/1973_British_Grand_Prix
616,1973,12,23,Austrian Grand Prix,1973-08-19,,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
620,1972,1,25,Argentine Grand Prix,1972-01-23,,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix
627,1972,8,20,German Grand Prix,1972-07-30,,http://en.wikipedia.org/wiki/1972_German_Grand_Prix
645,1970,3,6,Monaco Grand Prix,1970-05-10,,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix
648,1970,6,51,French Grand Prix,1970-07-05,,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
660,1969,5,51,French Grand Prix,1969-07-06,,http://en.wikipedia.org/wiki/1969_French_Grand_Prix
664,1969,9,48,Canadian Grand Prix,1969-09-20,,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix
665,1969,10,46,United States Grand Prix,1969-10-05,,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix
667,1968,1,30,South African Grand Prix,1968-01-01,,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix
672,1968,6,53,French Grand Prix,1968-07-07,,http://en.wikipedia.org/wiki/1968_French_Grand_Prix
686,1967,8,48,Canadian Grand Prix,1967-08-27,,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix
687,1967,9,14,Italian Grand Prix,1967-09-10,,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix
688,1967,10,46,United States Grand Prix,1967-10-01,,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix
706,1965,8,14,Italian Grand Prix,1965-09-12,,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix
707,1965,9,46,United States Grand Prix,1965-10-03,,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix
721,1963,3,39,Dutch Grand Prix,1963-06-23,,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix
735,1962,7,14,Italian Grand Prix,1962-09-16,,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix
741,1961,4,55,French Grand Prix,1961-07-02,,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
748,1960,3,19,Indianapolis 500,1960-05-30,,http://en.wikipedia.org/wiki/1960_Indianapolis_500
750,1960,5,13,Belgian Grand Prix,1960-06-19,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,1960-08-14,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
755,1960,10,60,United States Grand Prix,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
764,1959,9,63,United States Grand Prix,1959-12-12,,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
768,1958,4,19,Indianapolis 500,1958-05-30,,http://en.wikipedia.org/wiki/1958_Indianapolis_500
773,1958,9,59,Portuguese Grand Prix,1958-08-24,,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
774,1958,10,14,Italian Grand Prix,1958-09-07,,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
777,1957,2,6,Monaco Grand Prix,1957-05-19,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
782,1957,7,65,Pescara Grand Prix,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
788,1956,5,55,French Grand Prix,1956-07-01,,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
793,1955,2,6,Monaco Grand Prix,1955-05-22,,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix
807,1954,9,67,Spanish Grand Prix,1954-10-24,,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix
816,1953,9,14,Italian Grand Prix,1953-09-13,,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
820,1952,4,53,French Grand Prix,1952-07-06,,http://en.wikipedia.org/wiki/1952_French_Grand_Prix
822,1952,6,20,German Grand Prix,1952-08-03,,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
823,1952,7,39,Dutch Grand Prix,1952-08-17,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
827,1951,3,13,Belgian Grand Prix,1951-06-17,,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
832,1951,8,67,Spanish Grand Prix,1951-10-28,,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
865,2012,6,6,Monaco Grand Prix,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
869,2012,10,10,German Grand Prix,2012-07-22,12:00:00,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
878,2012,19,69,United States Grand Prix,2012-11-18,19:00:00,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
893,2013,13,15,Singapore Grand Prix,2013-09-22,12:00:00,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix
897,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,13:00:00,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
