raceid,year,round,circuitid,name,date,time,url
2,2009,2,2,Malaysian Grand Prix,2009-04-05,09:00:00,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
14,2009,14,15,Singapore Grand Prix,2009-09-27,12:00:00,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix
25,2008,8,8,French Grand Prix,2008-06-22,12:00:00,http://en.wikipedia.org/wiki/2008_French_Grand_Prix
45,2007,10,20,European Grand Prix,2007-07-22,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
67,2006,15,14,Italian Grand Prix,2006-09-10,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
85,2005,15,14,Italian Grand Prix,2005-09-04,14:00:00,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix
89,2005,19,17,Chinese Grand Prix,2005-10-16,14:00:00,http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix
90,2004,1,1,Australian Grand Prix,2004-03-07,,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix
91,2004,2,2,Malaysian Grand Prix,2004-03-21,,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix
110,2003,3,18,Brazilian Grand Prix,2003-04-06,,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
129,2002,6,23,Austrian Grand Prix,2002-05-12,,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
136,2002,13,11,Hungarian Grand Prix,2002-08-18,,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
179,1999,5,4,Spanish Grand Prix,1999-05-30,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
182,1999,8,9,British Grand Prix,1999-07-11,,http://en.wikipedia.org/wiki/1999_British_Grand_Prix
205,1998,15,20,Luxembourg Grand Prix,1998-09-27,,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix
232,1996,9,8,French Grand Prix,1996-06-30,,http://en.wikipedia.org/wiki/1996_French_Grand_Prix
233,1996,10,9,British Grand Prix,1996-07-14,,http://en.wikipedia.org/wiki/1996_British_Grand_Prix
244,1995,5,6,Monaco Grand Prix,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
263,1994,7,8,French Grand Prix,1994-07-03,,http://en.wikipedia.org/wiki/1994_French_Grand_Prix
