constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
