raceid,driverid,stop,lap,time,duration,milliseconds
958,825,1,24,14:38:48,21.990,21990
844,5,2,31,15:53:27,21.633,21633
845,155,2,25,14:42:46,21.128,21128
888,3,1,16,14:30:21,19.690,19690
958,807,2,39,15:00:48,23.350,23350
857,17,2,37,16:00:03,21.240,21240
863,13,1,8,15:17:14,23.557,23557
863,813,1,11,15:22:27,22.868,22868
936,8,2,43,15:10:21,22.270,22270
982,835,1,1,20:06:33,30.785,30785
890,807,1,11,14:20:17,22.303,22303
880,822,2,24,17:42:08,23.215,23215
883,820,2,23,15:44:27,24.141,24141
895,821,1,9,15:18:50,23.887,23887
881,818,1,7,16:17:57,49.216,49216
859,18,1,15,14:22:58,22.005,22005
857,808,1,3,15:08:27,27.137,27137
961,826,1,13,14:23:07,25.183,25183
896,817,1,33,15:54:38,25.608,25608
860,817,3,38,18:05:15,24.348,24348
936,807,1,15,14:28:49,22.573,22573
930,828,1,18,14:32:23,25.272,25272
864,808,1,10,14:19:03,24.856,24856
963,830,2,27,15:51:10,23.856,23856
904,822,2,45,15:13:31,22.701,22701
914,16,4,32,16:30:14,24.314,24314
913,815,3,30,21:03:37,35.289,35289
871,818,2,29,15:04:49,21.077,21077
886,814,1,56,15:18:16,21.066,21066
971,4,2,36,19:05:15,24.723,24723
847,3,4,53,16:39:36,22.702,22702
877,30,1,27,17:57:17,19.701,19701
855,153,1,17,15:33:17,21.792,21792
871,37,2,15,14:38:00,25.027,25027
975,836,2,40,14:59:18,24.202,24202
916,20,3,26,14:52:33,23.799,23799
950,20,1,4,14:10:50,30.115,30115
943,832,3,51,14:15:57,23.068,23068
955,1,1,15,17:31:52,20.108,20108
879,39,4,55,15:26:24,27.480,27480
932,4,1,31,14:45:06,23.553,23553
863,817,3,38,16:08:50,22.495,22495
950,835,1,15,14:33:07,22.799,22799
964,807,1,11,14:22:12,22.832,22832
913,18,1,14,20:31:07,28.641,28641
846,814,3,32,14:47:35,47.226,47226
890,819,2,38,15:01:50,22.450,22450
951,828,1,1,15:05:50,30.529,30529
882,822,1,16,15:32:22,21.614,21614
858,15,1,17,17:35:11,20.824,20824
852,24,2,27,14:59:56,30.959,30959
965,822,2,20,14:40:06,25.222,25222
862,37,1,17,15:34:24,23.634,23634
859,20,3,59,15:20:05,22.094,22094
948,20,2,18,16:36:56,18:09.312,1089312
867,154,2,28,14:53:16,23.183,23183
917,815,1,5,14:09:55,23.467,23467
917,818,1,9,14:15:04,23.782,23782
913,8,2,25,20:52:18,29.164,29164
898,13,1,21,13:43:48,23.936,23936
902,3,1,21,18:39:48,24.851,24851
866,18,2,33,14:47:50,21.845,21845
914,826,4,39,16:43:18,26.554,26554
890,823,3,44,15:10:43,22.384,22384
872,4,1,20,14:33:52,21.515,21515
850,808,1,23,14:41:53,21.449,21449
941,830,2,24,14:51:41,30.241,30241
878,808,1,23,13:44:41,22.762,22762
841,816,1,14,17:26:50,25.259,25259
873,30,2,33,21:09:20,30.338,30338
859,155,2,43,15:00:26,21.231,21231
879,814,3,57,15:27:15,22.389,22389
980,20,1,14,14:29:26,22.443,22443
895,18,1,8,15:17:14,23.462,23462
873,808,4,40,21:27:04,41.154,41154
899,16,2,37,14:52:49,24.001,24001
