statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
699,699,1999-08-13T00:00:00,1999-09-02T00:00:00,3206.0,
1481,1481,1999-08-13T00:00:00,1999-09-02T00:00:00,3903.0,
2974,2974,1999-08-13T00:00:00,1999-09-02T00:00:00,8166.0,
3335,3335,1999-08-13T00:00:00,1999-09-02T00:00:00,2393.0,
3423,3423,1999-08-13T00:00:00,1999-09-02T00:00:00,10985.0,
4201,4201,1999-08-13T00:00:00,1999-09-02T00:00:00,8605.0,
4283,4283,1999-08-13T00:00:00,1999-09-02T00:00:00,10513.0,
4347,4347,1999-08-13T00:00:00,1999-09-02T00:00:00,23642.0,
4576,4576,1999-08-13T00:00:00,1999-09-02T00:00:00,11949.0,
4681,4681,1999-08-13T00:00:00,1999-09-02T00:00:00,20516.0,
4894,4894,1999-08-13T00:00:00,1999-09-02T00:00:00,1197.0,
4905,4905,1999-08-13T00:00:00,1999-09-02T00:00:00,5417.0,
5054,5054,1999-08-13T00:00:00,1999-09-02T00:00:00,19310.0,
6161,6161,1999-08-13T00:00:00,1999-09-02T00:00:00,10842.0,
6220,6220,1999-08-13T00:00:00,1999-09-02T00:00:00,11984.0,
6846,6846,1999-08-13T00:00:00,1999-09-02T00:00:00,23058.0,
7247,7247,1999-08-13T00:00:00,1999-09-02T00:00:00,31243.0,
7404,7404,1999-08-13T00:00:00,1999-09-02T00:00:00,3319.0,
7513,7513,1999-08-13T00:00:00,1999-09-02T00:00:00,29084.0,
7653,7653,1999-08-13T00:00:00,1999-09-02T00:00:00,13212.0,
7801,7801,1999-08-13T00:00:00,1999-09-02T00:00:00,10024.0,
7850,7850,1999-08-13T00:00:00,1999-09-02T00:00:00,10513.0,
8101,8101,1999-08-13T00:00:00,1999-09-02T00:00:00,12489.0,
8122,8122,1999-08-13T00:00:00,1999-09-02T00:00:00,24856.0,
8181,8181,1999-08-13T00:00:00,1999-09-02T00:00:00,39199.0,
8256,8256,1999-08-13T00:00:00,1999-09-02T00:00:00,16379.0,
8310,8310,1999-08-13T00:00:00,1999-09-02T00:00:00,17657.0,
8348,8348,1999-08-13T00:00:00,1999-09-02T00:00:00,22760.0,
8794,8794,1999-08-13T00:00:00,1999-09-02T00:00:00,27457.0,
8799,8799,1999-08-13T00:00:00,1999-09-02T00:00:00,30366.0,
8919,8919,1999-08-13T00:00:00,1999-09-02T00:00:00,29286.0,
8958,8958,1999-08-13T00:00:00,1999-09-02T00:00:00,23634.0,
8993,8993,1999-08-13T00:00:00,1999-09-02T00:00:00,31438.0,
9003,9003,1999-08-13T00:00:00,1999-09-02T00:00:00,43512.0,
9128,9128,1999-08-13T00:00:00,1999-09-02T00:00:00,20213.0,
9151,9151,1999-08-13T00:00:00,1999-09-02T00:00:00,40106.0,
9162,9162,1999-08-13T00:00:00,1999-09-02T00:00:00,54139.0,
9215,9215,1999-08-13T00:00:00,1999-09-02T00:00:00,27284.0,
9338,9338,1999-08-13T00:00:00,1999-09-02T00:00:00,23218.0,
9340,9340,1999-08-13T00:00:00,1999-09-02T00:00:00,32428.0,
9344,9344,1999-08-13T00:00:00,1999-09-02T00:00:00,26368.0,
9359,9359,1999-08-13T00:00:00,1999-09-02T00:00:00,43314.0,
9362,9362,1999-08-13T00:00:00,1999-09-02T00:00:00,26928.0,
9373,9373,1999-08-13T00:00:00,1999-09-02T00:00:00,52419.0,
9445,9445,1999-08-13T00:00:00,1999-09-02T00:00:00,40427.0,
9470,9470,1999-08-13T00:00:00,1999-09-02T00:00:00,36137.0,
9471,9471,1999-08-13T00:00:00,1999-09-02T00:00:00,27899.0,
9575,9575,1999-08-13T00:00:00,1999-09-02T00:00:00,65574.0,
9674,9674,1999-08-13T00:00:00,1999-09-02T00:00:00,45310.0,
9725,9725,1999-08-13T00:00:00,1999-09-02T00:00:00,49803.0,
9729,9729,1999-08-13T00:00:00,1999-09-02T00:00:00,19628.0,
9774,9774,1999-08-13T00:00:00,1999-09-02T00:00:00,41102.0,
9863,9863,1999-08-13T00:00:00,1999-09-02T00:00:00,66025.0,
13166,3166,1999-09-13T00:00:00,1999-10-03T00:00:00,6909.0,
13990,3990,1999-09-13T00:00:00,1999-10-03T00:00:00,4051.0,
14193,4193,1999-09-13T00:00:00,1999-10-03T00:00:00,5054.0,
15860,5860,1999-09-13T00:00:00,1999-10-03T00:00:00,6730.0,
16607,6607,1999-09-13T00:00:00,1999-10-03T00:00:00,20139.0,
16846,6846,1999-09-13T00:00:00,1999-10-03T00:00:00,4926.0,
17386,7386,1999-09-13T00:00:00,1999-10-03T00:00:00,9899.0,
17644,7644,1999-09-13T00:00:00,1999-10-03T00:00:00,12349.0,
17808,7808,1999-09-13T00:00:00,1999-10-03T00:00:00,21317.0,
17837,7837,1999-09-13T00:00:00,1999-10-03T00:00:00,4606.0,
17861,7861,1999-09-13T00:00:00,1999-10-03T00:00:00,8530.0,
18040,8040,1999-09-13T00:00:00,1999-10-03T00:00:00,16014.0,
18151,8151,1999-09-13T00:00:00,1999-10-03T00:00:00,11467.0,
18638,8638,1999-09-13T00:00:00,1999-10-03T00:00:00,11607.0,
19263,9263,1999-09-13T00:00:00,1999-10-03T00:00:00,15571.0,
19434,9434,1999-09-13T00:00:00,1999-10-03T00:00:00,18361.0,
19525,9525,1999-09-13T00:00:00,1999-10-03T00:00:00,29971.0,
19645,9645,1999-09-13T00:00:00,1999-10-03T00:00:00,19364.0,
19865,9865,1999-09-13T00:00:00,1999-10-03T00:00:00,31631.0,
19907,9907,1999-09-13T00:00:00,1999-10-03T00:00:00,37075.0,
19929,9929,1999-09-13T00:00:00,1999-10-03T00:00:00,35855.0,
19966,9966,1999-09-13T00:00:00,1999-10-03T00:00:00,38568.0,
19986,9986,1999-09-13T00:00:00,1999-10-03T00:00:00,47527.0,
19989,9989,1999-09-13T00:00:00,1999-10-03T00:00:00,42042.0,
19998,9998,1999-09-13T00:00:00,1999-10-03T00:00:00,87578.0,
8363,8363,1999-08-13T00:00:00,1999-09-02T00:00:00,23873.0,
5803,5803,1999-08-13T00:00:00,1999-09-02T00:00:00,10044.0,
8497,8497,1999-08-13T00:00:00,1999-09-02T00:00:00,25757.0,
15228,5228,1999-09-13T00:00:00,1999-10-03T00:00:00,2781.0,
19824,9824,1999-09-13T00:00:00,1999-10-03T00:00:00,25989.0,
15154,5154,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
15606,5606,1999-09-13T00:00:00,1999-10-03T00:00:00,15081.0,
2290,2290,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
6414,6414,1999-08-13T00:00:00,1999-09-02T00:00:00,3364.0,
18482,8482,1999-09-13T00:00:00,1999-10-03T00:00:00,17900.0,
14739,4739,1999-09-13T00:00:00,1999-10-03T00:00:00,3270.0,
