payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1376,2826,1999-09-02T00:00:00,3010.0,0,
782,2032,1999-09-02T00:00:00,5493.0,0,
14734,9180,1999-10-03T00:00:00,15111.0,0,
5870,7550,1999-09-02T00:00:00,25282.0,0,
13104,7535,1999-10-03T00:00:00,6678.0,0,
697,1903,1999-09-02T00:00:00,3853.0,0,
10620,4813,1999-10-03T00:00:00,1346.0,0,
8714,1853,1999-10-03T00:00:00,7422.0,0,
12167,6556,1999-10-03T00:00:00,9261.0,0,
2021,3586,1999-09-02T00:00:00,5892.0,0,
4072,5740,1999-09-02T00:00:00,7889.0,0,
5174,6852,1999-09-02T00:00:00,8370.0,0,
2600,4210,1999-09-02T00:00:00,17050.0,0,
2302,3895,1999-09-02T00:00:00,9691.0,0,
5762,7442,1999-09-02T00:00:00,14773.0,0,
6717,8398,1999-09-02T00:00:00,17689.0,0,
9735,3633,1999-10-03T00:00:00,7017.0,0,
13050,7480,1999-10-03T00:00:00,5664.0,0,
4492,6167,1999-09-02T00:00:00,14384.0,0,
9532,3335,1999-10-03T00:00:00,4630.0,0,
13917,8359,1999-10-03T00:00:00,12751.0,0,
4740,6417,1999-09-02T00:00:00,15615.0,0,
1110,2485,1999-09-02T00:00:00,4960.0,0,
11044,5308,1999-10-03T00:00:00,2845.0,0,
12459,6866,1999-10-03T00:00:00,7595.0,0,
13616,8055,1999-10-03T00:00:00,6010.0,0,
1389,2842,1999-09-02T00:00:00,9596.0,0,
8110,9791,1999-09-02T00:00:00,22028.0,0,
12380,6784,1999-10-03T00:00:00,5034.0,0,
7200,8881,1999-09-02T00:00:00,31801.0,0,
3266,4911,1999-09-02T00:00:00,5474.0,0,
12700,7119,1999-10-03T00:00:00,1016.0,0,
2239,3828,1999-09-02T00:00:00,11273.0,0,
6911,8592,1999-09-02T00:00:00,30544.0,0,
15504,9950,1999-10-03T00:00:00,49686.0,0,
3101,4743,1999-09-02T00:00:00,25360.0,0,
7276,8957,1999-09-02T00:00:00,26535.0,0,
4149,5818,1999-09-02T00:00:00,11750.0,0,
10421,4564,1999-10-03T00:00:00,866.0,0,
15218,9664,1999-10-03T00:00:00,22396.0,0,
13510,7947,1999-10-03T00:00:00,8215.0,0,
1766,3299,1999-09-02T00:00:00,4850.0,0,
5604,7284,1999-09-02T00:00:00,8716.0,0,
4169,5838,1999-09-02T00:00:00,9389.0,0,
11754,6114,1999-10-03T00:00:00,2510.0,0,
412,1427,1999-09-02T00:00:00,2863.0,0,
2938,4574,1999-09-02T00:00:00,2060.0,0,
4372,6045,1999-09-02T00:00:00,8167.0,0,
12259,6658,1999-10-03T00:00:00,9661.0,0,
10696,4898,1999-10-03T00:00:00,9868.0,0,
11983,6358,1999-10-03T00:00:00,9174.0,0,
4978,6655,1999-09-02T00:00:00,13469.0,0,
6226,7907,1999-09-02T00:00:00,24849.0,0,
10434,4585,1999-10-03T00:00:00,7985.0,0,
11538,5881,1999-10-03T00:00:00,5454.0,0,
11386,5706,1999-10-03T00:00:00,1198.0,0,
11623,5971,1999-10-03T00:00:00,9798.0,0,
14040,8483,1999-10-03T00:00:00,3727.0,0,
4468,6143,1999-09-02T00:00:00,16265.0,0,
14986,9432,1999-10-03T00:00:00,17746.0,0,
70,569,1999-09-02T00:00:00,4032.0,0,
13447,7883,1999-10-03T00:00:00,6765.0,0,
2454,4058,1999-09-02T00:00:00,906.0,0,
11237,5530,1999-10-03T00:00:00,1078.0,0,
5866,7546,1999-09-02T00:00:00,7396.0,0,
1490,2968,1999-09-02T00:00:00,2287.0,0,
8676,1749,1999-10-03T00:00:00,8455.0,0,
13640,8079,1999-10-03T00:00:00,9859.0,0,
2294,3887,1999-09-02T00:00:00,9059.0,0,
7113,8794,1999-09-02T00:00:00,27457.0,0,
12803,7226,1999-10-03T00:00:00,7118.0,0,
12239,6637,1999-10-03T00:00:00,5440.0,0,
12845,7268,1999-10-03T00:00:00,3999.0,0,
11749,6109,1999-10-03T00:00:00,13046.0,0,
11781,6141,1999-10-03T00:00:00,16016.0,0,
9449,3214,1999-10-03T00:00:00,9315.0,0,
2086,3660,1999-09-02T00:00:00,5584.0,0,
13440,7876,1999-10-03T00:00:00,10968.0,0,
13599,8038,1999-10-03T00:00:00,13961.0,0,
2894,4529,1999-09-02T00:00:00,17555.0,0,
14919,9365,1999-10-03T00:00:00,23618.0,0,
13928,8370,1999-10-03T00:00:00,15419.0,0,
14538,8984,1999-10-03T00:00:00,6091.0,0,
4402,6075,1999-09-02T00:00:00,19761.0,0,
304,1205,1999-09-02T00:00:00,5438.0,0,
1891,3444,1999-09-02T00:00:00,13179.0,0,
1959,3518,1999-09-02T00:00:00,6122.0,0,
5522,7202,1999-09-02T00:00:00,10403.0,0,
13940,8382,1999-10-03T00:00:00,9838.0,0,
2120,3695,1999-09-02T00:00:00,7490.0,0,
11393,5715,1999-10-03T00:00:00,8111.0,0,
