charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1344583,9003,485,8,1999-07-11T10:47:03,3231.0,9003,
90530,9218,500,7,1999-09-30T10:50:36,745.0,29218,
1367010,8794,420,8,1999-06-29T10:48:46,736.0,8794,
764265,5946,496,3,1999-09-22T10:48:33,1817.0,25946,
1716657,8127,500,10,1999-10-12T10:44:52,4002.0,28127,
1316112,9362,497,4,1999-06-29T10:44:50,3108.0,9362,
13820,8256,465,5,1999-07-06T10:44:39,704.0,8256,
1411695,9338,446,7,1999-06-18T10:44:29,1322.0,9338,
1829895,5588,469,8,1999-10-01T10:45:54,4685.0,25588,
1439183,9989,497,9,1999-09-08T10:46:38,3889.0,19989,
574964,9263,473,8,1999-08-21T10:49:23,2908.0,19263,
1567411,4193,376,6,1999-08-28T10:48:48,1404.0,14193,
1573411,9128,496,8,1999-08-04T10:49:16,111.0,9128,
1454549,8122,498,3,1999-08-05T10:47:49,3576.0,8122,
1402765,8040,385,6,1999-09-11T10:43:50,3303.0,18040,
528248,4347,463,8,1999-07-22T10:45:47,1893.0,4347,
1675491,7404,401,6,1999-07-26T10:49:26,2812.0,7404,
685493,6726,210,8,1999-10-08T10:50:13,2061.0,26726,
939754,7295,457,10,1999-10-09T10:46:40,2659.0,27295,
1253639,9056,484,8,1999-10-10T10:47:45,8.0,29056,
994144,7837,484,4,1999-09-02T10:50:53,4033.0,17837,
1519237,4905,495,9,1999-07-19T10:45:04,1194.0,4905,
899984,699,460,5,1999-07-18T10:51:19,3206.0,699,
816285,9162,495,8,1999-07-20T10:44:50,2446.0,9162,
1664590,7861,477,9,1999-09-08T10:48:35,1009.0,17861,
540586,8557,492,2,1999-09-17T10:46:45,1152.0,28557,
766843,9470,500,2,1999-07-14T10:48:45,820.0,9470,
1035340,8638,495,2,1999-08-24T10:46:20,798.0,18638,
1296651,5860,468,2,1999-08-14T10:51:05,298.0,15860,
652279,7613,500,5,1999-10-10T10:47:39,4921.0,27613,
1999739,6675,497,2,1999-10-08T10:51:18,764.0,26675,
863801,8834,497,7,1999-09-14T10:48:31,4168.0,28834,
574063,7808,500,6,1999-08-21T10:49:19,2271.0,17808,
1570268,7801,319,10,1999-06-29T10:49:01,2770.0,7801,
986983,4681,476,9,1999-07-23T10:50:19,3711.0,4681,
1961468,3395,497,8,1999-10-08T10:48:20,1089.0,23395,
1428911,9774,493,2,1999-07-16T10:45:50,1118.0,9774,
500280,7386,461,9,1999-09-06T10:43:39,1788.0,17386,
883195,9373,454,9,1999-08-04T10:50:01,1292.0,9373,
1010024,9509,219,7,1999-09-24T10:44:22,739.0,29509,
1750963,8181,358,10,1999-06-20T10:47:32,2245.0,8181,
1464783,7653,452,10,1999-08-12T10:48:36,277.0,7653,
1008783,6412,399,8,1999-09-14T10:44:17,4268.0,26412,
1588318,6607,500,10,1999-09-06T10:50:26,98.0,16607,
545829,9151,395,9,1999-07-28T10:47:09,1669.0,9151,
532628,9215,425,2,1999-07-30T10:46:08,4472.0,9215,
576135,8958,499,7,1999-08-11T10:49:29,3552.0,8958,
730374,9986,498,10,1999-08-22T10:45:57,2452.0,19986,
707167,9865,464,2,1999-09-11T10:44:09,1745.0,19865,
1440504,7644,487,9,1999-09-05T10:46:44,3363.0,17644,
1959431,1481,358,7,1999-07-18T10:48:10,3903.0,1481,
1550073,5315,491,7,1999-10-02T10:47:28,2783.0,25315,
1127926,9729,483,6,1999-07-21T10:45:45,240.0,9729,
