raceid,driverid,stop,lap,time,duration,milliseconds
909,3,2,41,15:01:08,20.257,20257
943,807,2,52,14:16:54,24.136,24136
956,3,2,28,14:38:13,17.959,17959
866,10,1,24,14:36:31,25.520,25520
963,18,1,9,15:20:44,24.738,24738
859,153,1,21,14:31:26,22.773,22773
879,155,1,8,14:14:32,27.266,27266
884,18,2,28,14:46:53,19.196,19196
927,833,2,22,15:46:29,27.004,27004
943,831,1,12,13:20:51,23.026,23026
856,18,2,34,16:06:08,20.758,20758
872,5,2,39,15:03:38,21.910,21910
942,832,1,19,14:42:10,25.259,25259
917,4,1,7,14:12:23,23.278,23278
862,4,3,38,16:09:52,20.024,20024
887,821,4,40,14:15:23,25.087,25087
981,835,1,25,14:40:16,31.008,31008
897,817,1,7,17:16:41,22.194,22194
852,10,3,14,14:33:40,24.204,24204
978,154,2,43,14:16:53,28.998,28998
847,3,3,36,16:11:57,22.735,22735
968,1,2,28,17:53:38,21.355,21355
962,821,2,18,20:39:52,30.307,30307
892,1,1,13,14:23:23,24.460,24460
848,4,2,29,14:54:36,20.551,20551
868,17,2,33,13:57:42,25.179,25179
931,822,2,56,15:19:50,24.412,24412
860,13,2,28,17:48:15,22.528,22528
859,814,1,17,14:25:58,20.745,20745
900,813,1,29,17:57:57,22.847,22847
843,813,2,25,15:48:09,22.062,22062
959,4,1,14,14:22:38,19.258,19258
869,4,1,18,14:27:43,17.570,17570
951,822,1,16,15:33:39,29.841,29841
861,813,2,14,17:28:42,21.621,21621
914,813,2,9,15:44:28,25.460,25460
854,30,2,24,20:51:04,29.473,29473
914,824,2,13,15:52:24,25.116,25116
851,816,3,47,15:20:46,49.849,49849
854,4,2,25,20:52:35,30.387,30387
867,819,1,11,14:23:43,31.636,31636
942,831,2,3,14:11:11,25.931,25931
850,67,1,10,14:20:28,27.301,27301
960,821,1,7,14:18:38,23.486,23486
894,8,1,11,15:23:39,22.924,22924
931,831,1,18,14:27:40,25.732,25732
873,818,1,12,20:27:44,30.499,30499
978,154,1,23,13:45:11,28.361,28361
904,817,1,14,14:25:18,21.969,21969
945,18,1,8,17:18:18,23.722,23722
893,814,1,20,20:42:28,29.667,29667
886,823,1,8,14:14:22,22.323,22323
895,807,2,29,15:52:08,23.831,23831
881,813,3,32,17:03:12,22.703,22703
941,826,1,33,15:06:55,30.418,30418
886,4,2,47,15:05:39,20.636,20636
899,1,2,47,15:05:43,24.423,24423
861,18,3,15,17:31:07,36.517,36517
965,832,2,30,14:56:49,24.281,24281
973,815,2,34,14:53:46,23.107,23107
870,1,2,40,15:05:18,19.059,19059
965,821,1,13,14:27:00,24.470,24470
880,4,3,39,18:04:29,21.704,21704
879,814,3,57,15:27:15,22.389,22389
887,823,3,40,14:16:02,26.391,26391
848,3,1,12,14:25:02,21.054,21054
877,30,2,41,18:24:11,21.270,21270
955,830,1,5,17:13:24,20.069,20069
859,4,3,54,15:13:55,20.752,20752
970,4,4,6,14:18:16,17.302,17302
964,826,1,10,14:20:38,22.990,22990
899,817,1,14,14:22:11,22.721,22721
855,10,1,12,15:24:57,25.563,25563
874,18,1,13,15:26:28,20.233,20233
855,4,2,21,15:39:11,21.319,21319
929,829,1,19,18:37:18,26.103,26103
973,835,2,21,14:35:11,22.762,22762
958,3,1,17,14:27:51,21.233,21233
918,20,1,21,17:42:18,23.094,23094
845,816,1,17,14:30:41,23.176,23176
848,39,1,14,14:29:43,28.030,28030
878,20,1,21,13:40:02,20.904,20904
877,819,1,26,17:55:56,21.941,21941
881,819,1,7,16:18:03,44.428,44428
880,822,1,6,17:13:14,23.528,23528
883,822,1,13,15:26:40,22.729,22729
908,824,1,29,14:54:00,30.353,30353
939,817,2,37,21:17:32,29.419,29419
885,8,2,70,16:10:41,25.125,25125
862,8,2,28,15:52:32,21.494,21494
845,20,4,48,15:15:41,20.292,20292
884,820,3,47,15:17:21,21.340,21340
852,13,1,9,14:21:21,22.267,22267
874,1,2,31,15:56:51,19.794,19794
976,8,4,33,18:38:11,14.943,14943
914,3,2,13,15:51:49,23.696,23696
895,818,2,21,15:39:24,24.087,24087
978,836,1,2,13:10:06,29.861,29861
906,1,2,45,15:08:31,23.554,23554
879,10,4,56,15:26:40,24.816,24816
845,813,3,36,14:59:14,21.574,21574
850,4,1,16,14:29:39,20.430,20430
982,836,6,37,21:30:39,32.183,32183
885,821,2,63,15:59:23,25.926,25926
936,828,5,45,15:17:19,17.472,17472
944,829,1,15,14:23:24,25.547,25547
945,4,2,8,17:19:12,16.128,16128
902,822,1,10,18:21:24,25.040,25040
915,813,1,21,15:41:54,30.180,30180
881,17,4,43,17:20:16,20.767,20767
941,833,1,13,14:30:08,35.072,35072
918,1,2,31,17:59:40,21.887,21887
