constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
23,brawn,Brawn,British,http://en.wikipedia.org/wiki/Brawn_GP
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
154,lago,Talbot-Lago,French,http://en.wikipedia.org/wiki/Talbot-Lago
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
