resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
3289,174,63,15,17,17,8.0,8,8,0.0,55,,,,,,,11
6441,303,127,17,33,25,,R,21,0.0,22,,,,,,,20
1280,78,23,7,17,10,6.0,6,6,3.0,69,,,44.0,10.0,1:15.827,207.044,11
15421,624,250,37,16,11,5.0,5,5,2.0,84,,,,,,,11
6922,318,109,35,22,15,8.0,8,8,0.0,64,,,,,,,11
15664,633,224,180,2,14,,R,13,0.0,54,,,,,,,22
4101,211,76,24,23,19,7.0,7,7,0.0,61,,,,,,,11
7555,1,22,23,23,2,2.0,2,2,8.0,58,+0.807,5656591.0,43.0,14.0,1:29.066,214.344,1
18887,784,482,6,38,10,5.0,5,5,2.0,91,,,,,,,17
20571,347,30,131,3,11,9.0,9,9,2.0,66,,,66.0,14.0,1:17.088,213.605,11
14204,577,288,67,28,15,,R,20,0.0,22,,,,,,,64
9232,397,112,33,30,22,12.0,12,12,0.0,49,,,,,,,13
22077,897,807,15,11,5,14.0,14,14,0.0,54,,,52.0,12.0,1:45.570,189.394,11
11516,482,187,1,7,9,2.0,2,2,6.0,75,+27.292,6144180.0,,,,,1
6531,306,99,39,17,24,,R,25,0.0,0,,,,,,,22
7708,8,2,2,6,15,15.0,15,15,0.0,59,,,59.0,13.0,1:21.956,225.823,11
3545,185,70,3,5,15,,R,22,0.0,10,,,,,,,24
20488,343,20,9,5,3,,R,22,0.0,39,,,37.0,13.0,1:30.181,213.091,4
11240,472,136,55,33,0,,F,22,0.0,0,,,,,,,81
21841,885,813,3,16,16,,R,20,0.0,44,,,8.0,19.0,1:20.881,148.662,4
18897,785,581,6,26,9,2.0,2,2,3.0,100,+6.1,10839000.0,,,,,1
23168,959,815,10,11,9,10.0,10,10,1.0,66,,,46.0,8.0,1:19.606,206.848,11
11446,479,170,53,36,17,,R,20,0.0,7,,,,,,,7
9276,399,77,6,28,1,2.0,2,2,6.0,70,+20.493,5844399.0,,,,,1
7926,357,159,18,24,15,,R,15,0.0,43,,,,,,,20
23657,982,826,5,26,13,,R,16,0.0,10,,,10.0,16.0,2:10.512,139.711,3
14681,595,232,80,20,14,,R,21,0.0,0,,,,,,,4
4570,232,49,15,15,12,,R,14,0.0,56,,,,,,,37
1129,70,24,5,20,15,13.0,13,13,0.0,70,,,69.0,10.0,1:13.687,210.517,11
7634,5,18,23,22,1,1.0,1,1,10.0,66,1:37:19.202,5839202.0,17.0,2.0,1:22.899,202.149,1
19237,800,615,113,77,24,6.0,6,6,0.0,200,+3:47.55,13984820.0,,,,,1
1561,92,23,3,4,4,7.0,7,7,2.0,57,+58.155,5373030.0,56.0,3.0,1:30.781,214.815,1
21021,851,13,6,6,4,6.0,6,6,8.0,70,+1:23.176,6485513.0,61.0,1.0,1:23.415,189.073,1
3698,192,75,18,22,18,,R,21,0.0,3,,,,,,,20
2157,122,49,15,10,15,3.0,3,3,6.0,73,+37.964,5653961.0,,,,,1
5170,258,104,29,9,9,4.0,4,4,3.0,82,,,,,,,11
13142,539,222,59,20,15,12.0,12,12,0.0,73,,,,,,,12
4763,241,22,17,14,10,,R,17,0.0,33,,,,,,,51
8380,369,117,1,2,3,3.0,3,3,4.0,73,+53.788,6522052.0,,,,,1
16951,697,360,187,17,11,5.0,5,5,2.0,105,,,,,,,13
13762,561,277,59,21,22,13.0,13,13,0.0,76,,,,,,,12
11468,480,187,1,7,11,13.0,13,13,0.0,77,,,,,,,13
2811,152,58,18,20,22,,R,13,0.0,26,,,,,,,6
15995,647,351,85,29,0,,F,24,0.0,0,,,,,,,81
1364,82,22,6,2,15,10.0,10,10,0.0,66,,,47.0,12.0,1:16.528,215.168,11
19996,831,773,154,22,20,,R,14,0.0,9,,,,,,,5
12968,533,243,21,36,19,14.0,14,14,0.0,71,,,,,,,14
6494,305,87,34,8,24,,R,22,0.0,32,,,,,,,20
23436,971,830,9,33,6,,R,18,0.0,11,,,4.0,16.0,1:36.681,201.520,23
4250,218,21,17,12,4,2.0,2,2,6.0,44,+26.753,5653470.0,,,,,1
2819,152,2,15,16,7,,R,21,0.0,0,,,,,,,4
15439,624,320,66,24,17,,R,23,0.0,27,,,,,,,48
137,24,5,1,23,7,9.0,9,9,0.0,70,+54.433,5838660.0,62.0,11.0,1:18.462,200.091,1
12856,529,219,4,15,6,,R,22,0.0,38,,,,,,,5
12604,520,177,59,20,14,,R,17,0.0,44,,,,,,,69
19577,814,711,144,26,34,,R,22,0.0,10,,,,,,,31
13023,535,200,54,9,25,13.0,13,13,0.0,53,,,,,,,11
21148,856,811,4,9,15,13.0,13,13,0.0,54,,,41.0,16.0,1:42.549,197.115,11
11987,497,197,45,32,21,,R,24,0.0,0,,,,,,,7
16035,649,306,82,7,10,,R,17,0.0,24,,,,,,,36
17533,724,278,26,21,14,,R,19,0.0,1,,,,,,,3
4972,250,71,3,5,8,2.0,2,2,6.0,44,+19.493,5827368.0,,,,,1
6236,296,127,17,33,24,,R,25,0.0,0,,,,,,,3
9074,391,138,32,11,17,10.0,10,10,0.0,75,,,,,,,13
946,62,22,11,11,4,6.0,6,6,3.0,73,+36.513,5711712.0,47.0,7.0,1:13.611,205.012,1
6761,313,137,22,20,8,,R,17,0.0,27,,,,,,,5
7478,334,94,18,23,11,,R,18,0.0,41,,,,,,,20
9467,406,105,6,27,5,10.0,10,10,0.0,56,,,,,,,101
971,63,14,9,14,9,9.0,9,9,0.0,69,,,56.0,17.0,1:18.978,201.063,11
16964,697,364,190,15,14,,R,18,0.0,13,,,,,,,8
15026,608,327,25,4,3,2.0,2,2,6.0,75,+42.7,6541400.0,,,,,1
2347,130,11,17,10,16,,R,21,0.0,22,,,,,,,20
11512,481,181,54,9,0,,F,28,0.0,0,,,,,,,81
96,22,3,3,7,11,8.0,8,8,1.0,58,+1:11.406,5280857.0,55.0,9.0,1:27.795,218.882,1
15773,638,289,34,24,13,9.0,9,9,0.0,12,+6:37.0,5753300.0,,,,,1
