playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
thomare01,1978,1,CIN,WHA,C,80,32,39,71,22,3,7,,0,,,,224,3,1,1,2,0,0,,,,,0,
belakwa01,1998,1,COL,NHL,D,22,0,0,0,71,-2,0,0,0,0,0,0,5,,,,,,,,,,,,
veseyji01,1988,1,STL,NHL,C,5,1,1,2,7,-1,0,0,0,0,0,0,5,,,,,,,,,,,,
royma01,2009,1,CBS,NHL,D,31,0,10,10,17,-2,0,0,0,2,0,,32,,,,,,,,,,,,
kesseph01,2011,1,TOR,NHL,C,82,37,45,82,20,-10,10,13,0,0,6,,295,,,,,,,,,,,,
zeidela01,1968,1,PHI,NHL,D,9,0,0,0,6,-3,0,,0,,0,0,4,,,,,,,,,,,,
stemkpe01,1967,1,TOR,NHL,C,60,7,15,22,82,-5,0,,0,,1,2,141,,,,,,,,,,,,
engqvan01,2010,1,MTL,NHL,C,3,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,
dorean01,1978,1,NYR,NHL,D,2,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
denisma01,1996,1,COL,NHL,G,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
nolanow01,2001,1,SJS,NHL,C,75,23,43,66,93,7,8,17,2,3,2,1,217,12,3,6,9,8,-2,0,2,0,0,0,46
roberjo01,1974,2,MFS,WHA,C,11,1,4,5,4,5,0,,0,,,,7,,,,,,,,,,,,
nolanow01,1992,1,QUE,NHL,R,73,36,41,77,185,-1,15,15,0,0,4,1,241,5,1,0,1,2,-2,0,0,0,0,0,12
chaseke01,1996,1,HAR,NHL,R,28,1,2,3,122,2,0,0,0,0,0,0,5,,,,,,,,,,,,
bureva01,1995,1,MTL,NHL,R,77,22,20,42,28,10,5,8,0,0,1,2,143,6,0,1,1,6,-1,0,0,0,0,0,19
hanzama01,2009,1,PHO,NHL,C,81,11,22,33,104,0,2,4,0,0,0,,147,7,0,3,3,10,-3,0,0,0,0,0,29
malonjo01,1917,1,MTL,NHL,L/C,20,44,4,48,30,,,,,,4,,,2,1,0,1,3,,,,,,,
zidlima01,2003,1,NAS,NHL,D,82,14,39,53,82,-16,9,26,0,0,4,0,143,1,0,0,0,0,0,0,0,0,0,0,0
pateyla01,1983,2,NYR,NHL,C,9,1,2,3,4,0,0,,1,,0,0,6,4,0,1,1,6,-1,0,,0,,0,1
kubinpa01,2009,1,ATL,NHL,D,76,6,32,38,66,0,2,8,0,1,1,,159,,,,,,,,,,,,
blomqti01,1983,1,WAS,NHL,D,65,1,19,20,84,17,0,,0,,0,0,69,8,0,0,0,8,-4,0,,0,,0,10
stackro01,1974,1,PIT,NHL,D,72,15,45,60,52,13,6,,1,,0,1,152,9,2,6,8,10,,1,,0,,0,
mcammde01,1997,1,EDM,NHL,L,77,19,31,50,46,9,8,12,0,0,3,0,128,12,1,4,5,12,0,0,0,0,0,0,22
irvinal01,1918,2,VA2,PCHA,D,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,
plantpi01,1977,1,CHI,NHL,R,77,10,18,28,59,-2,0,,0,,2,0,104,1,0,0,0,0,,0,,0,,0,
valicro01,2002,1,ANA,NHL,R,10,1,0,1,2,1,0,0,0,0,1,0,7,,,,,,,,,,,,
borsalu01,1993,1,WIN,NHL,R,75,5,13,18,28,-11,1,2,1,1,2,0,65,,,,,,,,,,,,
fournja01,1916,1,OT1,NHA,,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
oreilte01,1974,1,BOS,NHL,R,68,15,20,35,146,15,2,,0,,2,1,93,3,0,0,0,17,,0,,0,,0,
kennemi01,1995,1,DAL,NHL,R,61,9,17,26,48,-7,4,2,0,0,1,0,111,,,,,,,,,,,,
suterry01,2005,1,NAS,NHL,D,71,1,15,16,66,7,0,2,0,0,0,,84,,,,,,,,,,,,
batessh01,2007,1,NYI,NHL,C,2,0,0,0,0,-2,0,0,0,0,0,,0,,,,,,,,,,,,
malarcl01,1988,2,BUF,NHL,G,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
gallega01,1993,1,PHI,NHL,D,81,10,60,70,91,-11,5,30,1,1,0,1,186,,,,,,,,,,,,
kronro01,1995,1,HAR,NHL,R,77,22,28,50,6,-1,8,9,1,2,3,0,203,,,,,,,,,,,,
keenala01,1961,1,TOR,NHL,L,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
coutuge01,1946,1,DET,NHL,R,30,5,10,15,0,,,,,,,,,1,0,0,0,0,,,,,,,
