charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1769134,5054,472,9,1999-06-26T10:48:56,3893.0,5054,
859130,8526,499,3,1999-07-01T10:48:09,1322.0,8526,
714480,3885,331,3,1999-09-27T10:44:42,2867.0,23885,
1577834,8822,443,6,1999-09-19T10:49:37,2940.0,28822,
917240,9702,420,7,1999-07-03T10:44:55,14.0,9702,
1780036,9605,185,2,1999-07-03T10:49:47,2543.0,9605,
1147922,3512,406,4,1999-09-14T10:47:18,3321.0,23512,
781847,7003,488,2,1999-09-19T10:49:55,1076.0,27003,
687203,8658,397,4,1999-07-15T10:50:20,1694.0,8658,
1301934,8372,484,3,1999-07-15T10:43:46,3564.0,8372,
1951098,7037,499,4,1999-08-27T10:47:33,3200.0,17037,
1654830,9547,495,6,1999-08-30T10:47:50,2771.0,19547,
1881687,9502,499,3,1999-09-01T10:49:55,1877.0,19502,
1914174,1289,324,3,1999-06-20T10:44:40,1018.0,1289,
1634455,6453,493,2,1999-07-04T10:46:16,1463.0,6453,
1023485,9901,448,8,1999-08-20T10:45:23,1869.0,19901,
678094,9693,406,9,1999-08-15T10:49:38,3834.0,19693,
1018652,9764,495,10,1999-08-30T10:45:01,734.0,19764,
574349,9929,448,10,1999-07-29T10:49:20,4387.0,9929,
505145,7842,427,2,1999-06-20T10:44:00,2060.0,7842,
1830905,7552,463,7,1999-09-02T10:45:59,2295.0,17552,
1736540,9064,498,10,1999-08-11T10:46:26,2276.0,9064,
1921463,7931,416,3,1999-10-06T10:45:14,2081.0,27931,
1258671,8615,500,5,1999-10-12T10:48:07,544.0,28615,
1799151,5852,487,4,1999-07-14T10:51:16,1714.0,5852,
1260524,9844,500,7,1999-08-13T10:48:16,4220.0,19844,
1460427,2524,365,8,1999-08-19T10:48:15,2166.0,12524,
1118249,7406,409,5,1999-06-20T10:44:59,709.0,7406,
1302575,4380,255,6,1999-08-02T10:43:49,1674.0,4380,
1171070,8301,469,9,1999-09-29T10:49:05,3559.0,28301,
590726,8875,420,10,1999-06-16T10:50:37,3722.0,8875,
943454,8489,433,5,1999-09-27T10:46:57,2039.0,28489,
1423700,2698,465,4,1999-08-08T10:45:24,594.0,2698,
1939267,7991,500,5,1999-06-24T10:46:38,4369.0,7991,
1177973,6057,473,5,1999-06-25T10:49:37,197.0,6057,
1875789,9206,447,10,1999-07-11T10:49:27,3354.0,9206,
1158753,7393,476,10,1999-09-23T10:48:07,953.0,27393,
1866960,9496,382,10,1999-08-25T10:48:46,591.0,19496,
1873088,9132,486,2,1999-09-14T10:49:15,2888.0,29132,
1538978,6887,446,10,1999-06-20T10:46:37,2515.0,6887,
1546010,2495,461,9,1999-06-26T10:47:10,832.0,2495,
1747111,3729,463,3,1999-07-28T10:47:15,2553.0,3729,
1311126,4871,449,8,1999-06-29T10:44:27,119.0,4871,
1229846,4979,439,8,1999-08-12T10:45:54,267.0,4979,
1241703,8384,449,10,1999-09-30T10:46:50,2899.0,28384,
1551194,8039,472,4,1999-09-09T10:47:33,3837.0,18039,
1920404,9630,495,7,1999-07-23T10:45:09,471.0,9630,
895949,7051,434,4,1999-08-04T10:51:01,3258.0,7051,
945087,7696,415,5,1999-09-24T10:47:05,4461.0,27696,
633449,2117,377,7,1999-09-18T10:46:12,2065.0,22117,
1472407,9845,468,2,1999-10-01T10:49:12,4553.0,29845,
1952190,5302,381,10,1999-08-07T10:47:39,2413.0,5302,
1968869,9856,494,6,1999-06-17T10:48:55,2672.0,9856,
1684383,7974,290,6,1999-06-17T10:50:07,3990.0,7974,
675604,9597,407,5,1999-08-29T10:49:26,972.0,19597,
1417217,6959,499,10,1999-09-03T10:44:55,4477.0,16959,
1914732,9809,499,9,1999-06-17T10:44:43,4119.0,9809,
733097,4954,482,2,1999-08-17T10:46:10,883.0,14954,
1502969,6486,383,6,1999-08-30T10:43:50,1473.0,16486,
1994284,9457,291,4,1999-08-13T10:50:54,4747.0,19457,
1107315,9981,453,9,1999-09-23T10:44:10,1764.0,29981,
1640364,7352,489,6,1999-07-18T10:46:44,4167.0,7352,
812343,6689,455,8,1999-06-29T10:44:33,542.0,6689,
1942513,9972,486,4,1999-06-17T10:46:53,3593.0,9972,
587642,7758,469,4,1999-10-07T10:50:22,862.0,27758,
1644459,3661,359,5,1999-06-30T10:47:03,2879.0,3661,
911778,9425,500,8,1999-08-12T10:44:30,1761.0,9425,
1748995,6309,434,2,1999-09-30T10:47:23,1703.0,26309,
1513373,7851,375,10,1999-06-19T10:44:37,4645.0,7851,
1552476,9788,381,9,1999-07-04T10:47:40,3373.0,9788,
1037395,8388,499,3,1999-09-04T10:46:30,2787.0,18388,
1044835,4986,493,8,1999-07-22T10:47:04,1172.0,4986,
886055,9792,308,9,1999-06-19T10:50:15,1282.0,9792,
1286487,9858,479,7,1999-07-23T10:50:17,935.0,9858,
1985417,9070,323,7,1999-07-01T10:50:12,4829.0,9070,
1749956,8409,500,3,1999-09-21T10:47:28,1400.0,28409,
1111556,9988,269,6,1999-10-08T10:44:29,4228.0,29988,
1356225,2536,215,8,1999-08-04T10:47:57,4625.0,2536,
1228745,8068,497,5,1999-08-26T10:45:49,384.0,18068,
838465,4202,453,6,1999-10-11T10:46:35,4831.0,24202,
1003193,5268,480,8,1999-08-26T10:43:51,715.0,15268,
