corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
58,Corp. Famous RestaurantsInc., , ,,,,,2004-10-12T10:41:26,3,
160,Corp. Famous TransitCo., , ,,,,,2004-10-12T10:41:26,8,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
219,Corp. Boston Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
413,Corp. Boston MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
238,Corp. Driven RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
349,Corp. Expert Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
384,Corp. Imperial NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
396,Corp. Just PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
373,Corp. Humble MachineryLtd., , ,,,,,2004-10-12T10:41:26,4,
400,Corp. Just TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
