statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1289,1289,1999-08-13T00:00:00,1999-09-02T00:00:00,1018.0,
2495,2495,1999-08-13T00:00:00,1999-09-02T00:00:00,832.0,
2536,2536,1999-08-13T00:00:00,1999-09-02T00:00:00,4625.0,
2698,2698,1999-08-13T00:00:00,1999-09-02T00:00:00,9056.0,
3661,3661,1999-08-13T00:00:00,1999-09-02T00:00:00,14346.0,
3729,3729,1999-08-13T00:00:00,1999-09-02T00:00:00,5756.0,
4380,4380,1999-08-13T00:00:00,1999-09-02T00:00:00,13576.0,
4871,4871,1999-08-13T00:00:00,1999-09-02T00:00:00,1172.0,
4979,4979,1999-08-13T00:00:00,1999-09-02T00:00:00,8326.0,
4986,4986,1999-08-13T00:00:00,1999-09-02T00:00:00,3524.0,
5054,5054,1999-08-13T00:00:00,1999-09-02T00:00:00,19310.0,
5302,5302,1999-08-13T00:00:00,1999-09-02T00:00:00,8053.0,
5852,5852,1999-08-13T00:00:00,1999-09-02T00:00:00,6329.0,
6057,6057,1999-08-13T00:00:00,1999-09-02T00:00:00,10541.0,
6453,6453,1999-08-13T00:00:00,1999-09-02T00:00:00,17573.0,
6689,6689,1999-08-13T00:00:00,1999-09-02T00:00:00,19057.0,
6887,6887,1999-08-13T00:00:00,1999-09-02T00:00:00,17888.0,
7051,7051,1999-08-13T00:00:00,1999-09-02T00:00:00,29307.0,
7352,7352,1999-08-13T00:00:00,1999-09-02T00:00:00,25409.0,
7406,7406,1999-08-13T00:00:00,1999-09-02T00:00:00,16059.0,
7842,7842,1999-08-13T00:00:00,1999-09-02T00:00:00,21100.0,
7851,7851,1999-08-13T00:00:00,1999-09-02T00:00:00,28510.0,
7974,7974,1999-08-13T00:00:00,1999-09-02T00:00:00,21113.0,
7991,7991,1999-08-13T00:00:00,1999-09-02T00:00:00,21936.0,
8372,8372,1999-08-13T00:00:00,1999-09-02T00:00:00,26612.0,
8526,8526,1999-08-13T00:00:00,1999-09-02T00:00:00,17772.0,
8658,8658,1999-08-13T00:00:00,1999-09-02T00:00:00,9529.0,
8875,8875,1999-08-13T00:00:00,1999-09-02T00:00:00,34757.0,
9064,9064,1999-08-13T00:00:00,1999-09-02T00:00:00,38028.0,
9070,9070,1999-08-13T00:00:00,1999-09-02T00:00:00,59799.0,
9206,9206,1999-08-13T00:00:00,1999-09-02T00:00:00,25598.0,
9425,9425,1999-08-13T00:00:00,1999-09-02T00:00:00,25776.0,
9605,9605,1999-08-13T00:00:00,1999-09-02T00:00:00,36871.0,
9630,9630,1999-08-13T00:00:00,1999-09-02T00:00:00,49630.0,
9702,9702,1999-08-13T00:00:00,1999-09-02T00:00:00,40182.0,
9788,9788,1999-08-13T00:00:00,1999-09-02T00:00:00,52768.0,
9792,9792,1999-08-13T00:00:00,1999-09-02T00:00:00,47951.0,
9809,9809,1999-08-13T00:00:00,1999-09-02T00:00:00,65073.0,
9856,9856,1999-08-13T00:00:00,1999-09-02T00:00:00,72036.0,
9858,9858,1999-08-13T00:00:00,1999-09-02T00:00:00,42941.0,
9929,9929,1999-08-13T00:00:00,1999-09-02T00:00:00,74951.0,
9972,9972,1999-08-13T00:00:00,1999-09-02T00:00:00,72851.0,
12524,2524,1999-09-13T00:00:00,1999-10-03T00:00:00,6698.0,
14954,4954,1999-09-13T00:00:00,1999-10-03T00:00:00,4763.0,
15268,5268,1999-09-13T00:00:00,1999-10-03T00:00:00,7538.0,
16486,6486,1999-09-13T00:00:00,1999-10-03T00:00:00,15787.0,
16959,6959,1999-09-13T00:00:00,1999-10-03T00:00:00,14458.0,
17037,7037,1999-09-13T00:00:00,1999-10-03T00:00:00,13575.0,
17552,7552,1999-09-13T00:00:00,1999-10-03T00:00:00,13132.0,
18039,8039,1999-09-13T00:00:00,1999-10-03T00:00:00,26694.0,
18068,8068,1999-09-13T00:00:00,1999-10-03T00:00:00,13597.0,
18388,8388,1999-09-13T00:00:00,1999-10-03T00:00:00,20036.0,
19457,9457,1999-09-13T00:00:00,1999-10-03T00:00:00,7314.0,
19496,9496,1999-09-13T00:00:00,1999-10-03T00:00:00,24528.0,
19502,9502,1999-09-13T00:00:00,1999-10-03T00:00:00,11939.0,
19547,9547,1999-09-13T00:00:00,1999-10-03T00:00:00,17134.0,
19597,9597,1999-09-13T00:00:00,1999-10-03T00:00:00,25350.0,
19693,9693,1999-09-13T00:00:00,1999-10-03T00:00:00,20155.0,
19764,9764,1999-09-13T00:00:00,1999-10-03T00:00:00,23654.0,
19844,9844,1999-09-13T00:00:00,1999-10-03T00:00:00,35202.0,
19901,9901,1999-09-13T00:00:00,1999-10-03T00:00:00,31260.0,
5881,5881,1999-08-13T00:00:00,1999-09-02T00:00:00,11384.0,
7530,7530,1999-08-13T00:00:00,1999-09-02T00:00:00,19496.0,
2350,2350,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
1229,1229,1999-08-13T00:00:00,1999-09-02T00:00:00,4738.0,
812,812,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
8587,8587,1999-08-13T00:00:00,1999-09-02T00:00:00,8276.0,
