city_id,city,country_id,last_update
13,Эль-Хавия,82,2006-02-15T03:45:25
17,Алесандрия,49,2006-02-15T03:45:25
23,Амерсфурт,67,2006-02-15T03:45:25
40,Atlixco,60,2006-02-15T03:45:25
53,Бандар Сери Бегаван,16,2006-02-15T03:45:25
56,Базель,91,2006-02-15T03:45:25
57,Батя Ям,48,2006-02-15T03:45:25
61,Бейбай,75,2006-02-15T03:45:25
64,Бейра,63,2006-02-15T03:45:25
65,Бельвью,103,2006-02-15T03:45:25
82,Бислиг,75,2006-02-15T03:45:25
107,Чандрапур,44,2006-02-15T03:45:25
108,Чанхва,92,2006-02-15T03:45:25
116,Чунхо,92,2006-02-15T03:45:25
118,Циомы,45,2006-02-15T03:45:25
123,Кларксвилль,103,2006-02-15T03:45:25
133,Честочова,76,2006-02-15T03:45:25
137,Даугавпилс,54,2006-02-15T03:45:25
148,Дуйсбург,38,2006-02-15T03:45:25
149,Данди,102,2006-02-15T03:45:25
152,Эффон-Алайе,69,2006-02-15T03:45:25
161,Эскобар,6,2006-02-15T03:45:25
164,Этава,44,2006-02-15T03:45:25
174,Фуйю,23,2006-02-15T03:45:25
175,Фучжоу,23,2006-02-15T03:45:25
186,Грац,9,2006-02-15T03:45:25
190,Гуас Линдас де Гойс,15,2006-02-15T03:45:25
202,Идальго,60,2006-02-15T03:45:25
206,Ходейда,107,2006-02-15T03:45:25
227,Ивакуни,50,2006-02-15T03:45:25
237,Джедда,82,2006-02-15T03:45:25
243,Джодхпур,44,2006-02-15T03:45:25
248,&lt; &lt; Юис де Фора &gt; &gt;,15,2006-02-15T03:45:25
256,Камакура,50,2006-02-15T03:45:25
257,Камархати,44,2006-02-15T03:45:25
260,Каназава,50,2006-02-15T03:45:25
290,Ла Романа,27,2006-02-15T03:45:25
298,Ленгшуйцзян,23,2006-02-15T03:45:25
302,Ляоченг,23,2006-02-15T03:45:25
306,Линкольн,103,2006-02-15T03:45:25
308,Липетск,80,2006-02-15T03:45:25
318,Мадюн,45,2006-02-15T03:45:25
321,Малм,90,2006-02-15T03:45:25
324,Манди Бахауддин,72,2006-02-15T03:45:25
326,Маракабо,104,2006-02-15T03:45:25
332,Мейсиан,23,2006-02-15T03:45:25
336,Мирадж,44,2006-02-15T03:45:25
344,Мосул,47,2006-02-15T03:45:25
346,Мангер (Монгир),44,2006-02-15T03:45:25
359,Nam Dinh,105,2006-02-15T03:45:25
372,Ньери,52,2006-02-15T03:45:25
384,Османийе,97,2006-02-15T03:45:25
400,&lt; &lt; Патиала &gt; &gt;,44,2006-02-15T03:45:25
403,Пемалан,45,2006-02-15T03:45:25
410,Po,15,2006-02-15T03:45:25
418,Пурнея (Пурния),44,2006-02-15T03:45:25
419,Пурвакарта,45,2006-02-15T03:45:25
423,Кумшех,46,2006-02-15T03:45:25
427,Рампур,44,2006-02-15T03:45:25
439,Саарбрэкен,38,2006-02-15T03:45:25
448,Самбхаль,44,2006-02-15T03:45:25
451,Сан Фелипе дель Прогресо,60,2006-02-15T03:45:25
461,Санто Андр,15,2006-02-15T03:45:25
465,Савхадж,29,2006-02-15T03:45:25
481,Сирян,46,2006-02-15T03:45:25
494,Саутгемптон,102,2006-02-15T03:45:25
498,Стара Загора,17,2006-02-15T03:45:25
499,Стерлинговые высоты,103,2006-02-15T03:45:25
509,Суракарта,45,2006-02-15T03:45:25
511,Сиракуза,49,2006-02-15T03:45:25
525,Тангаил,12,2006-02-15T03:45:25
533,Тель-Авив-Джаффа,48,2006-02-15T03:45:25
548,Тугугарао,75,2006-02-15T03:45:25
552,Уэда,50,2006-02-15T03:45:25
560,Вадуз,55,2006-02-15T03:45:25
566,Варанаси (Бенарес),44,2006-02-15T03:45:25
567,Висенте Лпез,6,2006-02-15T03:45:25
577,Вроклоу,76,2006-02-15T03:45:25
583,Янгор,65,2006-02-15T03:45:25
586,Ереван,7,2006-02-15T03:45:25
