playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
harrism01,1912,1,VML,PCHA,R,14.0,14.0,6.0,20.0,53.0,,,,,,,,,,,,,,,,,,,,
olmstbe01,1952,1,MTL,NHL,L,69.0,17.0,28.0,45.0,83.0,,,,,,,,,12,2,2,4,4,,,,,,,
breweer01,1998,1,NYI,NHL,D,63.0,5.0,6.0,11.0,32.0,-14,2,3,0,0,0,0,63,,,,,,,,,,,,
chevrre01,1955,1,DET,NHL,L,38.0,3.0,4.0,7.0,24.0,,,,,,,,,,,,,,,,,,,,
duponan01,1970,1,NYR,NHL,D,7.0,1.0,2.0,3.0,21.0,1,0,,0,,0,0,17,,,,,,,,,,,,
lawlepa01,1989,1,TOR,NHL,L,6.0,0.0,1.0,1.0,0.0,-4,0,0,0,0,0,0,6,,,,,,,,,,,,
hillmla01,1955,1,DET,NHL,D,47.0,0.0,3.0,3.0,53.0,,,,,,,,,10,0,1,1,6,,,,,,,
mcculdo01,1974,1,VAB,WHA,D,51.0,1.0,9.0,10.0,42.0,-12,0,,0,,,,93,,,,,,,,,,,,
gordoan01,2008,1,WAS,NHL,R,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,1,,,,,,,,,,,,
kovalal01,2002,1,PIT,NHL,R,54.0,27.0,37.0,64.0,50.0,-11,8,21,0,0,1,0,212,,,,,,,,,,,,
neufera01,1986,1,WIN,NHL,R,80.0,18.0,18.0,36.0,105.0,-13,5,,0,,2,0,134,8,1,1,2,30,0,0,,0,,0,8
berglti01,1991,1,WAS,NHL,C,22.0,1.0,4.0,5.0,2.0,-3,0,0,0,0,0,0,18,,,,,,,,,,,,
dahlke01,1993,1,CAL,NHL,D,33.0,0.0,3.0,3.0,23.0,-2,0,1,0,0,0,0,20,6,0,0,0,4,-3,0,0,0,0,0,4
mcneibi01,1958,1,DET,NHL,R,54.0,2.0,5.0,7.0,32.0,,,,,,,,,,,,,,,,,,,,
