playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
skinnbr01,,,Brett,Skinner,,,,73,183,L,20537,64567,skinnbr01,2008,2008,,,D,1983,6,28,Canada,MB,Brandon,,,,,,
marinhe01,,,Hector,Marini,,Hector Joseph,The Wrecker,73,204,R,13528,3392,marinhe01,1978,1983,,,R,1957,1,27,Canada,ON,Timmins,,,,,,
mcdonja02,,,Jack,McDonald,,John Albert,,71,205,R,13624,13825,mcdonja02,1943,1943,,,R,1921,11,24,Canada,MB,Swan River,1958,1,24,,,
bittnri01,,,Richard,Bittner,,Richard John,,72,170,L,18436,12124,bittnri01,1949,1949,,,G,1922,1,12,USA,CT,New Haven,2002,3,24,,,
plattge01,,,Geoff,Platt,,,,69,175,L,21900,59684,plattge01,2005,2007,,,C,1985,7,10,Canada,ON,Toronto,,,,,,
saloman01,,,Andreas,Salomonsson,,,,73,200,L,20354,31672,saloman01,2001,2002,,,L,1973,12,19,Sweden,,Ornskoldsvik,,,,,,
gaulho01,,,Horace,Gaul,,Horace,,,,,,,,,,,,,,,,,,,,,,,,
dewsbal01,,,Al,Dewsbury,,Alan Percy,Dews,74,202,L,12451,1351,dewsbal01,1946,1955,,,D,1926,4,12,Canada,ON,Goderich,2006,12,16,Canada,ON,Markham
connoha01,,,Harry,Connor,,Henry Alexander,,72,195,L,12313,17097,connoha01,1927,1930,,,L,1904,12,3,Canada,ON,Ottawa,1947,3,2,Canada,ON,Ottawa
stewaka01,,,Karl,Stewart,,,,71,185,L,21200,55299,stewaka01,2003,2007,,,L,1983,6,30,Canada,ON,Aurora,,,,,,
hatchde01,,,Derian,Hatcher,,Derian,,77,235,L,10618,2191,hatchde01,1991,2007,,,D,1972,6,4,USA,MI,Sterling Heights,,,,,,
kleinke01,,,Kevin,Klein,,,,73,195,R,20905,55337,kleinke01,2005,2011,,,D,1984,12,13,Canada,ON,Kitchener,,,,,,
roussro01,,,Roland,Rousseau,,Roland,,68,160,L,14186,11430,roussro01,1952,1952,,,D,1929,12,1,Canada,QC,Montreal,2010,10,13,,,
harkibr01,,,Brett,Harkins,,Brett Alan,,73,185,L,10609,2152,harkibr01,1994,2001,,,C,1970,7,2,USA,OH,North Ridgeville,,,,,,
dawesbo01,,,Bob,Dawes,,Robert James,Bobby,73,170,L,12420,12067,dawesbo01,1946,1950,,,D,1924,11,29,Canada,SK,Saskatoon,2003,5,26,Canada,SK,Saskatoon
desjavi01,,,Vic,Desjardins,,Victor Arthur,,69,160,R,12447,18924,desjavi01,1930,1931,,,C,1900,7,4,USA,MI,S.S.Marie,1988,,,,,
minorge01,,,Gerry,Minor,,Gerald Robert,Bucky,68,178,L,13745,3741,minorge01,1979,1983,,,C,1958,10,27,Canada,SK,Regina,,,,,,
reichje01,,,Jeremy,Reich,,Jeremy Thomas,,73,203,L,14759,23725,reichje01,2003,2007,,,L,1979,2,11,Canada,SK,Craik,,,,,,
,ryanro01c,,Ron,Ryan,,Ronald,,,,,,,ryanro99c,,,,,,1938,7,11,Canada,ON,Welland,,,,,,
holstgr01,,,Greg,Holst,,Gregory,,70,170,L,12983,6621,holstgr01,1975,1977,,,C,1954,2,21,Canada,QC,Montreal,,,,,,
mannno01,,,Norm,Mann,,Norman Thomas,,70,155,R,13516,16186,mannno01,1935,1940,,,R,1914,3,3,England,,Bradford,9999,,,,,
,mauripa01c,,Paul,Maurice,,Paul,,,,,,38124,mauripa99c,,,,,,1967,1,30,Canada,ON,Sault Ste. Marie,,,,,,
hildeik01,,,Ike,Hildebrand,,Isaac Bruce,,67,147,R,12941,2275,hildeik01,1953,1954,,,R,1927,5,27,Canada,MB,Winnipeg,2006,8,27,Canada,AB,St. Albert
milleke01,,,Kelly,Miller,,Kelly David,,71,195,L,11121,3728,milleke01,1984,1998,,,L,1963,3,3,USA,MI,Detroit,,,,,,
gravehi01,,,Hilliard,Graves,,Hilliard Donald,,71,175,R,12774,2014,gravehi01,1970,1979,,,R,1950,10,18,Canada,NB,Saint John,,,,,,
dipieri01,,,Rick,DiPietro,,,,73,210,R,19554,49709,dipieri01,2000,2011,,,G,1981,9,19,USA,MA,Winthrop,,,,,,
ewento01,,,Todd,Ewen,,Todd Gordon,Animal,74,230,R,10448,1607,ewento01,1986,1996,,,R,1966,3,22,Canada,SK,Saskatoon,,,,,,
ringbo01,,,Bob,Ring,,Robert,,70,170,L,18676,10621,ringbo01,1965,1965,,,G,1946,10,6,USA,MA,Winchester,,,,,,
pilonri01,,,Rich,Pilon,,Richard B.,,74,220,L,11294,4290,pilonri01,1988,2001,,,D,1968,4,30,Canada,SK,Saskatoon,,,,,,
bukovto01,,,Tony,Bukovich,,Anthony John,,71,160,L,12144,14191,bukovto01,1943,1944,,,L,1915,8,30,USA,MI,Painesdale,2009,12,19,USA,MI,Houghton
bialodw01,,,Dwight,Bialowas,,Dwight Joseph,,72,185,R,11996,379,bialodw01,1973,1976,,,D,1952,9,8,Canada,SK,Regina,,,,,,
mandida01,,,Dan,Mandich,,Daniel G.,,75,205,R,13510,7504,mandida01,1982,1985,,,D,1960,6,12,Canada,ON,Brantford,,,,,,
breitke01,,,Ken,Breitenbach,,Kenneth,,73,190,L,12091,557,breitke01,1975,1978,,,D,1955,1,9,Canada,ON,Welland,,,,,,
smithwa01,,,Wayne,Smith,,Wayne Clifford,,72,195,L,14383,6099,smithwa01,1966,1966,,,D,1943,2,12,Canada,SK,Kamsack,,,,,,
hepplal01,,,Alan,Hepple,,Alan,,69,200,R,12916,2244,hepplal01,1983,1985,,,D,1963,8,16,England,,Blaydon-On-Tyre,,,,,,
elikbo01,,,Bo,Elik,,Boris,,71,190,L,12542,10642,elikbo01,1962,1962,,,L,1929,10,17,Canada,ON,Geraldton,,,,,,
semchbr01,,,Brandy,Semchuk,,Thomas,,73,185,R,11475,4871,semchbr01,1992,1992,,,R,1971,9,22,Canada,AB,Calgary,,,,,,
gilloru01,,,Russ,Gillow,,Russell Howard,,70,165,L,,10301,gilloru01,,,1972,1975,G,1940,9,2,Canada,ON,Hespeler,,,,,,
selwobr01,,,Brad,Selwood,,Bradley Wayne,Rags,73,200,L,14272,4867,selwobr01,1970,1979,1972,1978,D,1948,3,18,Canada,ON,Leamington,,,,,,
moogan01,,,Andy,Moog,,Donald Andrew,Peach,68,175,L,18344,3781,moogan01,1980,1997,,,G,1960,2,18,Canada,BC,Penticton,,,,,,
gustaer01,,,Erik,Gustafsson,,,,70,180,,,,gustaer01,2010,2011,,,D,1988,12,15,Sweden,,Kvissleby,,,,,,
thelima01,,,Mats,Thelin,,Mats,,70,185,L,14525,5363,thelima01,1984,1986,,,D,1961,3,30,Sweden,,Stockholm,,,,,,
ellisro01,,,Ron,Ellis,,Ronald John Edward,,69,195,R,12544,1555,ellisro01,1963,1980,,,R,1945,1,8,Canada,ON,Lindsay,,,,,,
simonto01,,,Todd,Simon,,Todd,,70,188,R,14962,4965,simonto01,1993,1993,,,C,1972,4,21,Canada,ON,Toronto,,,,,,
andermu01,,,Murray,Anderson,,Murray Craig,,70,175,L,11841,6795,andermu01,1974,1974,,,D,1949,8,28,Canada,MB,The Pas,,,,,,
,,diliofr01h,Frank,Dilio,,Francis,,,,,B196402,,,,,,,,1912,4,12,Canada,QC,Montreal,1997,1,26,,,
doughdr01,,,Drew,Doughty,,,,73,203,R,22672,89731,doughdr01,2008,2011,,,D,1989,12,8,Canada,ON,London,,,,,,
mccafbe01,,,Bert,McCaffrey,,Albert John,Mac,70,180,R,13589,21450,mccafbe01,1924,1930,,,D,1893,4,12,Canada,ON,Chesley,1955,4,15,Canada,ON,Toronto
patrist01,,,Steve,Patrick,,Stephen Gary,Steepashakis,76,206,R,13940,6580,patrist01,1980,1985,,,R,1961,2,4,Canada,MB,Winnipeg,,,,,,
buchabu01,,,Bucky,Buchanan,,Ralph Leonard,,69,172,R,12138,12294,buchabu01,1948,1948,,,R,1922,12,28,Canada,QC,Montreal,2005,4,24,,,
isaksul01,,,Ulf,Isaksson,,Ulf Erik,,73,185,L,13064,8805,isaksul01,1982,1982,,,L,1954,3,19,Sweden,,Norfunda,2003,12,25,,,
campbco01,campbco01c,,Colin,Campbell,,Colin John,Soupy,69,190,L,12197,792,campbco01,1974,1984,1973,1973,D,1953,1,28,Canada,ON,London,,,,,,
holyka01,,,Karel,Holy,,,,,,,,,holyka01,,,1978,1978,,,,,,,,,,,,,
carsobr01,,,Brett,Carson,,,,76,220,R,21367,62526,carsobr01,2008,2011,,,D,1985,11,29,Canada,SK,Regina,,,,,,
kachoma01,,,Mark,Kachowski,,Mark Edward,,71,200,L,10746,2617,kachoma01,1987,1989,,,L,1965,2,20,Canada,AB,Edmonton,,,,,,
turgepi01,,,Pierre,Turgeon,,Pierre,,73,199,L,11669,5495,turgepi01,1987,2006,,,C,1969,8,28,Canada,QC,Rouyn-Noranda,,,,,,
lemiema01,,lemiema01h,Mario,Lemieux,,Mario,The Magnificent,76,230,R,P199701,3105,lemiema01,1984,2005,,,C,1965,10,5,Canada,QC,Montreal,,,,,,
harlosc01,,,Scott,Harlow,,Scott,,73,185,L,12854,2155,harlosc01,1987,1987,,,L,1963,10,11,USA,MA,East Bridgewater,,,,,,
seidede01,,,Dennis,Seidenberg,,,,73,210,L,20361,51335,seidede01,2002,2011,,,D,1981,7,18,Germany,,Villingen,,,,,,
kapanni01,,,Niko,Kapanen,,,,69,180,L,16609,34083,kapanni01,2001,2007,,,C,1978,4,29,Finland,,Hattula,,,,,,
skolnwa01,,,Wade,Skolney,,,,72,197,R,20858,29114,skolnwa01,2005,2005,,,D,1981,6,24,Canada,SK,Wynyard,,,,,,
