raceid,driverid,stop,lap,time,duration,milliseconds
950,832,1,4,14:10:51,25.754,25754
931,18,2,64,15:30:17,24.661,24661
844,24,1,15,15:28:03,24.634,24634
854,1,5,48,21:39:06,29.876,29876
927,8,2,14,15:30:53,24.744,24744
906,13,2,48,15:12:49,24.012,24012
883,13,3,28,15:52:18,21.569,21569
857,22,1,1,15:05:36,33.650,33650
927,815,1,17,15:36:31,25.268,25268
842,67,1,15,16:30:23,23.280,23280
934,4,2,17,13:34:06,28.703,28703
855,816,2,23,15:44:26,22.258,22258
970,826,2,4,14:13:00,17.320,17320
957,822,1,5,13:14:17,29.808,29808
974,8,1,34,14:46:35,24.833,24833
842,4,4,46,17:24:24,27.182,27182
890,18,1,24,14:39:26,22.107,22107
933,1,1,35,14:49:40,21.869,21869
915,813,1,21,15:41:54,30.180,30180
862,819,3,48,16:28:45,13.981,13981
944,831,2,39,14:54:38,24.491,24491
953,828,1,11,14:22:52,27.176,27176
858,153,1,15,17:31:05,43.574,43574
883,18,1,9,15:19:38,23.093,23093
942,828,1,16,14:36:37,29.728,29728
863,3,3,36,16:04:47,21.888,21888
976,4,3,22,17:53:38,21:53.187,1313187
954,3,1,21,14:31:29,22.466,22466
927,20,2,37,16:11:15,25.092,25092
957,837,2,17,13:38:55,30.135,30135
930,833,1,17,14:31:33,24.631,24631
952,154,3,37,15:02:52,34.832,34832
944,817,1,3,14:07:06,23.937,23937
861,155,1,5,16:14:39,28.122,28122
859,811,4,48,15:08:23,22.128,22128
861,13,2,14,17:28:39,24.420,24420
845,808,2,26,14:43:33,24.232,24232
850,30,1,15,14:28:22,20.768,20768
893,813,1,16,20:35:13,29.966,29966
936,817,4,46,15:17:22,18.758,18758
943,822,1,8,13:14:42,22.957,22957
927,822,2,25,15:50:42,24.432,24432
982,4,1,1,20:06:42,36.900,36900
959,154,2,43,15:03:00,19.863,19863
957,831,2,16,13:36:33,30.143,30143
929,20,2,32,18:57:31,24.449,24449
902,824,2,13,18:27:52,29.729,29729
938,1,1,26,14:41:34,24.368,24368
879,3,4,50,15:17:16,31.768,31768
945,830,3,38,18:13:19,22.355,22355
903,18,2,28,15:53:59,22.548,22548
866,20,2,63,15:26:26,22.428,22428
847,813,2,19,13:35:30,24.943,24943
942,832,1,19,14:42:10,25.259,25259
950,807,1,4,14:10:50,27.683,27683
881,3,4,42,17:18:44,21.202,21202
972,832,1,24,15:49:33,29.973,29973
891,4,1,13,14:29:10,22.631,22631
880,20,2,21,17:36:32,22.704,22704
978,840,2,42,14:15:32,28.335,28335
945,815,1,6,17:14:27,21.922,21922
896,20,2,31,15:51:05,23.568,23568
916,20,4,48,15:31:17,23.948,23948
956,817,2,28,14:38:18,19.408,19408
909,821,3,50,15:15:08,19.779,19779
850,1,3,51,15:26:17,20.403,20403
885,821,1,28,14:42:09,25.364,25364
886,820,1,38,14:55:52,21.374,21374
841,808,2,36,17:59:47,25.683,25683
909,817,1,13,14:22:38,19.050,19050
915,815,1,25,15:48:06,29.876,29876
942,4,3,26,14:56:18,25.405,25405
847,813,5,61,16:53:19,31.701,31701
950,18,2,27,14:53:52,23.029,23029
929,829,1,19,18:37:18,26.103,26103
967,836,3,52,16:42:00,25.509,25509
968,815,1,9,17:19:50,21.308,21308
938,832,1,10,14:18:38,30.358,30358
879,5,5,59,15:31:24,21.849,21849
940,828,1,13,14:26:01,23.418,23418
873,37,2,30,21:05:01,32.625,32625
890,818,3,50,15:18:45,23.756,23756
956,837,4,50,15:07:11,25.234,25234
886,815,1,13,14:21:03,20.427,20427
843,816,2,34,16:05:10,22.802,22802
880,820,1,6,17:13:26,36.564,36564
875,10,2,31,16:00:08,20.494,20494
856,814,2,31,16:01:23,21.060,21060
864,8,3,48,15:16:02,20.073,20073
961,20,1,16,14:26:54,25.472,25472
950,154,1,1,14:05:35,58.563,58563
927,817,1,4,15:11:13,26.714,26714
902,16,2,13,18:29:29,40.747,40747
852,3,1,11,14:25:16,23.090,23090
891,16,2,26,14:54:42,23.655,23655
906,4,2,44,15:07:33,23.790,23790
855,814,3,35,16:05:21,21.553,21553
931,20,1,36,14:51:19,24.851,24851
914,8,5,43,16:51:48,24.768,24768
868,1,1,21,13:38:11,24.498,24498
879,3,1,9,14:16:06,23.018,23018
