raceid,driverid,stop,lap,time,duration,milliseconds
882,819,2,17,15:34:28,22.183,22183
842,18,2,23,16:44:11,22.471,22471
943,830,2,52,14:17:19,22.589,22589
932,813,1,17,14:25:56,23.660,23660
887,814,2,33,14:03:14,25.099,25099
900,825,2,37,18:09:47,22.273,22273
949,838,3,41,19:12:46,25.316,25316
847,813,3,35,16:10:29,23.593,23593
914,154,1,2,15:06:42,18:53.680,1133680
883,16,2,18,15:36:08,22.199,22199
868,5,2,29,13:52:21,26.434,26434
853,18,2,33,14:55:00,22.095,22095
964,826,2,23,14:42:46,22.943,22943
885,824,1,22,14:34:05,25.098,25098
904,820,1,17,14:30:46,24.337,24337
869,39,1,22,14:34:43,19.535,19535
973,822,1,26,14:41:01,21.689,21689
851,815,1,12,14:24:56,22.215,22215
913,817,2,27,20:55:55,29.113,29113
896,18,1,6,15:13:04,23.517,23517
951,828,1,1,15:05:50,30.529,30529
906,3,2,44,15:07:09,25.102,25102
854,15,1,16,20:36:05,31.048,31048
945,817,2,26,17:51:05,22.118,22118
975,807,1,11,14:19:40,26.764,26764
936,807,2,36,15:00:25,22.222,22222
916,3,1,15,14:32:19,24.433,24433
942,813,1,18,14:40:42,27.851,27851
849,10,2,30,13:58:43,24.959,24959
863,808,3,39,16:10:35,23.167,23167
903,813,1,11,15:23:51,24.010,24010
899,822,1,17,14:26:13,24.166,24166
880,817,2,30,17:51:27,24.177,24177
861,4,1,4,16:12:09,24.653,24653
871,813,1,1,14:06:36,21.842,21842
841,814,2,36,18:00:48,24.332,24332
841,30,1,1,17:05:52,25.021,25021
871,807,1,13,14:33:14,22.152,22152
895,13,2,28,15:50:36,22.871,22871
929,833,2,34,19:04:04,27.573,27573
956,13,3,29,14:40:35,19.015,19015
903,828,1,10,15:22:18,23.677,23677
858,808,1,18,17:36:34,20.738,20738
858,17,3,54,18:39:14,19.525,19525
901,821,2,23,16:46:42,26.325,26325
963,830,2,27,15:51:10,23.856,23856
901,20,1,13,16:27:33,24.432,24432
882,4,1,6,15:14:28,19.719,19719
864,154,1,10,14:18:42,20.223,20223
943,1,1,28,13:42:28,22.304,22304
973,826,1,1,14:04:51,22.235,22235
900,3,1,12,17:27:27,24.331,24331
957,13,3,38,14:13:29,29.346,29346
876,813,2,30,15:50:59,28.053,28053
943,832,2,43,14:04:29,23.776,23776
970,20,3,5,14:15:24,17.362,17362
853,10,1,20,14:36:42,25.147,25147
842,18,1,13,16:26:29,22.400,22400
939,18,1,13,20:28:57,1:05.317,65317
931,3,1,37,14:52:37,24.789,24789
940,826,2,20,14:38:04,23.183,23183
981,825,1,11,14:19:43,24.384,24384
857,13,1,17,15:29:43,21.848,21848
863,813,2,23,15:42:55,22.330,22330
855,16,1,8,15:17:26,21.511,21511
968,835,3,41,18:18:52,22.588,22588
910,13,2,23,14:44:30,22.111,22111
874,815,1,15,15:29:58,21.273,21273
949,836,1,11,18:22:24,26.236,26236
936,1,1,19,14:34:42,23.146,23146
962,831,1,1,20:06:44,25.057,25057
852,808,2,30,15:04:45,21.979,21979
931,822,1,14,14:22:23,24.641,24641
867,813,2,28,14:53:44,21.525,21525
860,4,2,34,17:57:06,21.910,21910
956,836,4,28,14:40:19,18.342,18342
847,813,1,17,13:31:45,23.571,23571
849,2,2,30,13:57:06,24.434,24434
976,840,2,17,17:39:23,15.327,15327
884,807,2,21,14:36:06,19.402,19402
927,831,2,20,15:42:00,25.741,25741
