raceid,driverid,stop,lap,time,duration,milliseconds
864,13,3,29,14:48:17,19.699,19699
870,39,1,18,14:34:22,21.259,21259
910,20,1,9,14:19:37,22.170,22170
880,822,3,40,18:07:27,24.060,24060
855,816,2,23,15:44:26,22.258,22258
977,807,1,14,14:19:44,21.977,21977
967,830,3,28,15:37:27,24:41.433,1481433
914,821,2,11,15:48:25,24.873,24873
966,4,1,16,13:27:27,22.461,22461
842,13,2,27,16:51:17,22.541,22541
937,1,2,30,15:05:42,22.955,22955
965,13,2,29,14:54:55,23.903,23903
949,817,1,6,18:13:44,24.541,24541
950,826,2,19,14:39:28,22.607,22607
936,817,4,46,15:17:22,18.758,18758
943,831,1,12,13:20:51,23.026,23026
929,1,1,15,18:28:52,25.791,25791
843,814,2,32,15:59:51,21.218,21218
907,3,1,11,14:16:41,21.474,21474
849,153,2,31,13:58:46,24.095,24095
916,822,2,30,14:58:59,24.283,24283
856,24,1,1,15:05:51,26.379,26379
936,822,2,38,15:03:21,21.867,21867
852,3,2,30,15:04:42,21.171,21171
980,835,2,30,15:01:36,24.674,24674
902,824,5,40,19:16:59,25.383,25383
895,154,1,12,15:23:30,23.282,23282
955,8,1,8,17:18:49,20.593,20593
942,1,2,43,15:29:55,24.088,24088
854,808,2,29,21:02:43,30.625,30625
858,817,2,41,18:19:37,23.192,23192
851,13,3,40,15:06:53,22.453,22453
958,832,1,16,14:26:49,22.960,22960
956,18,2,26,14:35:01,22.035,22035
980,822,2,30,14:59:31,22.919,22919
853,22,2,32,14:54:59,23.414,23414
953,830,2,31,14:54:44,25.459,25459
848,24,1,15,14:31:23,24.459,24459
894,817,2,31,16:00:11,23.194,23194
981,839,1,16,14:26:42,24.432,24432
867,8,1,14,14:28:21,21.879,21879
881,820,3,31,17:01:52,22.115,22115
882,807,2,29,15:54:43,20.327,20327
869,13,2,24,14:36:49,19.137,19137
859,1,1,16,14:24:18,21.099,21099
861,37,3,39,18:22:06,28.483,28483
890,3,2,29,14:47:10,22.628,22628
875,17,2,32,16:00:11,19.616,19616
876,5,1,32,15:53:40,22.967,22967
844,813,1,11,15:21:09,23.881,23881
913,154,2,22,20:47:09,29.040,29040
909,16,2,32,14:49:41,19.638,19638
884,807,1,8,14:15:59,19.993,19993
857,67,1,18,15:31:43,22.579,22579
863,807,3,36,16:05:05,22.560,22560
963,826,1,1,15:06:13,32.413,32413
958,3,1,17,14:27:51,21.233,21233
954,821,2,41,14:58:41,23.928,23928
843,30,3,39,16:11:49,21.400,21400
880,13,1,8,17:16:00,21.754,21754
841,18,3,37,18:01:49,22.681,22681
962,830,1,1,20:06:26,25.740,25740
878,815,1,22,13:42:28,22.079,22079
903,20,1,12,15:25:00,22.570,22570
852,5,1,1,14:06:14,28.539,28539
886,807,1,12,14:19:40,21.623,21623
901,820,2,27,16:54:31,29.210,29210
885,815,1,29,14:42:57,24.672,24672
879,155,2,18,14:29:44,24.254,24254
887,20,1,13,13:24:55,24.159,24159
895,813,1,9,15:18:58,23.524,23524
945,807,2,24,17:47:36,22.174,22174
944,3,3,48,15:04:53,23.046,23046
880,818,3,44,18:13:03,23.160,23160
934,826,2,44,14:20:27,33.979,33979
904,4,2,35,14:58:14,22.014,22014
927,826,2,21,15:43:36,24.781,24781
871,3,2,36,15:18:36,20.534,20534
914,3,1,2,15:06:10,18:56.516,1136516
860,813,2,37,18:02:03,23.166,23166
968,826,1,8,17:18:19,21.896,21896
970,13,3,5,14:15:48,17.321,17321
