constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
111,trevis,Trevis,American,http://en.wikipedia.org/wiki/Trevis
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
154,lago,Talbot-Lago,French,http://en.wikipedia.org/wiki/Talbot-Lago
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
23,brawn,Brawn,British,http://en.wikipedia.org/wiki/Brawn_GP
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
