corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
159,Corp. Famous Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
203,Corp. Apex MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
341,Corp. Expert Key StonesLtd., , ,,,,,2004-10-12T10:41:26,8,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
405,Corp. Apex OperaAg., , ,,,,,2004-10-12T10:41:26,7,
422,Corp. Computer LightingAg., , ,,,,,2004-10-12T10:41:26,6,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
349,Corp. Expert Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
445,Corp. Expert OperaAg., , ,,,,,2004-10-12T10:41:26,2,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
255,Corp. Famous OperaCorp., , ,,,,,2004-10-12T10:41:26,2,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
199,Corp. Just Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
428,Corp. Computer RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
153,Corp. Famous MachineryCo., , ,,,,,2004-10-12T10:41:26,1,
236,Corp. Driven PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
351,Corp. Famous Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
95,Corp. Just OperaInc., , ,,,,,2004-10-12T10:41:26,2,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
69,Corp. Giant Sail MakersInc., , ,,,,,2004-10-12T10:41:26,1,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
309,Corp. Apex Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
453,Corp. Famous MachineryAg., , ,,,,,2004-10-12T10:41:26,8,
83,Corp. Imperial MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
5,Corp. Apex OperaInc., , ,,,,,2004-10-12T10:41:26,3,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
299,Corp. Just Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,8,
93,Corp. Just MachineryInc., , ,,,,,2004-10-12T10:41:26,4,
276,Corp. Humble PetroleumCorp., , ,,,,,2004-10-12T10:41:26,8,
38,Corp. Driven RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
24,Corp. Computer NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
47,Corp. Expert QuestsInc., , ,,,,,2004-10-12T10:41:26,4,
86,Corp. Imperial PetroleumInc., , ,,,,,2004-10-12T10:41:26,2,
262,Corp. Giant LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
333,Corp. Driven MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
417,Corp. Boston QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
336,Corp. Driven PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
348,Corp. Expert RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,6,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
230,Corp. Computer TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
118,Corp. Boston RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
186,Corp. Imperial PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
176,Corp. Humble PetroleumCo., , ,,,,,2004-10-12T10:41:26,7,
350,Corp. Expert TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
381,Corp. Imperial Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
32,Corp. Driven LightingInc., , ,,,,,2004-10-12T10:41:26,1,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
