statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1930,1930,1999-08-13T00:00:00,1999-09-02T00:00:00,2752.0,
2654,2654,1999-08-13T00:00:00,1999-09-02T00:00:00,7767.0,
3378,3378,1999-08-13T00:00:00,1999-09-02T00:00:00,4985.0,
4154,4154,1999-08-13T00:00:00,1999-09-02T00:00:00,12931.0,
5150,5150,1999-08-13T00:00:00,1999-09-02T00:00:00,20306.0,
5199,5199,1999-08-13T00:00:00,1999-09-02T00:00:00,13583.0,
5356,5356,1999-08-13T00:00:00,1999-09-02T00:00:00,11341.0,
5974,5974,1999-08-13T00:00:00,1999-09-02T00:00:00,15379.0,
6298,6298,1999-08-13T00:00:00,1999-09-02T00:00:00,10793.0,
7149,7149,1999-08-13T00:00:00,1999-09-02T00:00:00,14874.0,
7179,7179,1999-08-13T00:00:00,1999-09-02T00:00:00,20728.0,
7287,7287,1999-08-13T00:00:00,1999-09-02T00:00:00,23497.0,
7296,7296,1999-08-13T00:00:00,1999-09-02T00:00:00,21621.0,
7337,7337,1999-08-13T00:00:00,1999-09-02T00:00:00,16461.0,
7740,7740,1999-08-13T00:00:00,1999-09-02T00:00:00,33648.0,
7790,7790,1999-08-13T00:00:00,1999-09-02T00:00:00,26042.0,
7832,7832,1999-08-13T00:00:00,1999-09-02T00:00:00,15656.0,
7877,7877,1999-08-13T00:00:00,1999-09-02T00:00:00,20608.0,
7916,7916,1999-08-13T00:00:00,1999-09-02T00:00:00,5695.0,
7972,7972,1999-08-13T00:00:00,1999-09-02T00:00:00,21259.0,
8038,8038,1999-08-13T00:00:00,1999-09-02T00:00:00,24640.0,
8057,8057,1999-08-13T00:00:00,1999-09-02T00:00:00,13614.0,
8174,8174,1999-08-13T00:00:00,1999-09-02T00:00:00,13350.0,
8236,8236,1999-08-13T00:00:00,1999-09-02T00:00:00,40522.0,
8275,8275,1999-08-13T00:00:00,1999-09-02T00:00:00,22623.0,
8326,8326,1999-08-13T00:00:00,1999-09-02T00:00:00,24964.0,
8497,8497,1999-08-13T00:00:00,1999-09-02T00:00:00,25757.0,
8632,8632,1999-08-13T00:00:00,1999-09-02T00:00:00,30750.0,
