payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
15339,9785,1999-10-03T00:00:00,15214.0,0,
9901,3871,1999-10-03T00:00:00,3348.0,0,
4372,6045,1999-09-02T00:00:00,8167.0,0,
7268,8949,1999-09-02T00:00:00,18219.0,0,
13107,7538,1999-10-03T00:00:00,2928.0,0,
14122,8565,1999-10-03T00:00:00,21364.0,0,
9763,3674,1999-10-03T00:00:00,8254.0,0,
3169,4812,1999-09-02T00:00:00,13623.0,0,
3806,5469,1999-09-02T00:00:00,10605.0,0,
529,1629,1999-09-02T00:00:00,622.0,0,
11023,5284,1999-10-03T00:00:00,1977.0,0,
12056,6439,1999-10-03T00:00:00,8525.0,0,
455,1497,1999-09-02T00:00:00,6782.0,0,
12087,6470,1999-10-03T00:00:00,6343.0,0,
11943,6316,1999-10-03T00:00:00,13285.0,0,
4584,6259,1999-09-02T00:00:00,7930.0,0,
2091,3665,1999-09-02T00:00:00,4952.0,0,
6698,8379,1999-09-02T00:00:00,11178.0,0,
13954,8396,1999-10-03T00:00:00,12304.0,0,
4470,6145,1999-09-02T00:00:00,9672.0,0,
7265,8946,1999-09-02T00:00:00,23047.0,0,
14834,9280,1999-10-03T00:00:00,10361.0,0,
5120,6798,1999-09-02T00:00:00,15637.0,0,
5613,7293,1999-09-02T00:00:00,16766.0,0,
7960,9641,1999-09-02T00:00:00,55287.0,0,
1041,2391,1999-09-02T00:00:00,3054.0,0,
1971,3532,1999-09-02T00:00:00,2931.0,0,
2349,3946,1999-09-02T00:00:00,6844.0,0,
588,1727,1999-09-02T00:00:00,1583.0,0,
14936,9382,1999-10-03T00:00:00,31393.0,0,
7645,9326,1999-09-02T00:00:00,34679.0,0,
10865,5093,1999-10-03T00:00:00,5137.0,0,
8237,9918,1999-09-02T00:00:00,59221.0,0,
3484,5140,1999-09-02T00:00:00,5788.0,0,
3238,4883,1999-09-02T00:00:00,9048.0,0,
10894,5127,1999-10-03T00:00:00,3045.0,0,
967,2298,1999-09-02T00:00:00,2537.0,0,
13112,7543,1999-10-03T00:00:00,5085.0,0,
15343,9789,1999-10-03T00:00:00,23304.0,0,
11120,5395,1999-10-03T00:00:00,3374.0,0,
10824,5043,1999-10-03T00:00:00,6109.0,0,
6972,8653,1999-09-02T00:00:00,37867.0,0,
1725,3252,1999-09-02T00:00:00,5566.0,0,
11249,5542,1999-10-03T00:00:00,14941.0,0,
5162,6840,1999-09-02T00:00:00,12851.0,0,
1846,3390,1999-09-02T00:00:00,98.0,0,
7627,9308,1999-09-02T00:00:00,31658.0,0,
3738,5398,1999-09-02T00:00:00,7591.0,0,
7948,9629,1999-09-02T00:00:00,49158.0,0,
5998,7679,1999-09-02T00:00:00,29278.0,0,
6050,7731,1999-09-02T00:00:00,20547.0,0,
13373,7809,1999-10-03T00:00:00,8071.0,0,
279,1130,1999-09-02T00:00:00,4673.0,0,
9448,3213,1999-10-03T00:00:00,616.0,0,
7921,9602,1999-09-02T00:00:00,42060.0,0,
14353,8797,1999-10-03T00:00:00,17883.0,0,
13598,8037,1999-10-03T00:00:00,9650.0,0,
14134,8577,1999-10-03T00:00:00,25294.0,0,
3411,5063,1999-09-02T00:00:00,14087.0,0,
1921,3477,1999-09-02T00:00:00,5364.0,0,
13065,7495,1999-10-03T00:00:00,26431.0,0,
9637,3495,1999-10-03T00:00:00,4177.0,0,
3911,5577,1999-09-02T00:00:00,14959.0,0,
9325,3023,1999-10-03T00:00:00,4196.0,0,
10250,4337,1999-10-03T00:00:00,6381.0,0,
11636,5984,1999-10-03T00:00:00,4002.0,0,
8385,732,1999-10-03T00:00:00,16.0,0,
7282,8963,1999-09-02T00:00:00,18661.0,0,
11079,5348,1999-10-03T00:00:00,2231.0,0,
11893,6263,1999-10-03T00:00:00,10190.0,0,
14217,8661,1999-10-03T00:00:00,13187.0,0,
14544,8990,1999-10-03T00:00:00,15709.0,0,
4384,6057,1999-09-02T00:00:00,10541.0,0,
5798,7478,1999-09-02T00:00:00,12931.0,0,
10391,4525,1999-10-03T00:00:00,8631.0,0,
701,1908,1999-09-02T00:00:00,6289.0,0,
15179,9625,1999-10-03T00:00:00,14121.0,0,
13046,7476,1999-10-03T00:00:00,5842.0,0,
9172,2775,1999-10-03T00:00:00,2891.0,0,
10897,5130,1999-10-03T00:00:00,6939.0,0,
10770,4981,1999-10-03T00:00:00,14027.0,0,
192,928,1999-09-02T00:00:00,3465.0,0,
11830,6195,1999-10-03T00:00:00,1586.0,0,
8941,2337,1999-10-03T00:00:00,854.0,0,
12864,7288,1999-10-03T00:00:00,17851.0,0,
13697,8136,1999-10-03T00:00:00,8121.0,0,
3728,5387,1999-09-02T00:00:00,9492.0,0,
6967,8648,1999-09-02T00:00:00,14794.0,0,
10202,4274,1999-10-03T00:00:00,6045.0,0,
790,2042,1999-09-02T00:00:00,3759.0,0,
7857,9538,1999-09-02T00:00:00,14308.0,0,
11954,6327,1999-10-03T00:00:00,7549.0,0,
14033,8476,1999-10-03T00:00:00,25785.0,0,
4713,6390,1999-09-02T00:00:00,14138.0,0,
12355,6758,1999-10-03T00:00:00,4340.0,0,
7716,9397,1999-09-02T00:00:00,31723.0,0,
3849,5513,1999-09-02T00:00:00,4890.0,0,
3822,5485,1999-09-02T00:00:00,285.0,0,
14724,9170,1999-10-03T00:00:00,8536.0,0,
10953,5198,1999-10-03T00:00:00,9917.0,0,
5680,7360,1999-09-02T00:00:00,22507.0,0,
2232,3820,1999-09-02T00:00:00,8879.0,0,
5020,6698,1999-09-02T00:00:00,7306.0,0,
7715,9396,1999-09-02T00:00:00,39553.0,0,
9386,3119,1999-10-03T00:00:00,4878.0,0,
10891,5124,1999-10-03T00:00:00,1016.0,0,
14065,8508,1999-10-03T00:00:00,4311.0,0,
9256,2909,1999-10-03T00:00:00,1604.0,0,
2804,4430,1999-09-02T00:00:00,1493.0,0,
8682,1770,1999-10-03T00:00:00,1078.0,0,
4556,6231,1999-09-02T00:00:00,11109.0,0,
39,401,1999-09-02T00:00:00,7529.0,0,
1712,3237,1999-09-02T00:00:00,9384.0,0,
8907,2266,1999-10-03T00:00:00,1288.0,0,
238,1050,1999-09-02T00:00:00,8878.0,0,
