corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
130,Corp. Computer TransitCo., , ,,,,,2004-10-12T10:41:26,6,
169,Corp. Giant Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
191,Corp. Just Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
216,Corp. Boston PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
94,Corp. Just NeedleworkInc., , ,,,,,2004-10-12T10:41:26,4,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
300,Corp. Just TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
423,Corp. Computer MachineryAg., , ,,,,,2004-10-12T10:41:26,7,
424,Corp. Computer NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
110,Corp. Apex TransitCo., , ,,,,,2004-10-12T10:41:26,7,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
269,Corp. Giant Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,2,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
282,Corp. Imperial LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
