payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1474,2948,1999-09-02T00:00:00,3878.0,0,
2924,4560,1999-09-02T00:00:00,7337.0,0,
11666,6018,1999-10-03T00:00:00,7865.0,0,
12271,6671,1999-10-03T00:00:00,6106.0,0,
6622,8303,1999-09-02T00:00:00,26991.0,0,
2519,4127,1999-09-02T00:00:00,3546.0,0,
7185,8866,1999-09-02T00:00:00,49707.0,0,
14784,9230,1999-10-03T00:00:00,20081.0,0,
14989,9435,1999-10-03T00:00:00,30572.0,0,
81,606,1999-09-02T00:00:00,4474.0,0,
12002,6378,1999-10-03T00:00:00,7930.0,0,
1339,2784,1999-09-02T00:00:00,1360.0,0,
5929,7610,1999-09-02T00:00:00,21792.0,0,
599,1757,1999-09-02T00:00:00,1342.0,0,
428,1456,1999-09-02T00:00:00,9291.0,0,
5985,7666,1999-09-02T00:00:00,32051.0,0,
3360,5010,1999-09-02T00:00:00,5075.0,0,
9533,3338,1999-10-03T00:00:00,4302.0,0,
7302,8983,1999-09-02T00:00:00,39983.0,0,
4336,6009,1999-09-02T00:00:00,10984.0,0,
8900,2250,1999-10-03T00:00:00,2734.0,0,
10060,4083,1999-10-03T00:00:00,4986.0,0,
14012,8455,1999-10-03T00:00:00,3658.0,0,
11804,6166,1999-10-03T00:00:00,13262.0,0,
4857,6534,1999-09-02T00:00:00,25020.0,0,
14130,8573,1999-10-03T00:00:00,19263.0,0,
7644,9325,1999-09-02T00:00:00,21989.0,0,
13900,8342,1999-10-03T00:00:00,13986.0,0,
10404,4538,1999-10-03T00:00:00,4971.0,0,
5292,6970,1999-09-02T00:00:00,16257.0,0,
4814,6491,1999-09-02T00:00:00,17182.0,0,
7154,8835,1999-09-02T00:00:00,17178.0,0,
6677,8358,1999-09-02T00:00:00,18492.0,0,
14085,8528,1999-10-03T00:00:00,2612.0,0,
10702,4905,1999-10-03T00:00:00,3956.0,0,
13641,8080,1999-10-03T00:00:00,13720.0,0,
9599,3435,1999-10-03T00:00:00,3606.0,0,
7089,8770,1999-09-02T00:00:00,34655.0,0,
15537,9983,1999-10-03T00:00:00,47930.0,0,
7980,9661,1999-09-02T00:00:00,16825.0,0,
6001,7682,1999-09-02T00:00:00,9736.0,0,
171,874,1999-09-02T00:00:00,4265.0,0,
15467,9913,1999-10-03T00:00:00,38248.0,0,
100,672,1999-09-02T00:00:00,4690.0,0,
4962,6639,1999-09-02T00:00:00,6891.0,0,
75,586,1999-09-02T00:00:00,2522.0,0,
5684,7364,1999-09-02T00:00:00,13079.0,0,
8043,9724,1999-09-02T00:00:00,41314.0,0,
14432,8876,1999-10-03T00:00:00,20898.0,0,
8288,9969,1999-09-02T00:00:00,82573.0,0,
11222,5514,1999-10-03T00:00:00,11112.0,0,
12599,7010,1999-10-03T00:00:00,4213.0,0,
5302,6980,1999-09-02T00:00:00,14181.0,0,
1226,2649,1999-09-02T00:00:00,4051.0,0,
13285,7719,1999-10-03T00:00:00,5569.0,0,
4606,6282,1999-09-02T00:00:00,14782.0,0,
14485,8929,1999-10-03T00:00:00,22623.0,0,
2692,4313,1999-09-02T00:00:00,6358.0,0,
13805,8246,1999-10-03T00:00:00,10513.0,0,
1352,2799,1999-09-02T00:00:00,13324.0,0,
9818,3751,1999-10-03T00:00:00,6894.0,0,
5568,7248,1999-09-02T00:00:00,9284.0,0,
15246,9692,1999-10-03T00:00:00,12895.0,0,
5586,7266,1999-09-02T00:00:00,12287.0,0,
6307,7988,1999-09-02T00:00:00,13999.0,0,
7296,8977,1999-09-02T00:00:00,25975.0,0,
12727,7147,1999-10-03T00:00:00,14161.0,0,
257,1094,1999-09-02T00:00:00,4114.0,0,
14979,9425,1999-10-03T00:00:00,22355.0,0,
9634,3483,1999-10-03T00:00:00,5325.0,0,
13032,7462,1999-10-03T00:00:00,4493.0,0,
14262,8706,1999-10-03T00:00:00,10993.0,0,
15352,9798,1999-10-03T00:00:00,27860.0,0,
13454,7890,1999-10-03T00:00:00,5805.0,0,
4468,6143,1999-09-02T00:00:00,16265.0,0,
11761,6121,1999-10-03T00:00:00,7092.0,0,
11263,5558,1999-10-03T00:00:00,3569.0,0,
6888,8569,1999-09-02T00:00:00,35536.0,0,
9051,2558,1999-10-03T00:00:00,4164.0,0,
14951,9397,1999-10-03T00:00:00,24005.0,0,
11965,6338,1999-10-03T00:00:00,8142.0,0,
5448,7127,1999-09-02T00:00:00,21111.0,0,
13544,7981,1999-10-03T00:00:00,11971.0,0,
7323,9004,1999-09-02T00:00:00,12980.0,0,
8493,1233,1999-10-03T00:00:00,3376.0,0,
12717,7136,1999-10-03T00:00:00,12891.0,0,
15282,9728,1999-10-03T00:00:00,22039.0,0,
2818,4445,1999-09-02T00:00:00,8407.0,0,
2931,4567,1999-09-02T00:00:00,1382.0,0,
1736,3264,1999-09-02T00:00:00,5444.0,0,
15210,9656,1999-10-03T00:00:00,39719.0,0,
1622,3136,1999-09-02T00:00:00,4438.0,0,
6828,8509,1999-09-02T00:00:00,43188.0,0,
3245,4890,1999-09-02T00:00:00,1735.0,0,
13204,7637,1999-10-03T00:00:00,4735.0,0,
4655,6332,1999-09-02T00:00:00,11713.0,0,
2111,3685,1999-09-02T00:00:00,12324.0,0,
14938,9384,1999-10-03T00:00:00,19648.0,0,
1157,2552,1999-09-02T00:00:00,4469.0,0,
446,1482,1999-09-02T00:00:00,1088.0,0,
9860,3808,1999-10-03T00:00:00,1741.0,0,
3938,5604,1999-09-02T00:00:00,8379.0,0,
7036,8717,1999-09-02T00:00:00,32706.0,0,
14973,9419,1999-10-03T00:00:00,30927.0,0,
3910,5576,1999-09-02T00:00:00,8175.0,0,
13546,7983,1999-10-03T00:00:00,6050.0,0,
8740,1916,1999-10-03T00:00:00,347.0,0,
13450,7886,1999-10-03T00:00:00,4969.0,0,
10045,4063,1999-10-03T00:00:00,5592.0,0,
12534,6943,1999-10-03T00:00:00,3281.0,0,
