corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
230,Corp. Computer TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
350,Corp. Expert TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
368,Corp. Giant RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
234,Corp. Driven NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
313,Corp. Boston MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
377,Corp. Humble QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
472,Corp. Humble LightingAg., , ,,,,,2004-10-12T10:41:26,4,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
490,Corp. Imperial TransitAg., , ,,,,,2004-10-12T10:41:26,2,
495,Corp. Just OperaAg., , ,,,,,2004-10-12T10:41:26,3,
146,Corp. Expert PetroleumCo., , ,,,,,2004-10-12T10:41:26,5,
183,Corp. Imperial MachineryCo., , ,,,,,2004-10-12T10:41:26,7,
212,Corp. Boston LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
221,Corp. Computer Key StonesCorp., , ,,,,,2004-10-12T10:41:26,5,
277,Corp. Humble QuestsCorp., , ,,,,,2004-10-12T10:41:26,4,
335,Corp. Driven OperaLtd., , ,,,,,2004-10-12T10:41:26,4,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
452,Corp. Famous LightingAg., , ,,,,,2004-10-12T10:41:26,2,
459,Corp. Famous Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
78,Corp. Humble RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
447,Corp. Expert QuestsAg., , ,,,,,2004-10-12T10:41:26,3,
53,Corp. Famous MachineryInc., , ,,,,,2004-10-12T10:41:26,4,
125,Corp. Computer OperaCo., , ,,,,,2004-10-12T10:41:26,5,
280,Corp. Humble TransitCorp., , ,,,,,2004-10-12T10:41:26,5,
48,Corp. Expert RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
382,Corp. Imperial LightingLtd., , ,,,,,2004-10-12T10:41:26,3,
498,Corp. Just RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
11,Corp. Boston Key StonesInc., , ,,,,,2004-10-12T10:41:26,5,
28,Corp. Computer RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
46,Corp. Expert PetroleumInc., , ,,,,,2004-10-12T10:41:26,8,
23,Corp. Computer MachineryInc., , ,,,,,2004-10-12T10:41:26,6,
94,Corp. Just NeedleworkInc., , ,,,,,2004-10-12T10:41:26,4,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
71,Corp. Humble Key StonesInc., , ,,,,,2004-10-12T10:41:26,4,
