charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
70457,7814,500,7,1999-07-20T10:49:02,461.0,7814,
1955455,8698,476,9,1999-07-20T10:47:53,1924.0,8698,
1374182,6599,497,8,1999-09-26T10:49:20,1372.0,26599,
1611260,4997,495,2,1999-08-21T10:44:27,623.0,14997,
28533,4962,436,10,1999-07-15T10:45:48,2890.0,4962,
658665,9955,467,8,1999-06-18T10:48:07,3828.0,9955,
1300482,4393,470,5,1999-08-05T10:43:40,3751.0,4393,
844482,7634,486,2,1999-07-27T10:47:03,1778.0,7634,
501213,8862,145,3,1999-08-13T10:43:43,2258.0,18862,
1909647,7576,393,3,1999-07-26T10:44:20,3735.0,7576,
1564964,7717,493,3,1999-06-30T10:48:37,2218.0,7717,
566022,6991,412,3,1999-09-04T10:48:41,32.0,16991,
1730688,9603,493,10,1999-08-29T10:45:58,919.0,19603,
1550667,9399,418,3,1999-08-09T10:47:31,4930.0,9399,
808588,5397,498,4,1999-07-05T10:44:16,473.0,5397,
1752640,5830,391,10,1999-09-28T10:47:41,1960.0,25830,
802561,9738,378,2,1999-07-24T10:43:49,1840.0,9738,
665107,6238,431,7,1999-08-06T10:48:37,306.0,6238,
637247,7256,400,3,1999-10-04T10:46:29,3412.0,27256,
1946327,8530,450,2,1999-09-20T10:47:11,156.0,28530,
16197,9046,481,4,1999-09-14T10:44:50,3420.0,29046,
683253,8635,460,7,1999-06-16T10:50:02,2702.0,8635,
1984042,6624,488,5,1999-06-22T10:50:06,1634.0,6624,
1107498,4468,484,3,1999-07-31T10:44:10,2317.0,4468,
851813,9043,485,6,1999-06-21T10:47:36,4935.0,9043,
1083863,6739,490,10,1999-06-18T10:50:05,3167.0,6739,
1906583,6646,489,7,1999-08-11T10:44:06,1022.0,6646,
1474659,4127,369,9,1999-10-05T10:49:22,4194.0,24127,
1319309,9409,363,10,1999-06-19T10:45:04,50.0,9409,
1974931,8987,500,4,1999-06-19T10:49:23,1342.0,8987,
1525213,7168,410,5,1999-09-07T10:45:33,2684.0,17168,
1823916,8395,430,3,1999-06-16T10:45:25,241.0,8395,
1915015,7647,493,4,1999-09-16T10:44:44,1602.0,27647,
1587270,3496,399,6,1999-08-07T10:50:21,3223.0,3496,
1951042,6743,452,9,1999-08-13T10:47:33,1778.0,16743,
1830536,9680,446,7,1999-10-13T10:45:57,2711.0,0,
1921575,3767,500,3,1999-07-22T10:45:15,4257.0,3767,
1123575,3379,454,8,1999-09-27T10:45:23,3802.0,23379,
809580,6585,456,7,1999-08-23T10:44:20,3311.0,16585,
1173159,9342,445,9,1999-09-13T10:49:15,1545.0,29342,
657304,5869,486,8,1999-09-01T10:48:01,3647.0,15869,
1929489,8993,495,3,1999-10-01T10:45:53,4428.0,28993,
1575069,9489,486,10,1999-08-16T10:49:24,3360.0,19489,
1141429,7654,335,4,1999-09-03T10:46:48,4505.0,17654,
1208488,7326,500,10,1999-08-13T10:44:15,2883.0,17326,
1035298,9869,497,6,1999-09-20T10:46:20,3814.0,29869,
660139,8272,418,6,1999-08-27T10:48:14,46.0,18272,
1571793,9745,489,6,1999-07-14T10:49:08,2286.0,9745,
1488642,9703,401,7,1999-08-02T10:50:27,4171.0,9703,
756858,9112,492,5,1999-09-15T10:47:59,4068.0,29112,
1507814,9473,456,2,1999-07-12T10:44:12,159.0,9473,
1853880,9793,495,9,1999-09-21T10:47:46,1589.0,29793,
1207154,9745,486,7,1999-08-04T10:44:09,4597.0,9745,
566177,6542,476,4,1999-09-21T10:48:42,3412.0,26542,
1690939,7919,481,10,1999-06-29T10:50:38,4963.0,7919,
1612532,4142,465,3,1999-09-22T10:44:33,4619.0,24142,
759269,6676,412,3,1999-07-14T10:48:10,4759.0,6676,
937985,9592,486,7,1999-08-31T10:46:33,3328.0,19592,
1104798,9832,487,8,1999-06-16T10:43:59,1440.0,9832,
1221153,8517,482,9,1999-08-04T10:45:13,1057.0,8517,
1282561,6566,326,4,1999-07-15T10:49:59,4054.0,6566,
1288644,9849,337,7,1999-09-13T10:50:27,2104.0,29849,
1180653,7717,471,4,1999-08-08T10:49:50,3963.0,7717,
680130,9221,500,9,1999-07-08T10:49:48,3312.0,9221,
861006,6953,404,6,1999-07-23T10:48:18,622.0,6953,
1313216,3143,474,9,1999-09-20T10:44:36,3530.0,23143,
1831619,5527,439,5,1999-07-05T10:46:02,2632.0,5527,
1092232,5483,466,2,1999-07-18T10:50:44,3810.0,5483,
1719676,9221,361,4,1999-10-03T10:45:06,4294.0,29221,
1138263,9628,426,4,1999-09-08T10:46:34,4931.0,19628,
1590082,1850,405,7,1999-06-18T10:50:34,3586.0,1850,
1954882,9717,306,4,1999-09-13T10:47:50,3483.0,29717,
957195,9937,403,10,1999-09-13T10:48:01,3457.0,29937,
1577186,9769,499,2,1999-09-23T10:49:34,3488.0,29769,
745523,8650,464,2,1999-09-29T10:47:07,1518.0,28650,
1114332,6769,414,3,1999-10-08T10:44:41,4565.0,26769,
1129466,9374,490,2,1999-09-02T10:45:52,2891.0,19374,
1525110,9078,428,8,1999-07-22T10:45:32,1355.0,9078,
789512,6046,475,5,1999-08-27T10:50:31,4516.0,16046,
1789822,8987,336,3,1999-09-09T10:50:33,3620.0,18987,
613288,2864,468,6,1999-08-20T10:44:37,291.0,12864,
1240877,7111,407,7,1999-07-01T10:46:46,971.0,7111,
1196717,8305,492,7,1999-09-25T10:51:05,2202.0,28305,
1546707,6411,488,8,1999-09-02T10:47:13,3952.0,16411,
872487,8247,500,2,1999-10-10T10:49:12,889.0,28247,
1850432,4397,490,7,1999-09-28T10:47:30,1339.0,24397,
792457,7604,489,5,1999-08-04T10:50:45,275.0,7604,
1886857,7416,500,10,1999-06-17T10:50:19,3902.0,7416,
1129494,9579,500,10,1999-09-26T10:45:53,4497.0,29579,
1661643,8362,349,5,1999-10-06T10:48:21,353.0,28362,
669351,8762,499,7,1999-06-18T10:48:57,2056.0,8762,
882534,9771,466,2,1999-09-20T10:49:58,1091.0,29771,
1663318,3098,444,4,1999-08-05T10:48:28,2353.0,3098,
1702340,7482,418,10,1999-07-25T10:43:48,914.0,7482,
1917769,6519,451,8,1999-09-05T10:44:57,2815.0,16519,
1629744,2985,489,10,1999-07-11T10:45:54,4755.0,2985,
1397067,9316,388,3,1999-09-30T10:51:07,4669.0,29316,
520587,8277,473,8,1999-10-08T10:45:10,3381.0,28277,
946955,7527,391,8,1999-06-21T10:47:14,1109.0,7527,
1130421,7638,499,3,1999-08-09T10:45:57,722.0,7638,
1744922,2836,469,5,1999-10-12T10:47:05,375.0,22836,
