payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
13118,7549,1999-10-03T00:00:00,19097.0,0,
8184,9865,1999-09-02T00:00:00,33566.0,0,
530,1631,1999-09-02T00:00:00,1209.0,0,
13646,8085,1999-10-03T00:00:00,4777.0,0,
675,1868,1999-09-02T00:00:00,3075.0,0,
10242,4328,1999-10-03T00:00:00,3502.0,0,
3350,4997,1999-09-02T00:00:00,6034.0,0,
8826,2103,1999-10-03T00:00:00,1223.0,0,
1532,3030,1999-09-02T00:00:00,7298.0,0,
7869,9550,1999-09-02T00:00:00,44568.0,0,
13894,8336,1999-10-03T00:00:00,1978.0,0,
9038,2529,1999-10-03T00:00:00,7085.0,0,
5471,7150,1999-09-02T00:00:00,26837.0,0,
6414,8095,1999-09-02T00:00:00,21113.0,0,
4118,5786,1999-09-02T00:00:00,6218.0,0,
3871,5536,1999-09-02T00:00:00,11628.0,0,
1683,3202,1999-09-02T00:00:00,1414.0,0,
9211,2840,1999-10-03T00:00:00,3641.0,0,
10789,5002,1999-10-03T00:00:00,11522.0,0,
12160,6548,1999-10-03T00:00:00,7405.0,0,
4091,5759,1999-09-02T00:00:00,8392.0,0,
3685,5344,1999-09-02T00:00:00,13763.0,0,
355,1303,1999-09-02T00:00:00,1540.0,0,
9638,3496,1999-10-03T00:00:00,2234.0,0,
12438,6845,1999-10-03T00:00:00,11956.0,0,
12993,7421,1999-10-03T00:00:00,6699.0,0,
1600,3110,1999-09-02T00:00:00,809.0,0,
4027,5695,1999-09-02T00:00:00,262.0,0,
690,1890,1999-09-02T00:00:00,283.0,0,
2012,3577,1999-09-02T00:00:00,1906.0,0,
10073,4098,1999-10-03T00:00:00,6037.0,0,
10219,4298,1999-10-03T00:00:00,1415.0,0,
5060,6738,1999-09-02T00:00:00,7009.0,0,
13483,7920,1999-10-03T00:00:00,12358.0,0,
7170,8851,1999-09-02T00:00:00,23546.0,0,
12121,6509,1999-10-03T00:00:00,3779.0,0,
4620,6296,1999-09-02T00:00:00,27196.0,0,
3220,4865,1999-09-02T00:00:00,21518.0,0,
7487,9168,1999-09-02T00:00:00,29240.0,0,
1024,2371,1999-09-02T00:00:00,3311.0,0,
5569,7249,1999-09-02T00:00:00,5883.0,0,
3519,5176,1999-09-02T00:00:00,12191.0,0,
6832,8513,1999-09-02T00:00:00,20667.0,0,
11417,5745,1999-10-03T00:00:00,3166.0,0,
14067,8510,1999-10-03T00:00:00,14098.0,0,
6657,8338,1999-09-02T00:00:00,33288.0,0,
8557,1418,1999-10-03T00:00:00,1239.0,0,
3918,5584,1999-09-02T00:00:00,10281.0,0,
3268,4913,1999-09-02T00:00:00,5864.0,0,
14737,9183,1999-10-03T00:00:00,5402.0,0,
766,2008,1999-09-02T00:00:00,1344.0,0,
11038,5302,1999-10-03T00:00:00,3748.0,0,
9878,3837,1999-10-03T00:00:00,11337.0,0,
8080,9761,1999-09-02T00:00:00,33503.0,0,
14569,9015,1999-10-03T00:00:00,10414.0,0,
11696,6050,1999-10-03T00:00:00,7993.0,0,
3732,5391,1999-09-02T00:00:00,14762.0,0,
9540,3346,1999-10-03T00:00:00,3901.0,0,
10079,4106,1999-10-03T00:00:00,8279.0,0,
10576,4761,1999-10-03T00:00:00,6695.0,0,
13426,7862,1999-10-03T00:00:00,5892.0,0,
12314,6716,1999-10-03T00:00:00,7546.0,0,
11774,6134,1999-10-03T00:00:00,12629.0,0,
14874,9320,1999-10-03T00:00:00,29220.0,0,
5425,7104,1999-09-02T00:00:00,3665.0,0,
5490,7169,1999-09-02T00:00:00,5529.0,0,
7646,9327,1999-09-02T00:00:00,26689.0,0,
9586,3411,1999-10-03T00:00:00,3882.0,0,
13788,8229,1999-10-03T00:00:00,12506.0,0,
8755,1947,1999-10-03T00:00:00,3878.0,0,
14040,8483,1999-10-03T00:00:00,3727.0,0,
773,2021,1999-09-02T00:00:00,2715.0,0,
5897,7577,1999-09-02T00:00:00,16962.0,0,
10203,4275,1999-10-03T00:00:00,4704.0,0,
14536,8982,1999-10-03T00:00:00,21468.0,0,
6833,8514,1999-09-02T00:00:00,18511.0,0,
9804,3731,1999-10-03T00:00:00,9377.0,0,
10630,4825,1999-10-03T00:00:00,8684.0,0,
6464,8145,1999-09-02T00:00:00,23282.0,0,
8806,2069,1999-10-03T00:00:00,188.0,0,
2449,4052,1999-09-02T00:00:00,5355.0,0,
1946,3505,1999-09-02T00:00:00,11897.0,0,
12952,7380,1999-10-03T00:00:00,5678.0,0,
7288,8969,1999-09-02T00:00:00,37959.0,0,
3326,4971,1999-09-02T00:00:00,13690.0,0,
12641,7056,1999-10-03T00:00:00,15688.0,0,
1883,3435,1999-09-02T00:00:00,116.0,0,
4721,6398,1999-09-02T00:00:00,18357.0,0,
13470,7906,1999-10-03T00:00:00,10025.0,0,
11659,6009,1999-10-03T00:00:00,4391.0,0,
8316,9997,1999-09-02T00:00:00,115947.0,0,
