orderid,productid,unitprice,quantity,discount
10389,10,24.8,16,0.0
10833,7,30.0,20,0.0
10973,75,7.75,10,0.0
10786,8,40.0,30,0.0
10755,56,38.0,30,0.0
10885,77,13.0,25,0.0
10796,69,36.0,24,0.0
10490,59,44.0,60,0.0
10998,61,28.5,7,0.0
10640,69,36.0,20,0.0
11027,62,49.3,21,0.0
10902,62,49.3,6,0.0
11056,55,24.0,35,0.0
10668,64,33.25,15,0.0
10943,22,21.0,21,0.0
10746,69,36.0,40,0.0
10331,54,5.9,15,0.0
10728,40,18.4,6,0.0
10795,17,39.0,35,0.0
10573,34,14.0,40,0.0
10837,76,18.0,21,0.0
10733,28,45.6,20,0.0
10612,60,34.0,40,0.0
10575,76,18.0,10,0.0
10837,40,18.4,25,0.0
10420,13,4.8,2,0.0
10396,23,7.2,40,0.0
10416,57,15.6,20,0.0
10966,56,38.0,12,0.0
10977,47,9.5,30,0.0
11002,55,24.0,40,0.0
10764,3,10.0,20,0.0
10339,4,17.6,10,0.0
10264,41,7.7,25,0.0
10785,75,7.75,10,0.0
10909,7,30.0,12,0.0
10850,33,2.5,4,0.0
10791,29,123.79,14,0.0
10594,58,13.25,30,0.0
10376,31,10.0,42,0.0
10304,49,16.0,30,0.0
10955,75,7.75,12,0.0
10286,35,14.4,100,0.0
11064,17,39.0,77,0.0
11031,13,6.0,80,0.0
10881,73,15.0,10,0.0
10367,65,16.8,15,0.0
10515,60,34.0,84,0.0
10760,27,43.9,40,0.0
10685,41,9.65,4,0.0
10911,17,39.0,12,0.0
10275,59,44.0,6,0.0
10701,71,21.5,20,0.0
10693,73,15.0,15,0.0
10701,76,18.0,35,0.0
10528,11,21.0,3,0.0
10710,47,9.5,5,0.0
10448,40,14.7,20,0.0
10535,11,21.0,50,0.0
10436,46,9.6,5,0.0
11052,43,46.0,30,0.0
10343,68,10.0,4,0.0
10395,53,26.2,70,0.0
10312,53,26.2,20,0.0
10593,69,36.0,20,0.0
10895,60,34.0,100,0.0
10924,10,31.0,20,0.0
10273,33,2.0,20,0.0
10722,2,19.0,3,0.0
10505,62,49.3,3,0.0
10612,10,31.0,70,0.0
10971,29,123.79,14,0.0
10944,44,19.45,18,0.0
10969,46,12.0,9,0.0
10744,40,18.4,50,0.0
10364,69,28.8,30,0.0
10890,41,9.65,14,0.0
11058,61,28.5,4,0.0
10406,28,36.4,42,0.0
10900,70,15.0,3,0.0
10500,15,15.5,12,0.0
10524,10,31.0,2,0.0
10343,76,14.4,15,0.0
11055,51,53.0,20,0.0
11072,64,33.25,130,0.0
10285,1,14.4,45,0.0
10546,7,30.0,10,0.0
11077,23,9.0,2,0.0
10945,13,6.0,20,0.0
10999,41,9.65,20,0.0
10689,1,18.0,35,0.0
10489,16,13.9,18,0.0
