payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
7928,9609,1999-09-02T00:00:00,38250.0,0,
7615,9296,1999-09-02T00:00:00,12216.0,0,
6998,8679,1999-09-02T00:00:00,38814.0,0,
14222,8666,1999-10-03T00:00:00,12038.0,0,
13741,8182,1999-10-03T00:00:00,34090.0,0,
1399,2854,1999-09-02T00:00:00,6211.0,0,
6705,8386,1999-09-02T00:00:00,20071.0,0,
3343,4990,1999-09-02T00:00:00,14974.0,0,
2716,4339,1999-09-02T00:00:00,4940.0,0,
4682,6359,1999-09-02T00:00:00,16770.0,0,
3997,5665,1999-09-02T00:00:00,11084.0,0,
1922,3478,1999-09-02T00:00:00,7125.0,0,
12281,6681,1999-10-03T00:00:00,617.0,0,
9703,3589,1999-10-03T00:00:00,6598.0,0,
12214,6608,1999-10-03T00:00:00,27975.0,0,
2918,4554,1999-09-02T00:00:00,1639.0,0,
9033,2524,1999-10-03T00:00:00,6698.0,0,
8693,1812,1999-10-03T00:00:00,8158.0,0,
1791,3326,1999-09-02T00:00:00,3535.0,0,
4557,6232,1999-09-02T00:00:00,15207.0,0,
14475,8919,1999-10-03T00:00:00,23958.0,0,
11647,5997,1999-10-03T00:00:00,7524.0,0,
705,1913,1999-09-02T00:00:00,75.0,0,
1131,2516,1999-09-02T00:00:00,4935.0,0,
6678,8359,1999-09-02T00:00:00,13196.0,0,
4901,6578,1999-09-02T00:00:00,4388.0,0,
4646,6323,1999-09-02T00:00:00,16906.0,0,
13757,8198,1999-10-03T00:00:00,18603.0,0,
4055,5723,1999-09-02T00:00:00,909.0,0,
12564,6974,1999-10-03T00:00:00,7459.0,0,
9782,3700,1999-10-03T00:00:00,2793.0,0,
13203,7635,1999-10-03T00:00:00,7233.0,0,
9297,2977,1999-10-03T00:00:00,4992.0,0,
12400,6806,1999-10-03T00:00:00,25464.0,0,
2306,3899,1999-09-02T00:00:00,7462.0,0,
719,1932,1999-09-02T00:00:00,4522.0,0,
1303,2743,1999-09-02T00:00:00,3014.0,0,
3895,5561,1999-09-02T00:00:00,2013.0,0,
8256,9937,1999-09-02T00:00:00,52583.0,0,
12488,6897,1999-10-03T00:00:00,5497.0,0,
11205,5494,1999-10-03T00:00:00,1267.0,0,
19,301,1999-09-02T00:00:00,4519.0,0,
7733,9414,1999-09-02T00:00:00,48016.0,0,
6385,8066,1999-09-02T00:00:00,20454.0,0,
10171,4227,1999-10-03T00:00:00,7255.0,0,
4996,6673,1999-09-02T00:00:00,15323.0,0,
10633,4829,1999-10-03T00:00:00,525.0,0,
7277,8958,1999-09-02T00:00:00,23634.0,0,
1416,2876,1999-09-02T00:00:00,6304.0,0,
9456,3223,1999-10-03T00:00:00,7824.0,0,
4123,5791,1999-09-02T00:00:00,493.0,0,
11179,5461,1999-10-03T00:00:00,2488.0,0,
14073,8516,1999-10-03T00:00:00,16194.0,0,
6514,8195,1999-09-02T00:00:00,15903.0,0,
4526,6201,1999-09-02T00:00:00,3503.0,0,
4553,6228,1999-09-02T00:00:00,16903.0,0,
7480,9161,1999-09-02T00:00:00,25558.0,0,
1813,3353,1999-09-02T00:00:00,6074.0,0,
2513,4121,1999-09-02T00:00:00,9384.0,0,
11785,6145,1999-10-03T00:00:00,3682.0,0,
15244,9690,1999-10-03T00:00:00,31680.0,0,
14760,9206,1999-10-03T00:00:00,15573.0,0,
12770,7192,1999-10-03T00:00:00,3840.0,0,
1736,3264,1999-09-02T00:00:00,5444.0,0,
3730,5389,1999-09-02T00:00:00,10883.0,0,
14332,8776,1999-10-03T00:00:00,13067.0,0,
13361,7797,1999-10-03T00:00:00,5258.0,0,
4619,6295,1999-09-02T00:00:00,10783.0,0,
7373,9054,1999-09-02T00:00:00,19588.0,0,
13993,8436,1999-10-03T00:00:00,4384.0,0,
11706,6063,1999-10-03T00:00:00,2231.0,0,
9927,3911,1999-10-03T00:00:00,4139.0,0,
9770,3682,1999-10-03T00:00:00,2097.0,0,
14421,8865,1999-10-03T00:00:00,11095.0,0,
8081,9762,1999-09-02T00:00:00,51625.0,0,
11512,5852,1999-10-03T00:00:00,1070.0,0,
11472,5807,1999-10-03T00:00:00,4168.0,0,
1010,2352,1999-09-02T00:00:00,4380.0,0,
4847,6524,1999-09-02T00:00:00,11635.0,0,
1311,2753,1999-09-02T00:00:00,580.0,0,
