statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2825,2825,1999-08-13T00:00:00,1999-09-02T00:00:00,4834.0,
3504,3504,1999-08-13T00:00:00,1999-09-02T00:00:00,10280.0,
3650,3650,1999-08-13T00:00:00,1999-09-02T00:00:00,8749.0,
4119,4119,1999-08-13T00:00:00,1999-09-02T00:00:00,11522.0,
4878,4878,1999-08-13T00:00:00,1999-09-02T00:00:00,13890.0,
5235,5235,1999-08-13T00:00:00,1999-09-02T00:00:00,14933.0,
5598,5598,1999-08-13T00:00:00,1999-09-02T00:00:00,26691.0,
6376,6376,1999-08-13T00:00:00,1999-09-02T00:00:00,21464.0,
6452,6452,1999-08-13T00:00:00,1999-09-02T00:00:00,15195.0,
6740,6740,1999-08-13T00:00:00,1999-09-02T00:00:00,14257.0,
6971,6971,1999-08-13T00:00:00,1999-09-02T00:00:00,20628.0,
7053,7053,1999-08-13T00:00:00,1999-09-02T00:00:00,21535.0,
7841,7841,1999-08-13T00:00:00,1999-09-02T00:00:00,22552.0,
7890,7890,1999-08-13T00:00:00,1999-09-02T00:00:00,13391.0,
7912,7912,1999-08-13T00:00:00,1999-09-02T00:00:00,9345.0,
8120,8120,1999-08-13T00:00:00,1999-09-02T00:00:00,22265.0,
8228,8228,1999-08-13T00:00:00,1999-09-02T00:00:00,18627.0,
8401,8401,1999-08-13T00:00:00,1999-09-02T00:00:00,14940.0,
8652,8652,1999-08-13T00:00:00,1999-09-02T00:00:00,22787.0,
9009,9009,1999-08-13T00:00:00,1999-09-02T00:00:00,21959.0,
9035,9035,1999-08-13T00:00:00,1999-09-02T00:00:00,32912.0,
9112,9112,1999-08-13T00:00:00,1999-09-02T00:00:00,29088.0,
9248,9248,1999-08-13T00:00:00,1999-09-02T00:00:00,35781.0,
9253,9253,1999-08-13T00:00:00,1999-09-02T00:00:00,30182.0,
9285,9285,1999-08-13T00:00:00,1999-09-02T00:00:00,25760.0,
9373,9373,1999-08-13T00:00:00,1999-09-02T00:00:00,52419.0,
9376,9376,1999-08-13T00:00:00,1999-09-02T00:00:00,31724.0,
9693,9693,1999-08-13T00:00:00,1999-09-02T00:00:00,43943.0,
9718,9718,1999-08-13T00:00:00,1999-09-02T00:00:00,57557.0,
9724,9724,1999-08-13T00:00:00,1999-09-02T00:00:00,41314.0,
9778,9778,1999-08-13T00:00:00,1999-09-02T00:00:00,71371.0,
9849,9849,1999-08-13T00:00:00,1999-09-02T00:00:00,51346.0,
9904,9904,1999-08-13T00:00:00,1999-09-02T00:00:00,57488.0,
9955,9955,1999-08-13T00:00:00,1999-09-02T00:00:00,74933.0,
9994,9994,1999-08-13T00:00:00,1999-09-02T00:00:00,129829.0,
9999,9999,1999-08-13T00:00:00,1999-09-02T00:00:00,123653.0,
12468,2468,1999-09-13T00:00:00,1999-10-03T00:00:00,7800.0,
14763,4763,1999-09-13T00:00:00,1999-10-03T00:00:00,6728.0,
14940,4940,1999-09-13T00:00:00,1999-10-03T00:00:00,3910.0,
15116,5116,1999-09-13T00:00:00,1999-10-03T00:00:00,4166.0,
15122,5122,1999-09-13T00:00:00,1999-10-03T00:00:00,6344.0,
15749,5749,1999-09-13T00:00:00,1999-10-03T00:00:00,13036.0,
16021,6021,1999-09-13T00:00:00,1999-10-03T00:00:00,5190.0,
16185,6185,1999-09-13T00:00:00,1999-10-03T00:00:00,2982.0,
16950,6950,1999-09-13T00:00:00,1999-10-03T00:00:00,10981.0,
16974,6974,1999-09-13T00:00:00,1999-10-03T00:00:00,7459.0,
17854,7854,1999-09-13T00:00:00,1999-10-03T00:00:00,8292.0,
17879,7879,1999-09-13T00:00:00,1999-10-03T00:00:00,8977.0,
18020,8020,1999-09-13T00:00:00,1999-10-03T00:00:00,8705.0,
18039,8039,1999-09-13T00:00:00,1999-10-03T00:00:00,26694.0,
18273,8273,1999-09-13T00:00:00,1999-10-03T00:00:00,10107.0,
18362,8362,1999-09-13T00:00:00,1999-10-03T00:00:00,17967.0,
18428,8428,1999-09-13T00:00:00,1999-10-03T00:00:00,15461.0,
18887,8887,1999-09-13T00:00:00,1999-10-03T00:00:00,19273.0,
18890,8890,1999-09-13T00:00:00,1999-10-03T00:00:00,19435.0,
18911,8911,1999-09-13T00:00:00,1999-10-03T00:00:00,6555.0,
19178,9178,1999-09-13T00:00:00,1999-10-03T00:00:00,27938.0,
19198,9198,1999-09-13T00:00:00,1999-10-03T00:00:00,22551.0,
19430,9430,1999-09-13T00:00:00,1999-10-03T00:00:00,26315.0,
19464,9464,1999-09-13T00:00:00,1999-10-03T00:00:00,20181.0,
19528,9528,1999-09-13T00:00:00,1999-10-03T00:00:00,25931.0,
19582,9582,1999-09-13T00:00:00,1999-10-03T00:00:00,20814.0,
19648,9648,1999-09-13T00:00:00,1999-10-03T00:00:00,40774.0,
19676,9676,1999-09-13T00:00:00,1999-10-03T00:00:00,11201.0,
