corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
156,Corp. Famous PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
226,Corp. Computer PetroleumCorp., , ,,,,,2004-10-12T10:41:26,3,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
298,Corp. Just RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
302,Corp. Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
329,Corp. Computer Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
479,Corp. Humble Sail MakersAg., , ,,,,,2004-10-12T10:41:26,6,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
183,Corp. Imperial MachineryCo., , ,,,,,2004-10-12T10:41:26,7,
213,Corp. Boston MachineryCorp., , ,,,,,2004-10-12T10:41:26,4,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
273,Corp. Humble MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
465,Corp. Giant OperaAg., , ,,,,,2004-10-12T10:41:26,2,
466,Corp. Giant PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
68,Corp. Giant RestaurantsInc., , ,,,,,2004-10-12T10:41:26,7,
271,Corp. Humble Key StonesCorp., , ,,,,,2004-10-12T10:41:26,6,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
353,Corp. Famous MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
391,Corp. Just Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
401,Corp. Apex Key StonesAg., , ,,,,,2004-10-12T10:41:26,1,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
300,Corp. Just TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
9,Corp. Apex Sail MakersInc., , ,,,,,2004-10-12T10:41:26,3,
