provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
158,Prov. Famous Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
159,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
196,Prov. Just Petr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
198,Prov. Just Rest, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
282,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
294,Prov. Just Need, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
298,Prov. Just Rest, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
301,Prov. Apex Key, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
302,Prov. Apex Ligh, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
312,Prov. Boston Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
316,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
330,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
343,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
344,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
359,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
368,Prov. Giant Res, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
369,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
371,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
378,Prov. Humble Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
385,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
396,Prov. Just Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
401,Prov. Apex Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
